fishnetid,CO2,CO2pcap,CO2psqkm
0,3838053.588207364,450.7485117414246,38566.76152435059
1,534388.6073162841,1831.6749910449957,5369.815065381086
2,15497649.278329263,709.332202291589,156513.21065445238
3,560148.0637700765,6938.100330715909,5664.193821565659
4,1250589.2345044836,1752.7523568134936,12661.984878634868
5,5386810.41526731,418.73132376844535,54610.025767525294
6,14749264.498167273,0.0,149524.0508212672
7,12574245.500063596,588.2855666236612,127474.29700132659
8,358157.045874223,131.9833937825968,3630.8991771045057
9,1475582.1421409643,0.0,14978.192873479114
10,7846857.479061015,3648.0044068159063,79651.10271770722
11,9526820.411339136,6202.327463630229,96828.03106622487
12,11052403.753784304,83071.5306653929,112333.64835493057
13,20047137.90454752,4557.245924718663,203753.69829581655
14,24348933.846481152,15081.077714734596,247475.991056851
15,2754694.2147037545,1903.781824122415,28034.019739346506
16,14822207.832585618,3297.4570334041373,150842.90108915442
17,33764172.707385086,63714.83519690687,343611.8169157237
18,11869067.975298136,3791.452492287055,120789.33630132036
19,26471046.676123768,2061.125171189237,269391.0057525071
20,15827800.214054093,3005.128722140759,161076.63103323558
21,4670900.074332737,5644.826225733929,47534.896681247556
22,3937762.9076449284,266.9506635305858,40125.65758942397
23,5867443.567236955,130.039688355797,59789.03174874309
24,7781575.001043639,2233.0003522037346,79293.95987556408
25,7601404.294340537,500.2391350544413,77558.39663664276
26,4234341.356629177,103.62988419909613,43203.69154379979
27,19063705.897832766,2092.418916862345,194510.17287545706
28,640374.5047646821,99.67891789028742,6542.341196583685
29,863758.0424861071,46.127407184152325,8824.523436193947
30,659810.1013452816,80.91614758483716,6740.903605366905
31,1587204.8610369004,131.24014538435344,16215.567097873207
32,16520205.681760471,417.1242028119948,168777.5222212006
33,1462938.4971326943,58.12571805277142,14946.008510092875
34,78748.37062754284,81.84596879213177,805.5762966962657
35,548680.1768782767,873.2203064840575,5612.862100357668
36,6963946.987503151,1111.6402671683556,71239.4501610141
37,2287610.92674435,382.71275503327087,93606.76420580067
38,457602.8563737472,47.925880185097995,18724.65381927679
