fishnetid,CO2,CO2pcap,CO2psqkm
0,7203537.498669843,845.9975172768605,72384.89678636212
1,1003113.107156213,3438.2791219948317,10079.80297735012
2,29087784.950590197,1331.3569166672119,293762.1397723315
3,1051424.294539509,13023.141054115356,10631.958544837988
4,2346985.9451632123,3289.3975362125325,23762.798949568773
5,10110296.250804532,785.9006362637049,102495.44650929613
6,27683284.02069314,0.0,280645.63947063545
7,23601125.00516836,1104.177677821791,239261.81642143466
8,672257.6487000005,247.7316780273359,6815.166060768305
9,2769512.8247469217,0.0,28112.496126068254
10,14728249.449479045,6847.163853779193,149502.05389646642
11,18067662.537686475,11762.745042167113,183634.8449909807
12,20744550.057125967,155919.16153264596,210842.00716070953
13,37849918.21814238,8604.289867803816,384696.3518613447
14,45883321.223817244,28418.900702156243,466345.6915377433
15,3972562.2699441733,2745.4560307803636,40428.040432565664
16,26660999.42841338,5931.201415860161,271324.1202081176
17,53086669.50317276,100177.44038513034,540253.3365788618
18,24091639.47250087,7695.828072717749,245176.21335983425
19,50863591.280621335,3960.411145363954,517629.4756652019
20,29791017.274877,5656.240315380723,303177.73997609736
21,8767044.402092243,10595.05478077987,89220.60913771487
22,7732921.279958797,524.2338137491868,78798.18026707256
23,9771873.335964289,216.57325693880003,99575.02589220388
24,14605400.95654478,4191.165088772798,148828.4925942966
25,15114771.046478782,994.6846269531854,154218.53153734232
26,8696264.460082402,212.82952956831645,88729.4376322555
27,24541129.449894805,2693.6170636143306,250397.23952102507
28,1224354.6907692973,190.57965265907617,12508.533792415634
29,1982440.801727454,105.86859928569693,20253.467354536864
30,1641411.4515002873,201.29532874116376,16769.364925982936
31,6300674.81080028,520.9796784825611,64370.40212292811
32,28177869.30865918,711.4724537172051,287877.2247151291
33,4810997.657575898,191.15136688581904,49151.2200089736
34,127826.0056810104,132.8540919439882,1307.6283287818069
35,1066475.0108062616,1697.2868258013111,10909.774803949174
36,12939613.808507059,2065.523441944154,132369.03937782758
37,4296057.275955025,718.7218318638576,175790.39151436838
38,787919.3400925964,82.5207433975398,32240.875849553147
39,4208244.551521711,791.2526098038986,172309.68238696794
40,10770885.986136675,313.13140080695166,441021.88467791147
41,9135010.882863833,434.486263006256,93448.89524258529
42,4846702.504035483,2342.0897161166727,793288.976039774
43,2449157.051290364,844.3228197191825,401130.1746485467
44,3170469.5361019727,1034.281102866885,519438.6610599571
45,4817823.631485013,3635.5932385410606,789335.4053289514
46,4805605.417072321,3492.1013020367814,787333.6157319201
47,10244569.061048966,418.43601932152785,1678434.4323810425
48,14671653.20128822,1069.465471889136,600349.4587591847
49,28337641.421454504,1326.885783639965,1160305.6650216528
50,27404598.560689993,1038.8041352014334,1122101.5357171604
51,7139275.193401751,643.6008066641647,1168528.1494220574
52,12639655.926054964,2782.6472107821837,2069483.9992967788
53,8139335.539285666,328.9413700237574,1332648.986808325
54,4426959.618327287,140.82251664513188,724823.6937192288
55,6112311.772792125,377.17343789358347,1001092.4728710897
56,13214163.473497411,500.67536179880284,2164254.7174203414
57,7690855.033876626,177.0630436982637,1259630.9498854731
58,9625956.01856729,178.8030931860676,1576567.5038490407
59,17528584.30214308,466.68086418859315,2871822.061843945
60,9681474.14096314,385.0867155440613,1586178.9263720734
61,8181400.426774422,200.52751527522162,1340412.0856196461
62,6378623.93257977,120.62648521860666,1045051.4780907178
63,17157480.102611758,367.284190541656,175516.76525568156
64,3519163.8550984133,394.2481232279574,36000.17325140479
65,820568.271277175,442.13263543113493,8394.20985976214
66,34856598.48496565,859.0945065898883,356574.355750876
67,8308277.619329375,340.42017972185636,84991.61904135383
68,2989986.7681089854,517.7822625683959,30626.833576060242
69,11713490.494442366,1057.7594256105754,119982.84667826114
70,11648670.378434561,485.4051133979791,119318.88557764831
71,56802229.77940264,1871.1621483274882,581832.8217229026
72,8496794.686154507,381.06159902777813,4264656.0063865
73,1563695.9476274138,87.59150963877273,784840.1145993824
74,2715242.615159345,930.4944719171818,1362816.9392400123
75,2772219.5313608926,215.73523979996463,1391414.4229829416
76,4188853.4893237,157.0635347791546,2102442.1388244056
77,3316001.6468508397,216.82701774464596,1664346.0107931816
78,3860575.5436517554,193.39399721365396,1938037.5489381878
79,5287531.876908643,313.18319799130205,2654380.209062646
80,6087950.390675092,260.29237469622603,3056196.2380472613
81,2624578.7593913185,116.71607989979871,1317557.9983689636
82,8727617.626367332,508.786809110518,4381328.763400289
83,8768716.536125883,1020.731729505617,4402784.710659093
84,6696385.172662666,348.9334816643135,3362264.264491546
