fishnetid,CO2,fishnetid,CO2psqkm
0,1155759.0923044556,0,463718.3437903697
100,4885920.217100037,3,1960549.5743511345
103,4868961.012893927,5,1953944.7804638955
105,259737.0015247778,7,104234.09780399609
108,1833017.8255075978,9,735601.6207899501
112,16184112.778110856,13,6494786.589066012
114,820172.6077232931,15,329140.4432475699
118,18466346.779934965,21,7411421.9568906035
120,29554518.31441185,23,11861631.78731125
122,721575.9272430973,25,289602.6883099626
124,6070599.895064855,27,2436420.039649126
126,31848521.469927173,29,12782324.199218502
128,11497819.078693073,31,4614620.844701891
13,3060288.233136956,33,1228239.0055682692
130,3272855.985123038,35,1313687.429162621
133,2241475.08963067,37,899702.7860113047
135,160709.67775577554,39,64507.04961411447
137,11643147.236081444,41,4673427.804173516
143,5296398.113189286,43,2125914.385710429
146,19693647.233290352,45,7904807.581602373
148,15783924.148084473,47,6335488.8911848655
15,2724628.2722247513,49,1093635.016826187
150,12587102.64363497,51,5052320.8438397655
152,16627272.32668182,54,6674685.17362735
154,2890087.7031853576,56,1160167.775203564
156,5139692.773520006,58,2063226.6362427121
158,7020689.32922854,60,2818314.9980197116
160,4021991.245074169,62,1614547.7625287701
162,11087714.632027755,64,4450940.780293209
164,5047593.874083663,66,2026255.3792303375
166,8519557.140279876,68,3420005.4352234732
169,30172596.6173018,70,12112184.087354358
171,19139905.802637544,72,7683331.515585133
173,7014641.999113866,74,2815887.418571639
175,9767174.893279387,76,3920836.5730461353
177,35027527.65604556,78,14062544.845507123
179,23789512.74672061,80,9550805.102171205
181,3679180.896825941,82,1477085.304577728
184,2033663.4248530362,87,816457.370143608
186,11826752.437933419,89,4748100.927035424
189,13053727.05628286,92,5240695.94441686
192,15913414.817416899,94,6388778.326375399
194,9510784.944651194,96,3818306.5934157525
196,21592937.51046165,98,8668943.325634528
198,9439753.980193593,100,3789789.704279583
201,8193728.850186415,103,3289546.4544121665
203,1593948.5359984601,105,639924.4899335309
205,1984808.87549521,108,796925.6780653137
207,2754410.7059168955,112,1105930.4734998797
209,2505481.4957064427,114,1005982.2708854538
21,387281.4612711768,118,155498.3680978622
213,383235.1050513733,120,153873.7052832342
215,10078585.09738611,122,4046678.4292649752
217,20946087.56015041,124,8410117.083696282
219,12381314.277175691,126,4971253.100242589
221,17676625.9664547,128,7097387.213527538
224,9609661.176101081,130,3858399.588641277
226,7275137.140438525,133,2921058.8839268372
