,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
1317,640039756,primary,3,170.266,60,???? ???????,1,10602771,4364780096,900,"LINESTRING (55.2408953 25.1863021, 55.240641 25.1864836, 55.240503 25.1866119, 55.2403995 25.1867142, 55.2403226 25.1868359, 55.2402797 25.1869566, 55.2402639 25.1870804, 55.2402805 25.18723, 55.2403346 25.1873711, 55.2404405 25.1875792)"
1318,92701286,motorway,8,650.8599999999999,100,???? ????? ????,1,"[274761174, 274761175]",4892513336,2000,"LINESTRING (55.253013 25.1837684, 55.2553498 25.1862854, 55.2571625 25.1882585)"
1319,92701425,motorway,6,1001.723,100,???? ????? ????,1,497726720,92701286,2000,"LINESTRING (55.2466329 25.1768535, 55.2495371 25.1800493, 55.253013 25.1837684)"
1320,4886335503,motorway_link,2,125.796,60,,1,822389083,92701286,2000,"LINESTRING (55.2523306 25.1828205, 55.253013 25.1837684)"
1321,4892513336,motorway,6,747.59,100,???? ????? ????,1,"[396682338, 497732381]",7350297991,2000,"LINESTRING (55.2571625 25.1882585, 55.2585683 25.1898217, 55.2594141 25.1907479, 55.2603781 25.191777, 55.2619196 25.1934226)"
1322,4892513336,motorway_link,2,232.22,60,,1,475035464,4688539662,2000,"LINESTRING (55.2571625 25.1882585, 55.2575609 25.1885289, 55.2587208 25.1897861)"
1323,92701289,motorway_link,1,474.736,60,,1,89618841,1038711250,2000,"LINESTRING (55.2514329 25.1828467, 55.2510751 25.1824951, 55.2505141 25.1819521, 55.2502925 25.1817254, 55.2500669 25.1815553, 55.2498999 25.1814689, 55.2497311 25.1813898, 55.2495359 25.1813243, 55.2492952 25.1812735, 55.2490162 25.1812717, 55.2487768 25.1812971, 55.2485505 25.1813392, 55.2483653 25.1814124, 55.248179 25.1815073, 55.2475499 25.1818518)"
1324,92701289,motorway_link,2,700.0699999999999,40,,1,"[501762768, 89618866]",1038712355,2000,"LINESTRING (55.2514329 25.1828467, 55.2511095 25.1824558, 55.2487274 25.1798056, 55.2486072 25.1797015, 55.2484721 25.1796374, 55.248336 25.1796178, 55.2482013 25.179635, 55.2480836 25.1796851, 55.2480076 25.1797471, 55.2479387 25.1798258, 55.2478969 25.1799281, 55.2478735 25.180063, 55.2478875 25.1801958, 55.2479433 25.1803159, 55.2480396 25.1804241, 55.2481534 25.1804907, 55.2482968 25.1805213, 55.2484298 25.1805118, 55.2485607 25.1804651, 55.2486683 25.1803888, 55.2487536 25.1802982, 55.2488833 25.1802062)"
1325,1038711145,motorway_link,2,268.98900000000003,60,,1,10602763,92701289,2000,"LINESTRING (55.2532808 25.1845831, 55.2529232 25.1843422, 55.2525753 25.184046, 55.2514329 25.1828467)"
1326,1038711250,secondary,2,294.017,60,,1,"[739452537, 89618884]",1038712201,700,"LINESTRING (55.2475499 25.1818518, 55.2469925 25.1822034, 55.246259 25.1826556, 55.2457273 25.1829529, 55.2451062 25.1832998)"
1327,1038711592,secondary,2,229.81099999999998,60,,1,"[483531516, 483531517]",1038711250,700,"LINESTRING (55.2495903 25.1810282, 55.2494052 25.1810856, 55.2492462 25.1811104, 55.2489158 25.1811495, 55.2486654 25.1811884, 55.2484524 25.1812695, 55.2480771 25.1815105, 55.2475499 25.1818518)"
1328,1038712355,secondary,4,116.50599999999999,60,,1,483531510,1038711423,700,"LINESTRING (55.2488833 25.1802062, 55.2489782 25.1800948, 55.2491141 25.1799716, 55.2492571 25.1798766, 55.2494482 25.1797807, 55.2496363 25.1797091, 55.2498416 25.1796691)"
1329,1038711395,secondary,2,439.4089999999999,60,,1,"[89618860, 739452551]",1038712355,700,"LINESTRING (55.2455822 25.1827247, 55.2462818 25.1822975, 55.2476987 25.1814058, 55.2480559 25.1811549, 55.2482013 25.1810433, 55.2483732 25.1808823, 55.248486 25.1807614, 55.2485939 25.180631, 55.2486966 25.1804926, 55.2487917 25.180356, 55.2488833 25.1802062)"
1330,92701425,motorway_link,2,190.914,60,,1,89618910,1038712083,2000,"LINESTRING (55.2466329 25.1768535, 55.247016 25.1771201, 55.247505 25.1775828, 55.2479611 25.178071)"
1331,1016380623,motorway,6,633.804,100,???? ????? ????,1,500282585,92701425,2000,"LINESTRING (55.2425939 25.17248, 55.2466329 25.1768535)"
1332,1038712083,motorway_link,1,360.057,60,,1,89618824,1038712717,2000,"LINESTRING (55.2479611 25.178071, 55.248466 25.1785058, 55.249149 25.1792242, 55.2493434 25.1793716, 55.2495625 25.1794571, 55.2497928 25.1794962, 55.2500414 25.1794931, 55.2502985 25.1794426, 55.250536 25.1793443, 55.2508358 25.1792101)"
1333,1038712083,motorway_link,2,659.6150000000001,40,,1,274761178,1038711253,2000,"LINESTRING (55.2479611 25.178071, 55.2505238 25.1808621, 55.2506362 25.1809696, 55.2507794 25.1810386, 55.2509888 25.1810644, 55.2511375 25.1810219, 55.2512582 25.1809422, 55.2513437 25.180849, 55.2513895 25.1807249, 55.2513946 25.1806035, 55.2513638 25.1804784, 55.2512965 25.1803777, 55.2511898 25.1802908, 55.2510553 25.1802478, 55.2508976 25.1802393, 55.2507451 25.1802802, 55.2506216 25.1803617, 55.2504156 25.1805084)"
1334,92701503,motorway_link,2,229.925,60,,1,483531513,92701504,2000,"LINESTRING (55.2473268 25.1784189, 55.2460591 25.1766986)"
1335,92701503,motorway_link,1,106.901,60,,1,878814753,1038711456,2000,"LINESTRING (55.2473268 25.1784189, 55.2468793 25.1780266, 55.2466005 25.1779147, 55.246495 25.1778395)"
1336,1038711986,motorway_link,3,220.661,60,,1,89618923,92701503,2000,"LINESTRING (55.2477595 25.1802898, 55.2477359 25.1801469, 55.2477337 25.1800081, 55.2477553 25.1798587, 55.247791 25.1796683, 55.2478077 25.1794579, 55.2477872 25.1792504, 55.2477434 25.1790856, 55.2476639 25.1789081, 55.2475723 25.1787549, 55.2474493 25.1785926, 55.2473268 25.1784189)"
1337,92701504,motorway,6,746.0889999999999,100,???? ????? ????,1,278072329,1038711390,2000,"LINESTRING (55.2460591 25.1766986, 55.2427519 25.1730945, 55.241213 25.1716247)"
1338,1038711145,motorway,6,1138.787,100,???? ????? ????,1,"[278072329, 457394758]",92701504,2000,"LINESTRING (55.2532808 25.1845831, 55.2527263 25.1839676, 55.2494286 25.1803082, 55.2460591 25.1766986)"
1339,1038711390,motorway_link,2,357.501,80,,1,89618904,5799179200,2000,"LINESTRING (55.241213 25.1716247, 55.2407137 25.1712312, 55.2388882 25.1692031)"
1340,1038711390,motorway,6,1864.343,100,???? ????? ????,1,278072329,5993450701,2000,"LINESTRING (55.241213 25.1716247, 55.2368332 25.1666968, 55.2357512 25.1655173, 55.2333137 25.1628429, 55.2317253 25.1610774, 55.2296508 25.1585292)"
1341,92718414,secondary,2,5.02,60,???? ???????,1,481125164,8694049859,700,"LINESTRING (55.2160588 25.1547249, 55.2160181 25.154751)"
1342,92718414,primary,2,8.339,70,???? ?????,1,507452428,8694049858,900,"LINESTRING (55.2160588 25.1547249, 55.2161098 25.154784)"
1343,4740704466,secondary,4,63.072,80,???? ???????,1,481125165,92718414,700,"LINESTRING (55.2165622 25.1543871, 55.2161524 25.1546631, 55.2160588 25.1547249)"
1344,4915748541,primary,2,10.095,70,???? ?????,1,481125163,92718414,900,"LINESTRING (55.2159926 25.1546567, 55.2160588 25.1547249)"
1345,8694049859,secondary,2,3.652,60,???? ???????,1,481125164,4915748544,700,"LINESTRING (55.2160181 25.154751, 55.2159885 25.15477)"
1346,8694049859,primary_link,2,9.955,60,,1,938448079,8694049858,900,"LINESTRING (55.2160181 25.154751, 55.216043 25.1547571, 55.2161098 25.154784)"
1347,8694049856,primary_link,2,4.502,60,,1,938448079,8694049859,900,"LINESTRING (55.2159749 25.1547405, 55.2160181 25.154751)"
1348,8694049858,primary,2,36.052,70,???? ?????,1,507452428,92718498,900,"LINESTRING (55.2161098 25.154784, 55.2161284 25.1548056, 55.2163349 25.1550362)"
1349,92718417,secondary,2,5.46,60,???? ???????,1,478697221,8694049854,700,"LINESTRING (55.2159287 25.1548104, 55.2158846 25.154839)"
1350,92718417,primary,2,3.504,70,???? ?????,1,481125168,8694049853,900,"LINESTRING (55.2159287 25.1548104, 55.2159078 25.1547852)"
