,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,highway,street_cou,lon,lat,ref,lanecapaci,geometry
244,6,5,1,1,34230.146,64,6013586741,25.2263517,55.2916795,,3,55.2916795,25.2263517,,8100.0,POINT (55.2916795 25.2263517)
245,6,5,1,1,34230.146,64,92612931,25.2314961,55.2907391,,3,55.2907391,25.2314961,,6200.0,POINT (55.2907391 25.2314961)
246,6,5,1,2,25406.453,65,91072163,25.2323422,55.3005181,,3,55.3005181,25.2323422,,26000.0,POINT (55.3005181 25.2323422)
247,6,5,1,2,25406.453,65,1015199245,25.2280386,55.2996014,,3,55.2996014,25.2280386,,4800.0,POINT (55.2996014 25.2280386)
248,6,5,1,2,25406.453,65,91475931,25.2365802,55.3008693,motorway_junction,3,55.3008693,25.2365802,,9200.0,POINT (55.3008693 25.2365802)
249,6,5,1,2,25406.453,65,91475712,25.2341362,55.3054264,motorway_junction,3,55.3054264,25.2341362,,6000.0,POINT (55.3054264 25.2341362)
250,6,5,2,0,23088.475999999995,66,379813752,25.2389335,55.2727347,,4,55.2727347,25.2389335,,18000.0,POINT (55.2727347 25.2389335)
251,6,5,2,0,23088.475999999995,66,265666187,25.2398417,55.2706441,,3,55.2706441,25.2398417,,9000.0,POINT (55.2706441 25.2398417)
252,6,5,2,0,23088.475999999995,66,5799472259,25.2455291,55.2774848,,3,55.2774848,25.2455291,,9000.0,POINT (55.2774848 25.2455291)
253,6,5,2,0,23088.475999999995,66,118185250,25.2428763,55.2808865,,3,55.2808865,25.2428763,,4200.0,POINT (55.2808865 25.2428763)
254,6,5,2,1,15432.275000000001,67,1089058106,25.2428574,55.2896339,,3,55.2896339,25.2428574,,15300.0,POINT (55.2896339 25.2428574)
255,6,5,2,1,15432.275000000001,67,118185253,25.2429037,55.2811426,,3,55.2811426,25.2429037,,4200.0,POINT (55.2811426 25.2429037)
256,6,5,2,1,15432.275000000001,67,1089058246,25.2472138,55.2854647,,3,55.2854647,25.2472138,,7900.0,POINT (55.2854647 25.2472138)
257,6,5,2,1,15432.275000000001,67,4870369328,25.2481635,55.2833551,,4,55.2833551,25.2481635,,8100.0,POINT (55.2833551 25.2481635)
258,6,5,2,2,24780.288000000004,68,5991216364,25.2391826,55.2952475,,5,55.2952475,25.2391826,,15400.0,POINT (55.2952475 25.2391826)
259,6,5,2,2,24780.288000000004,68,118192492,25.2436757,55.2975678,,3,55.2975678,25.2436757,,8600.0,POINT (55.2975678 25.2436757)
260,6,5,2,2,24780.288000000004,68,4674166605,25.237291,55.2984842,,1,55.2984842,25.237291,,900.0,POINT (55.2984842 25.237291)
261,6,5,2,2,24780.288000000004,68,1082078546,25.2465895,55.2992667,,3,55.2992667,25.2465895,,8100.0,POINT (55.2992667 25.2465895)
262,6,6,0,0,54847.199,69,91077438,25.2272988,55.3190946,,3,55.3190946,25.2272988,,26000.0,POINT (55.3190946 25.2272988)
263,6,6,0,0,54847.199,69,4444762926,25.2294753,55.3156342,motorway_junction,3,55.3156342,25.2294753,56B,10400.0,POINT (55.3156342 25.2294753)
264,6,6,0,0,54847.199,69,1987761484,25.2178498,55.314412,motorway_junction,3,55.314412,25.2178498,3A,13800.0,POINT (55.314412 25.2178498)
265,6,6,0,0,54847.199,69,4886619119,25.2247927,55.3149303,,1,55.3149303,25.2247927,,2400.0,POINT (55.3149303 25.2247927)
266,6,6,0,1,33931.312000000005,70,260684273,25.2193034,55.3328949,,3,55.3328949,25.2193034,,26000.0,POINT (55.3328949 25.2193034)
267,6,6,0,1,33931.312000000005,70,288639131,25.2220194,55.3389328,,3,55.3389328,25.2220194,,26000.0,POINT (55.3389328 25.2220194)
268,6,6,0,1,33931.312000000005,70,226681984,25.2288331,55.3305291,motorway_junction,3,55.3305291,25.2288331,,10100.0,POINT (55.3305291 25.2288331)
269,6,6,0,1,33931.312000000005,70,260684275,25.2171125,55.326089,,3,55.326089,25.2171125,,25400.0,POINT (55.326089 25.2171125)
270,6,6,1,0,62517.23699999999,71,91072208,25.2326386,55.3065757,,3,55.3065757,25.2326386,,20000.0,POINT (55.3065757 25.2326386)
271,6,6,1,0,62517.23699999999,71,3384262191,25.2405685,55.3230214,,1,55.3230214,25.2405685,,700.0,POINT (55.3230214 25.2405685)
272,6,6,1,0,62517.23699999999,71,1065933797,25.2471906,55.3145563,,3,55.3145563,25.2471906,,4500.0,POINT (55.3145563 25.2471906)
273,6,6,1,0,62517.23699999999,71,384741834,25.2420711,55.309416,,1,55.309416,25.2420711,,900.0,POINT (55.309416 25.2420711)
274,6,6,1,1,28016.874999999996,72,2830911212,25.2340027,55.3386698,motorway_junction,3,55.3386698,25.2340027,58,24000.0,POINT (55.3386698 25.2340027)
275,6,6,1,1,28016.874999999996,72,95674462,25.2453762,55.3384914,motorway_junction,3,55.3384914,25.2453762,,7200.0,POINT (55.3384914 25.2453762)
276,6,6,1,1,28016.874999999996,72,95661391,25.2406394,55.340794,,3,55.340794,25.2406394,,12500.0,POINT (55.340794 25.2406394)
277,6,6,1,1,28016.874999999996,72,286987438,25.2423039,55.3444593,motorway_junction,3,55.3444593,25.2423039,,5600.0,POINT (55.3444593 25.2423039)
278,6,7,0,0,8011.946000000001,73,283928869,25.2211302,55.3546979,,4,55.3546979,25.2211302,,5600.0,POINT (55.3546979 25.2211302)
279,6,7,0,0,8011.946000000001,73,4614319943,25.2231748,55.3541702,,3,55.3541702,25.2231748,,4200.0,POINT (55.3541702 25.2231748)
280,6,7,0,0,8011.946000000001,73,4966346400,25.2170419,55.3548263,,1,55.3548263,25.2170419,,1400.0,POINT (55.3548263 25.2170419)
281,6,7,0,0,8011.946000000001,73,260684252,25.2255164,55.3519607,,3,55.3519607,25.2255164,,4200.0,POINT (55.3519607 25.2255164)
