,osmid,y,x,highway,street_cou,lon,lat,ref,geometry
0,29603460,-34.4705133,-58.5074268,traffic_signals,3,-58.5074268,-34.4705133,,POINT (-58.5074268 -34.4705133)
1,243092050,-34.4708022,-58.5080179,traffic_signals,4,-58.5080179,-34.4708022,,POINT (-58.5080179 -34.4708022)
2,29886102,-34.4663514,-58.5132054,traffic_signals,3,-58.5132054,-34.4663514,,POINT (-58.5132054 -34.4663514)
3,29603531,-34.4712403,-58.5065782,traffic_signals,3,-58.5065782,-34.4712403,,POINT (-58.5065782 -34.4712403)
4,3852072909,-34.511595,-58.4780136,,3,-58.4780136,-34.511595,,POINT (-58.4780136 -34.511595)
5,29651086,-34.4774701,-58.5297171,traffic_signals,3,-58.5297171,-34.4774701,,POINT (-58.5297171 -34.4774701)
6,4638795402,-34.487365,-58.5488457,,3,-58.5488457,-34.487365,,POINT (-58.5488457 -34.487365)
7,3031613253,-34.4723947,-58.5373386,traffic_signals,4,-58.5373386,-34.4723947,,POINT (-58.5373386 -34.4723947)
8,661131616,-34.4815981,-58.5279849,,3,-58.5279849,-34.4815981,,POINT (-58.5279849 -34.4815981)
9,29651089,-34.4819857,-58.5279258,,3,-58.5279258,-34.4819857,,POINT (-58.5279258 -34.4819857)
10,30491471,-34.4821263,-58.5279796,,3,-58.5279796,-34.4821263,,POINT (-58.5279796 -34.4821263)
11,29651132,-34.4628204,-58.5252428,traffic_signals,3,-58.5252428,-34.4628204,,POINT (-58.5252428 -34.4628204)
12,243089254,-34.4701174,-58.5403497,traffic_signals,3,-58.5403497,-34.4701174,,POINT (-58.5403497 -34.4701174)
13,3922847385,-34.4642466,-58.5235619,,3,-58.5235619,-34.4642466,,POINT (-58.5235619 -34.4642466)
14,29886053,-34.4731888,-58.5104222,,3,-58.5104222,-34.4731888,,POINT (-58.5104222 -34.4731888)
15,29886059,-34.4716552,-58.507401,traffic_signals,3,-58.507401,-34.4716552,,POINT (-58.507401 -34.4716552)
16,29886061,-34.4732557,-58.5105663,,3,-58.5105663,-34.4732557,,POINT (-58.5105663 -34.4732557)
17,3922847427,-34.4742608,-58.5125794,traffic_signals,4,-58.5125794,-34.4742608,,POINT (-58.5125794 -34.4742608)
18,2613785025,-34.4465268,-58.5459096,,3,-58.5459096,-34.4465268,,POINT (-58.5459096 -34.4465268)
19,29886183,-34.4464796,-58.5461084,traffic_signals,3,-58.5461084,-34.4464796,,POINT (-58.5461084 -34.4464796)
20,300718299,-34.4463615,-58.5466416,,3,-58.5466416,-34.4463615,,POINT (-58.5466416 -34.4463615)
21,29886231,-34.4336565,-58.5645032,,3,-58.5645032,-34.4336565,,POINT (-58.5645032 -34.4336565)
22,247768573,-34.4330731,-58.5637125,traffic_signals,3,-58.5637125,-34.4330731,,POINT (-58.5637125 -34.4330731)
23,29886266,-34.447315,-58.5469682,traffic_signals,3,-58.5469682,-34.447315,,POINT (-58.5469682 -34.447315)
24,2613785033,-34.4466632,-58.5463176,,3,-58.5463176,-34.4466632,,POINT (-58.5463176 -34.4466632)
25,268714835,-34.4562097,-58.5349329,traffic_signals,3,-58.5349329,-34.4562097,,POINT (-58.5349329 -34.4562097)
26,30491461,-34.4956567,-58.5531548,traffic_signals,4,-58.5531548,-34.4956567,,POINT (-58.5531548 -34.4956567)
27,597709271,-34.4944525,-58.5555052,,3,-58.5555052,-34.4944525,,POINT (-58.5555052 -34.4944525)
28,32724523,-34.495739,-58.5547472,,3,-58.5547472,-34.495739,,POINT (-58.5547472 -34.495739)
29,30491463,-34.4823053,-58.5275084,,3,-58.5275084,-34.4823053,,POINT (-58.5275084 -34.4823053)
30,4638678634,-34.4819979,-58.5273935,,3,-58.5273935,-34.4819979,,POINT (-58.5273935 -34.4819979)
31,30491470,-34.4824009,-58.527875,,3,-58.527875,-34.4824009,,POINT (-58.527875 -34.4824009)
32,3031249003,-34.4824277,-58.5277947,,3,-58.5277947,-34.4824277,,POINT (-58.5277947 -34.4824277)
33,4638590972,-34.4899298,-58.5429021,traffic_signals,3,-58.5429021,-34.4899298,,POINT (-58.5429021 -34.4899298)
34,30491484,-34.4846685,-58.6187183,,3,-58.6187183,-34.4846685,,POINT (-58.6187183 -34.4846685)
35,603451893,-34.4840212,-58.6234687,,3,-58.6234687,-34.4840212,,POINT (-58.6234687 -34.4840212)
36,30491490,-34.4693023,-58.6812697,,3,-58.6812697,-34.4693023,,POINT (-58.6812697 -34.4693023)
37,30958677,-34.4611971,-58.6891237,,3,-58.6891237,-34.4611971,,POINT (-58.6891237 -34.4611971)
38,3376921988,-34.461989,-58.7058093,,3,-58.7058093,-34.461989,,POINT (-58.7058093 -34.461989)
39,30491519,-34.4476336,-58.7513279,,3,-58.7513279,-34.4476336,,POINT (-58.7513279 -34.4476336)
40,742399417,-34.4492358,-58.7462859,,3,-58.7462859,-34.4492358,,POINT (-58.7462859 -34.4492358)
41,742399419,-34.4486507,-58.7494606,,1,-58.7494606,-34.4486507,,POINT (-58.7494606 -34.4486507)
42,30491540,-34.484911,-58.6184506,,3,-58.6184506,-34.484911,,POINT (-58.6184506 -34.484911)
43,2079452518,-34.486326,-58.6083182,,3,-58.6083182,-34.486326,,POINT (-58.6083182 -34.486326)
44,303722565,-34.4856339,-58.6159102,,1,-58.6159102,-34.4856339,,POINT (-58.6159102 -34.4856339)
45,30491545,-34.4930252,-58.5611908,motorway_junction,3,-58.5611908,-34.4930252,,POINT (-58.5611908 -34.4930252)
46,672076490,-34.4940799,-58.5594026,,1,-58.5594026,-34.4940799,,POINT (-58.5594026 -34.4940799)
47,32727663,-34.4938776,-58.5588888,motorway_junction,3,-58.5588888,-34.4938776,,POINT (-58.5588888 -34.4938776)
48,4598707917,-34.4544501,-58.6943695,,3,-58.6943695,-34.4544501,,POINT (-58.6943695 -34.4544501)
49,4598707919,-34.4554522,-58.6934424,,3,-58.6934424,-34.4554522,,POINT (-58.6934424 -34.4554522)
50,30958691,-34.4556329,-58.6937072,,3,-58.6937072,-34.4556329,,POINT (-58.6937072 -34.4556329)
51,1727888491,-34.4711892,-58.6797932,,3,-58.6797932,-34.4711892,,POINT (-58.6797932 -34.4711892)
52,30958696,-34.4497117,-58.698342,,3,-58.698342,-34.4497117,,POINT (-58.698342 -34.4497117)
53,31942068,-34.4346068,-58.7115018,,3,-58.7115018,-34.4346068,,POINT (-58.7115018 -34.4346068)
54,31942069,-34.4339253,-58.7122418,,3,-58.7122418,-34.4339253,,POINT (-58.7122418 -34.4339253)
55,1638158498,-34.4324969,-58.7125859,,1,-58.7125859,-34.4324969,,POINT (-58.7125859 -34.4324969)
56,319960535,-34.4230209,-58.7181438,,3,-58.7181438,-34.4230209,,POINT (-58.7181438 -34.4230209)
57,32375714,-34.5466354,-58.4930291,motorway_junction,3,-58.4930291,-34.5466354,,POINT (-58.4930291 -34.5466354)
58,2353040252,-34.5482853,-58.4972211,,3,-58.4972211,-34.5482853,,POINT (-58.4972211 -34.5482853)
59,2353040245,-34.548339,-58.4969678,,3,-58.4969678,-34.548339,,POINT (-58.4969678 -34.548339)
60,32375722,-34.5661854,-58.5077492,motorway_junction,3,-58.5077492,-34.5661854,,POINT (-58.5077492 -34.5661854)
61,2863382401,-34.5686718,-58.5096065,,1,-58.5096065,-34.5686718,,POINT (-58.5096065 -34.5686718)
62,249843551,-34.5724433,-58.5108153,,3,-58.5108153,-34.5724433,,POINT (-58.5108153 -34.5724433)
63,32376375,-34.6530796,-58.5286503,,3,-58.5286503,-34.6530796,,POINT (-58.5286503 -34.6530796)
64,32376376,-34.6543921,-58.5279823,motorway_junction,3,-58.5279823,-34.6543921,,POINT (-58.5279823 -34.6543921)
65,320816175,-34.656325,-58.5265482,,1,-58.5265482,-34.656325,,POINT (-58.5265482 -34.656325)
66,32376379,-34.6586687,-58.5227712,,3,-58.5227712,-34.6586687,,POINT (-58.5227712 -34.6586687)
67,298890370,-34.660595,-58.5201927,motorway_junction,3,-58.5201927,-34.660595,,POINT (-58.5201927 -34.660595)
68,32376383,-34.6825612,-58.4911452,,3,-58.4911452,-34.6825612,,POINT (-58.4911452 -34.6825612)
69,312226715,-34.6848018,-58.4881774,motorway_junction,3,-58.4881774,-34.6848018,,POINT (-58.4881774 -34.6848018)
70,32376959,-34.654482,-58.5277412,,3,-58.5277412,-34.654482,,POINT (-58.5277412 -34.654482)
71,32376961,-34.6528804,-58.5285684,motorway_junction,3,-58.5285684,-34.6528804,,POINT (-58.5285684 -34.6528804)
72,2693881449,-34.6505055,-58.5284352,,1,-58.5284352,-34.6505055,,POINT (-58.5284352 -34.6505055)
73,307426679,-34.6477983,-58.528981,,3,-58.528981,-34.6477983,,POINT (-58.528981 -34.6477983)
74,32376969,-34.5845749,-58.5163739,motorway_junction,3,-58.5163739,-34.5845749,,POINT (-58.5163739 -34.5845749)
75,2596946155,-34.5784919,-58.5134906,,3,-58.5134906,-34.5784919,,POINT (-58.5134906 -34.5784919)
76,355819976,-34.5825725,-58.515174,,1,-58.515174,-34.5825725,,POINT (-58.515174 -34.5825725)
77,32378233,-34.5457559,-58.4910666,motorway_junction,3,-58.4910666,-34.5457559,,POINT (-58.4910666 -34.5457559)
78,32378235,-34.546138,-58.4923444,,3,-58.4923444,-34.546138,,POINT (-58.4923444 -34.546138)
79,2353040104,-34.5447487,-58.4951723,,3,-58.4951723,-34.5447487,,POINT (-58.4951723 -34.5447487)
80,32378237,-34.5445782,-58.4952923,,3,-58.4952923,-34.5445782,,POINT (-58.4952923 -34.5445782)
81,2358513170,-34.5425849,-58.4965032,,3,-58.4965032,-34.5425849,,POINT (-58.4965032 -34.5425849)
82,32378619,-34.5146597,-58.5198688,,3,-58.5198688,-34.5146597,,POINT (-58.5198688 -34.5146597)
83,783662495,-34.5166686,-58.5175515,motorway_junction,3,-58.5175515,-34.5166686,,POINT (-58.5175515 -34.5166686)
84,32378804,-34.5442696,-58.4957422,motorway_junction,3,-58.4957422,-34.5442696,,POINT (-58.4957422 -34.5442696)
85,224201140,-34.5465138,-58.4915563,motorway_junction,3,-58.4915563,-34.5465138,,POINT (-58.4915563 -34.5465138)
86,4789293539,-34.5458991,-58.4951091,,3,-58.4951091,-34.5458991,,POINT (-58.4951091 -34.5458991)
87,32378806,-34.5468532,-58.4951174,motorway_junction,3,-58.4951174,-34.5468532,,POINT (-58.4951174 -34.5468532)
88,32381782,-34.5346314,-58.4645533,,3,-58.4645533,-34.5346314,,POINT (-58.4645533 -34.5346314)
89,241003095,-34.5411723,-58.4519988,motorway_junction,3,-58.4519988,-34.5411723,,POINT (-58.4519988 -34.5411723)
90,32382078,-34.622156,-58.3809829,traffic_signals,5,-58.3809829,-34.622156,,POINT (-58.3809829 -34.622156)
91,32382578,-34.6221495,-58.3807816,traffic_signals,4,-58.3807816,-34.6221495,,POINT (-58.3807816 -34.6221495)
92,248697498,-34.6269562,-58.3794348,,3,-58.3794348,-34.6269562,,POINT (-58.3794348 -34.6269562)
93,4406273904,-34.6225963,-58.3813045,motorway_junction,3,-58.3813045,-34.6225963,,POINT (-58.3813045 -34.6225963)
94,32382091,-34.561409,-58.4178549,motorway_junction,3,-58.4178549,-34.561409,,POINT (-58.4178549 -34.561409)
95,1239327224,-34.5633099,-58.4177946,,3,-58.4177946,-34.5633099,,POINT (-58.4177946 -34.5633099)
96,3077654572,-34.5633303,-58.4152963,,3,-58.4152963,-34.5633303,,POINT (-58.4152963 -34.5633303)
97,247464375,-34.6221463,-58.3803161,,3,-58.3803161,-34.6221463,,POINT (-58.3803161 -34.6221463)
98,248697441,-34.6202652,-58.3805796,,3,-58.3805796,-34.6202652,,POINT (-58.3805796 -34.6202652)
99,32382600,-34.5508722,-58.4290878,,3,-58.4290878,-34.5508722,,POINT (-58.4290878 -34.5508722)
100,2307037818,-34.5508371,-58.4294534,,4,-58.4294534,-34.5508371,,POINT (-58.4294534 -34.5508371)
101,247921767,-34.5503947,-58.4298498,,4,-58.4298498,-34.5503947,,POINT (-58.4298498 -34.5503947)
102,32385175,-34.5954031,-58.3819655,traffic_signals,4,-58.3819655,-34.5954031,,POINT (-58.3819655 -34.5954031)
103,682385670,-34.5952758,-58.3819697,crossing,3,-58.3819697,-34.5952758,,POINT (-58.3819697 -34.5952758)
104,256244956,-34.5950807,-58.3778522,traffic_signals,2,-58.3778522,-34.5950807,,POINT (-58.3778522 -34.5950807)
105,32385176,-34.5954389,-58.3824537,traffic_signals,4,-58.3824537,-34.5954389,,POINT (-58.3824537 -34.5954389)
106,232108564,-34.5958677,-58.3933185,traffic_signals,4,-58.3933185,-34.5958677,,POINT (-58.3933185 -34.5958677)
107,195722195,-34.5990497,-58.3821111,traffic_signals,4,-58.3821111,-34.5990497,,POINT (-58.3821111 -34.5990497)
108,32388376,-34.4347991,-58.7115424,,4,-58.7115424,-34.4347991,,POINT (-58.7115424 -34.4347991)
109,2540716662,-34.4360568,-58.7104488,,3,-58.7104488,-34.4360568,,POINT (-58.7104488 -34.4360568)
110,1638158515,-34.4378335,-58.7080275,,3,-58.7080275,-34.4378335,,POINT (-58.7080275 -34.4378335)
111,32726866,-34.4962117,-58.5552591,,3,-58.5552591,-34.4962117,,POINT (-58.5552591 -34.4962117)
112,32724528,-34.4974006,-58.55515,traffic_signals,3,-58.55515,-34.4974006,,POINT (-58.55515 -34.4974006)
113,32725108,-34.497617,-58.5547318,,3,-58.5547318,-34.497617,,POINT (-58.5547318 -34.497617)
114,2874419288,-34.5012181,-58.559375,traffic_signals,3,-58.559375,-34.5012181,,POINT (-58.559375 -34.5012181)
115,5315592077,-34.4961744,-58.5527877,traffic_signals,3,-58.5527877,-34.4961744,,POINT (-58.5527877 -34.4961744)
116,672069034,-34.4984477,-58.5517502,,3,-58.5517502,-34.4984477,,POINT (-58.5517502 -34.4984477)
117,32725116,-34.4959105,-58.5528744,,4,-58.5528744,-34.4959105,,POINT (-58.5528744 -34.4959105)
118,5303992591,-34.4952745,-58.5521683,,3,-58.5521683,-34.4952745,,POINT (-58.5521683 -34.4952745)
119,32726768,-34.5021521,-58.5429713,,3,-58.5429713,-34.5021521,,POINT (-58.5429713 -34.5021521)
120,906282090,-34.5083802,-58.5300887,motorway_junction,3,-58.5300887,-34.5083802,,POINT (-58.5300887 -34.5083802)
121,32727333,-34.4984031,-58.5505359,milestone,3,-58.5505359,-34.4984031,"km 19,5",POINT (-58.5505359 -34.4984031)
122,244470453,-34.4959621,-58.5543146,,3,-58.5543146,-34.4959621,,POINT (-58.5543146 -34.4959621)
123,32727667,-34.4963679,-58.5563331,,3,-58.5563331,-34.4963679,,POINT (-58.5563331 -34.4963679)
124,32729193,-34.4966483,-58.5538483,,3,-58.5538483,-34.4966483,,POINT (-58.5538483 -34.4966483)
125,2377625591,-34.4966846,-58.556071,,1,-58.556071,-34.4966846,,POINT (-58.556071 -34.4966846)
126,32728290,-34.485156,-58.5599124,,3,-58.5599124,-34.485156,,POINT (-58.5599124 -34.485156)
127,597717637,-34.484971,-58.5600253,,3,-58.5600253,-34.484971,,POINT (-58.5600253 -34.484971)
128,32728293,-34.4766599,-58.5638018,,3,-58.5638018,-34.4766599,,POINT (-58.5638018 -34.4766599)
129,671796133,-34.473085,-58.5657499,motorway_junction,3,-58.5657499,-34.473085,,POINT (-58.5657499 -34.473085)
130,32728302,-34.4628316,-58.5713014,motorway_junction,3,-58.5713014,-34.4628316,,POINT (-58.5713014 -34.4628316)
131,655410855,-34.460587,-58.5714132,,1,-58.5714132,-34.460587,,POINT (-58.5714132 -34.460587)
132,655410860,-34.458047,-58.5730504,,3,-58.5730504,-34.458047,,POINT (-58.5730504 -34.458047)
133,32728310,-34.4507544,-58.5757897,,3,-58.5757897,-34.4507544,,POINT (-58.5757897 -34.4507544)
134,3675805882,-34.4496019,-58.5763496,,3,-58.5763496,-34.4496019,,POINT (-58.5763496 -34.4496019)
135,32728312,-34.4481569,-58.5771157,,3,-58.5771157,-34.4481569,,POINT (-58.5771157 -34.4481569)
136,648215469,-34.446102,-58.5783698,,3,-58.5783698,-34.446102,,POINT (-58.5783698 -34.446102)
137,32728322,-34.4373819,-58.5848559,,3,-58.5848559,-34.4373819,,POINT (-58.5848559 -34.4373819)
138,1634785352,-34.4348875,-58.5853107,,3,-58.5853107,-34.4348875,,POINT (-58.5853107 -34.4348875)
139,481385962,-34.430643,-58.5915013,,3,-58.5915013,-34.430643,,POINT (-58.5915013 -34.430643)
140,32729126,-34.4347909,-58.5859532,,3,-58.5859532,-34.4347909,,POINT (-58.5859532 -34.4347909)
141,32729132,-34.439012,-58.5847001,,3,-58.5847001,-34.439012,,POINT (-58.5847001 -34.439012)
142,718461473,-34.4394959,-58.5841294,motorway_junction,3,-58.5841294,-34.4394959,,POINT (-58.5841294 -34.4394959)
143,32729142,-34.4475075,-58.5776428,motorway_junction,3,-58.5776428,-34.4475075,,POINT (-58.5776428 -34.4475075)
144,32729144,-34.4495314,-58.5765198,,3,-58.5765198,-34.4495314,,POINT (-58.5765198 -34.4495314)
145,3675805874,-34.4483561,-58.5772052,,1,-58.5772052,-34.4483561,,POINT (-58.5772052 -34.4483561)
146,648213146,-34.4509032,-58.5758595,motorway_junction,3,-58.5758595,-34.4509032,,POINT (-58.5758595 -34.4509032)
147,32729155,-34.4637538,-58.5710468,motorway_junction,3,-58.5710468,-34.4637538,,POINT (-58.5710468 -34.4637538)
148,32729159,-34.4673795,-58.5692559,,3,-58.5692559,-34.4673795,,POINT (-58.5692559 -34.4673795)
149,8075777017,-34.4657813,-58.5706122,,1,-58.5706122,-34.4657813,,POINT (-58.5706122 -34.4657813)
150,671796152,-34.4697712,-58.5678559,motorway_junction,3,-58.5678559,-34.4697712,,POINT (-58.5678559 -34.4697712)
151,32729166,-34.4732014,-58.5658385,,3,-58.5658385,-34.4732014,,POINT (-58.5658385 -34.4732014)
152,32729169,-34.4764569,-58.5640432,motorway_junction,3,-58.5640432,-34.4764569,,POINT (-58.5640432 -34.4764569)
153,671813595,-34.4799173,-58.5623461,,3,-58.5623461,-34.4799173,,POINT (-58.5623461 -34.4799173)
154,6162703284,-34.4784954,-58.5635957,,1,-58.5635957,-34.4784954,,POINT (-58.5635957 -34.4784954)
155,32729187,-34.4949337,-58.5568245,,3,-58.5568245,-34.4949337,,POINT (-58.5568245 -34.4949337)
156,346461796,-34.4984585,-58.5510459,motorway_junction,3,-58.5510459,-34.4984585,,POINT (-58.5510459 -34.4984585)
157,32730004,-34.4818022,-58.5276777,,3,-58.5276777,-34.4818022,,POINT (-58.5276777 -34.4818022)
158,81551259,-34.5944735,-58.4023544,traffic_signals,4,-58.4023544,-34.5944735,,POINT (-58.4023544 -34.5944735)
159,89138080,-34.5874663,-58.397235,traffic_signals,4,-58.397235,-34.5874663,,POINT (-58.397235 -34.5874663)
160,82625394,-34.5985066,-58.4037406,traffic_signals,4,-58.4037406,-34.5985066,,POINT (-58.4037406 -34.5985066)
161,437539849,-34.5890066,-58.4100839,traffic_signals,4,-58.4100839,-34.5890066,,POINT (-58.4100839 -34.5890066)
162,81551273,-34.6045763,-58.4054458,traffic_signals,4,-58.4054458,-34.6045763,,POINT (-58.4054458 -34.6045763)
163,81551277,-34.6088793,-58.4060334,traffic_signals,3,-58.4060334,-34.6088793,,POINT (-58.4060334 -34.6088793)
164,6401393988,-34.604384,-58.3923106,,3,-58.3923106,-34.604384,,POINT (-58.3923106 -34.604384)
165,1436034219,-34.6096462,-58.40598,,3,-58.40598,-34.6096462,,POINT (-58.40598 -34.6096462)
166,81551282,-34.6146212,-58.404916,traffic_signals,4,-58.404916,-34.6146212,,POINT (-58.404916 -34.6146212)
167,81551286,-34.6188438,-58.4035056,traffic_signals,4,-58.4035056,-34.6188438,,POINT (-58.4035056 -34.6188438)
168,195816658,-34.6137801,-58.3917259,traffic_signals,4,-58.3917259,-34.6137801,,POINT (-58.3917259 -34.6137801)
169,437564727,-34.6101346,-58.4059363,traffic_signals,4,-58.4059363,-34.6101346,,POINT (-58.4059363 -34.6101346)
170,81551416,-34.6237745,-58.4021389,traffic_signals,4,-58.4021389,-34.6237745,,POINT (-58.4021389 -34.6237745)
171,193830092,-34.6209709,-58.4165236,traffic_signals,4,-58.4165236,-34.6209709,,POINT (-58.4165236 -34.6209709)
172,195723138,-34.6227479,-58.3914827,traffic_signals,4,-58.3914827,-34.6227479,,POINT (-58.3914827 -34.6227479)
173,437564734,-34.6286261,-58.4010855,traffic_signals,4,-58.4010855,-34.6286261,,POINT (-58.4010855 -34.6286261)
174,81555213,-34.6350718,-58.4105222,traffic_signals,3,-58.4105222,-34.6350718,,POINT (-58.4105222 -34.6350718)
175,81555215,-34.6347097,-58.4093389,traffic_signals,3,-58.4093389,-34.6347097,,POINT (-58.4093389 -34.6347097)
176,437564737,-34.6316374,-58.4005267,,4,-58.4005267,-34.6316374,,POINT (-58.4005267 -34.6316374)
177,81556497,-34.6291866,-58.4054492,traffic_signals,3,-58.4054492,-34.6291866,,POINT (-58.4054492 -34.6291866)
178,4468636334,-34.6292639,-58.4055227,,3,-58.4055227,-34.6292639,,POINT (-58.4055227 -34.6292639)
179,206105935,-34.6313583,-58.415945,traffic_signals,4,-58.415945,-34.6313583,,POINT (-58.415945 -34.6313583)
180,81574358,-34.59986,-58.4387215,traffic_signals,4,-58.4387215,-34.59986,,POINT (-58.4387215 -34.59986)
181,1422573865,-34.6018205,-58.4419757,,3,-58.4419757,-34.6018205,,POINT (-58.4419757 -34.6018205)
182,89139452,-34.602043,-58.4321286,traffic_signals,4,-58.4321286,-34.602043,,POINT (-58.4321286 -34.602043)
183,81830138,-34.5942848,-58.4300811,traffic_signals,4,-58.4300811,-34.5942848,,POINT (-58.4300811 -34.5942848)
184,81622365,-34.5815863,-58.4740418,,3,-58.4740418,-34.5815863,,POINT (-58.4740418 -34.5815863)
185,81917858,-34.5812974,-58.4743064,traffic_signals,4,-58.4743064,-34.5812974,,POINT (-58.4743064 -34.5812974)
186,81918944,-34.582238,-58.4735779,crossing,3,-58.4735779,-34.582238,,POINT (-58.4735779 -34.582238)
187,1177972556,-34.581771,-58.4736164,traffic_signals,3,-58.4736164,-34.581771,,POINT (-58.4736164 -34.581771)
188,81623653,-34.5867768,-58.4549797,,3,-58.4549797,-34.5867768,,POINT (-58.4549797 -34.5867768)
189,4437301603,-34.587113,-58.4552321,,3,-58.4552321,-34.587113,,POINT (-58.4552321 -34.587113)
190,3836771577,-34.5858652,-58.4544042,traffic_signals,3,-58.4544042,-34.5858652,,POINT (-58.4544042 -34.5858652)
191,81892767,-34.5937013,-58.4291536,traffic_signals,3,-58.4291536,-34.5937013,,POINT (-58.4291536 -34.5937013)
192,6135110351,-34.5888689,-58.438199,traffic_signals,4,-58.438199,-34.5888689,,POINT (-58.438199 -34.5888689)
193,81830150,-34.5977591,-58.4201723,traffic_signals,3,-58.4201723,-34.5977591,,POINT (-58.4201723 -34.5977591)
194,4477060199,-34.5977087,-58.4225054,,3,-58.4225054,-34.5977087,,POINT (-58.4225054 -34.5977087)
195,89139818,-34.6031687,-58.4209611,traffic_signals,4,-58.4209611,-34.6031687,,POINT (-58.4209611 -34.6031687)
196,81837966,-34.5917,-58.4475987,traffic_signals,4,-58.4475987,-34.5917,,POINT (-58.4475987 -34.5917)
197,82662999,-34.5845245,-58.444785,traffic_signals,4,-58.444785,-34.5845245,,POINT (-58.444785 -34.5845245)
198,1422573845,-34.5947218,-58.444346,traffic_signals,4,-58.444346,-34.5947218,,POINT (-58.444346 -34.5947218)
199,81888297,-34.5978493,-58.4554656,traffic_signals,3,-58.4554656,-34.5978493,,POINT (-58.4554656 -34.5978493)
200,81839580,-34.5751005,-58.4632257,traffic_signals,4,-58.4632257,-34.5751005,,POINT (-58.4632257 -34.5751005)
201,81839584,-34.5782922,-58.4602087,traffic_signals,5,-58.4602087,-34.5782922,,POINT (-58.4602087 -34.5782922)
202,3254620688,-34.5782872,-58.4605072,,3,-58.4605072,-34.5782872,,POINT (-58.4605072 -34.5782872)
203,6237378993,-34.5746204,-58.4598331,,3,-58.4598331,-34.5746204,,POINT (-58.4598331 -34.5746204)
204,81839588,-34.5851721,-58.4539521,traffic_signals,4,-58.4539521,-34.5851721,,POINT (-58.4539521 -34.5851721)
205,81840838,-34.5805018,-58.4509414,traffic_signals,4,-58.4509414,-34.5805018,,POINT (-58.4509414 -34.5805018)
206,5427774725,-34.5857804,-58.4543496,traffic_signals,3,-58.4543496,-34.5857804,,POINT (-58.4543496 -34.5857804)
207,885710027,-34.5881902,-58.4511891,,3,-58.4511891,-34.5881902,,POINT (-58.4511891 -34.5881902)
208,82664798,-34.5814807,-58.4484154,traffic_signals,3,-58.4484154,-34.5814807,,POINT (-58.4484154 -34.5814807)
209,437539805,-34.5700368,-58.4448853,traffic_signals,4,-58.4448853,-34.5700368,,POINT (-58.4448853 -34.5700368)
210,81840855,-34.565351,-58.4403659,traffic_signals,4,-58.4403659,-34.565351,,POINT (-58.4403659 -34.565351)
211,196280458,-34.5629044,-58.4382121,traffic_signals,3,-58.4382121,-34.5629044,,POINT (-58.4382121 -34.5629044)
212,89318988,-34.5619885,-58.4446481,traffic_signals,2,-58.4446481,-34.5619885,,POINT (-58.4446481 -34.5619885)
213,677545267,-34.566161,-58.4393854,traffic_signals,4,-58.4393854,-34.566161,,POINT (-58.4393854 -34.566161)
214,81843832,-34.5818489,-58.4605295,traffic_signals,2,-58.4605295,-34.5818489,,POINT (-58.4605295 -34.5818489)
215,5437345746,-34.5850179,-58.4605107,crossing,3,-58.4605107,-34.5850179,,POINT (-58.4605107 -34.5850179)
216,81873470,-34.5863077,-58.4703719,,3,-58.4703719,-34.5863077,,POINT (-58.4703719 -34.5863077)
217,81918740,-34.5869389,-58.4707412,,3,-58.4707412,-34.5869389,,POINT (-58.4707412 -34.5869389)
218,885646049,-34.5863742,-58.4702456,,3,-58.4702456,-34.5863742,,POINT (-58.4702456 -34.5863742)
219,81878109,-34.5874694,-58.4708391,traffic_signals,4,-58.4708391,-34.5874694,,POINT (-58.4708391 -34.5874694)
220,81917861,-34.5868987,-58.4711306,traffic_signals,3,-58.4711306,-34.5868987,,POINT (-58.4711306 -34.5868987)
221,82567192,-34.5890071,-58.4688956,,3,-58.4688956,-34.5890071,,POINT (-58.4688956 -34.5890071)
222,1177972603,-34.5871464,-58.4706961,,3,-58.4706961,-34.5871464,,POINT (-58.4706961 -34.5871464)
223,82565681,-34.588518,-58.4721219,,2,-58.4721219,-34.588518,,POINT (-58.4721219 -34.588518)
224,81885645,-34.6017785,-58.4688801,traffic_signals,3,-58.4688801,-34.6017785,,POINT (-58.4688801 -34.6017785)
225,3130491130,-34.6010925,-58.4722213,traffic_signals,3,-58.4722213,-34.6010925,,POINT (-58.4722213 -34.6010925)
226,4059858071,-34.6019089,-58.4689534,,4,-58.4689534,-34.6019089,,POINT (-58.4689534 -34.6019089)
227,81885652,-34.6088512,-58.4834616,traffic_signals,4,-58.4834616,-34.6088512,,POINT (-58.4834616 -34.6088512)
228,1629199662,-34.6179991,-58.4761553,traffic_signals,4,-58.4761553,-34.6179991,,POINT (-58.4761553 -34.6179991)
229,4076170261,-34.5971267,-58.4928524,,4,-58.4928524,-34.5971267,,POINT (-58.4928524 -34.5971267)
230,199798755,-34.6180076,-58.5024254,traffic_signals,3,-58.5024254,-34.6180076,,POINT (-58.5024254 -34.6180076)
231,81886882,-34.6387499,-58.4536724,traffic_signals,3,-58.4536724,-34.6387499,,POINT (-58.4536724 -34.6387499)
232,81886885,-34.6444646,-58.4460981,traffic_signals,4,-58.4460981,-34.6444646,,POINT (-58.4460981 -34.6444646)
233,82629675,-34.6374844,-58.451425,traffic_signals,4,-58.451425,-34.6374844,,POINT (-58.451425 -34.6374844)
234,218308227,-34.641142,-58.456837,traffic_signals,4,-58.456837,-34.641142,,POINT (-58.456837 -34.641142)
