fishnetid,CO2,CO2psqkm
0,21920696.2375841,2562108.1525449143
1,14992855.864403997,1752376.7413125685
2,33623319.910107054,3929919.977162153
3,17158795.896555584,2005533.5094258143
4,10673754.181344017,1247556.7522995488
5,24863328.1948642,2906653.740649315
6,33565441.63174353,3923976.5372879608
7,22306375.2408755,2607732.501701475
8,21926326.780860864,2563302.8393000024
9,11713180.180182025,1369332.3242484536
10,18282216.950410873,2137287.2477022763
11,3470751.654198159,405749.1096716377
12,15045415.235904416,1759256.819170792
13,31326791.188571904,3663034.2305051717
14,14061578.595942255,1644217.0352455815
15,32239273.848310255,3769730.6105220094
16,22917508.409131616,2679738.7984981835
17,11891755.553704213,1390500.1438484157
19,21461306.597755373,2509992.1273625493
20,15387085.717668269,1799585.8657772797
21,31428777.662937302,3675730.745808888
22,16955966.550731342,7932292.900551468
23,25988500.11489832,12157867.517664539
24,15200241.598140342,7111681.359195199
25,12379828.897220269,5792105.199782481
26,20777428.551101323,9720038.577246882
27,14902337.011882605,6971569.667072926
28,8091557.989849666,3785767.597950619
29,13118519.324964412,6137713.584434437
30,25415491.998649426,2972451.119839216
31,20471935.72312774,2394280.9475680776
32,35632669.1971941,4168269.5791073614
33,32057936.055729587,3750101.315472146
34,9816668.77473198,4593371.496712624
35,6821884.544561129,3192065.5305706807
36,30968032.32533467,14491945.978640702
37,32474954.036194813,15197132.146053746
38,7215121.144731526,3376067.0317047755
39,12232954.294381859,5723988.948382601
40,26789402.066785727,12536494.520329481
41,38637097.32016981,18080797.683689926
42,48794441.62282465,5707918.919022936
43,44776196.11627352,5237869.077584154
44,13712805.23657782,1604108.5385866188
