From,To,Volume,EstimatedTT
442874,26384674,2393.43,0.9
442928,1803689295,0.0,0.03
26384674,264670999,784.94,0.57
26384674,534589,1608.49,0.83
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,843.75,0.59
15866840,1803689315,2478.27,0.94
264670999,534589,382.23,0.34
534589,534591,1990.72,0.41
534591,534626,1598.18,0.68
8083440,534911,1644.64,0.04
534626,534624,9.9,0.07
534626,534625,1588.29,0.08
534608,30409417,1447.57,0.89
30436919,30436908,1066.75,1.3
30409417,30409422,497.33,0.02
30409417,30403571,2714.68,0.25
534624,534608,1047.45,1.23
534625,30436908,1597.83,0.02
534625,534624,1037.55,0.07
30436908,30436907,1593.86,0.02
30436908,534628,1062.64,0.42
534628,534629,1552.21,0.24
534629,3595409680,1884.41,0.68
11769656,11769730,1215.44,0.2
3595409680,3855350,1430.9,0.01
3595409680,7128283652,453.51,0.04
3160432771,30409397,504.94,0.16
30409405,30409419,1152.27,0.72
534736,140605768,2190.19,0.17
534306820,2021890013,1732.82,0.19
140605768,534324288,2190.19,0.61
534329195,2021890013,1247.0,0.02
534329195,534306820,2190.19,0.37
3853550,3564765835,435.34,0.41
534742,534770,2022.81,0.6
534770,29138173,2976.1,0.11
534743,534744,591.6,0.07
534744,534747,2512.92,0.06
247994358,534742,904.87,0.08
534747,277692998,110.83,0.01
534747,2287846802,2402.09,0.38
277692998,288154283,2203.71,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2402.09,0.26
534749,25235133,2688.65,0.14
534749,7095690293,646.53,0.88
25235133,25235132,1107.32,0.01
25235133,534751,1608.8,1.13
7095690293,7095690318,1614.66,0.02
534751,534754,813.25,0.91
534754,3098430373,1206.27,0.19
29510455,25235132,1645.93,0.77
3098430373,16574394,901.47,0.04
3098430373,2260849842,1280.71,1.17
534758,25873172,1820.55,0.04
534758,2202559858,1531.56,0.64
25873172,25873173,2623.85,0.02
25873172,3100041009,1062.97,0.45
2202559858,25873172,1866.27,0.67
534769,546378258,1609.01,0.59
534769,534770,953.29,0.04
546378258,247994363,1026.95,0.06
546378258,290077155,582.06,0.24
29138173,1775338888,308.69,0.09
29138173,534773,2667.41,0.88
534773,2544089666,3182.65,0.04
534773,335716508,1009.72,0.29
2544089666,2544089665,2218.0,0.07
2544089666,16574602,964.65,0.04
335716508,534799,1009.72,0.51
534774,534804,522.57,0.15
244038933,534778,915.77,0.09
534804,18630111,3371.08,0.92
534804,16574613,347.12,0.05
534778,244038915,1392.5,0.02
534778,30058360,1505.06,0.26
244038915,534787,2066.5,0.3
244038915,244038942,1064.6,0.03
30058360,30056676,1657.69,0.95
30058360,30056684,699.37,0.02
534787,244038955,840.82,0.06
534787,244038923,1225.68,0.3
244038955,244038925,1266.66,0.05
244038955,2072816,862.54,0.42
244038923,244038955,1288.38,0.1
534790,30261537,890.13,0.04
534790,30409389,1871.47,0.04
30261537,30409389,596.81,0.05
30409389,30409397,2121.46,0.07
30409389,3160432771,346.82,0.18
534796,534790,960.44,0.05
534796,3160432775,1358.58,0.51
3160432775,534790,1801.17,0.21
534799,1501721437,345.28,0.02
534799,11769597,1141.54,0.43
1501721437,18630516,1264.45,0.01
1501721437,2071676,511.73,0.32
11769597,7128283648,1430.92,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2630.74,0.05
18630111,35711189,1553.7,0.92
16574613,534773,2153.44,0.05
16574613,16574619,603.59,0.15
534806,280008531,1822.39,0.02
534806,2287864441,3120.41,0.41
280008531,18630070,732.67,0.03
280008531,31197353,1089.72,0.05
2287864441,280221322,987.86,0.1
2287864441,24969587,2132.55,0.06
24669567,976932104,742.46,0.13
1854526402,27318980,814.95,0.05
27318980,27318981,879.39,0.07
534908,534911,264.55,0.05
534911,534914,1909.19,0.35
3853544,15511907,648.74,0.4
534914,442936,274.67,0.41
534914,15866840,1634.52,0.91
30409415,30409424,1035.98,0.05
536575,30409422,2855.85,0.19
30403571,10919767,2348.71,0.49
30409422,30409424,2334.92,0.01
30409422,30409415,1018.26,0.1
536584,30587893,1111.75,1.88
30587893,1619208224,968.43,0.6
536652,25479302,2044.76,1.92
536652,18629762,1386.58,0.11
25479302,18627237,1596.08,1.46
25479302,28796755,1269.25,0.11
18629762,264218470,1513.35,0.21
18629762,264223496,2516.83,0.05
25599929,2526224454,875.15,0.09
264218470,264223496,988.98,0.18
3899207524,309517759,1642.47,0.01
536663,21527849,3070.72,0.19
536663,536667,2008.33,2.85
21527849,2297622,2196.46,0.01
21527849,21552197,2278.5,0.28
21647397,2297615,1716.0,0.16
21647058,1632149359,206.75,0.28
536670,24945363,331.58,0.02
536670,2075220,3892.37,0.65
24945363,21660961,3502.85,0.02
2075220,25096430,3550.75,0.04
2075220,3869392962,1232.26,0.75
344434421,10919786,1438.1,0.22
1630023963,311941598,1843.01,0.31
3100041009,25873173,951.06,0.35
31296012,3148489413,935.28,0.12
536675,3148489416,1129.19,0.18
3148489416,3148489413,378.21,0.02
3148489416,31296012,1196.75,0.15
248219433,248219482,280.35,0.38
2071674,518252065,489.57,0.04
518252065,29348253,489.57,0.24
11769758,3853550,544.94,0.89
534316145,518252065,0.0,0.05
2071676,18178669,2169.42,0.88
18178669,534743,248.1,0.05
18178669,534744,1921.32,0.08
7101166877,16574525,996.38,0.26
2287857538,5824956622,886.12,0.07
2274921120,206133365,816.35,2.27
2072802,30151417,752.2,1.78
316507154,316507156,813.76,0.28
30151417,30151418,1890.49,0.05
2072807,1485594848,570.8,0.01
2072807,1485594778,870.2,0.12
1485594848,159725096,376.52,0.02
1485594848,11007703,1085.44,0.74
1485594778,1485594848,891.15,0.09
2072816,244038925,866.16,0.48
244038925,244038942,2132.81,0.31
2075215,25755498,628.17,0.02
2075215,2039066667,2549.87,3.61
25755498,25755497,1977.18,0.02
25755498,25755500,405.26,0.05
2039066667,25755506,2434.02,2.86
25096430,25096432,1724.41,0.02
25096430,10919799,3136.49,0.42
3869392962,25096430,1310.14,0.31
21540856,21647397,890.38,0.14
2297619,3790101104,1404.24,3.3
3790101104,21552197,0.0,0.12
3790101104,21527849,1404.24,0.09
2297622,21552199,1554.16,0.03
2297622,21527762,1971.41,0.07
21552199,21552200,2200.03,0.66
21527762,536663,2844.73,0.02
21527762,3146686054,1634.12,0.28
3411653,113794494,520.82,0.07
26165869,262185367,1289.06,0.08
113794494,15618026,529.11,0.02
113794494,26291274,1497.25,0.25
3411658,15618078,1127.06,0.16
3411658,25622663,1938.53,0.27
15618078,3030258494,1127.06,0.08
15618078,25622151,1583.96,0.05
25622663,25622670,1938.53,1.14
15511907,2071674,714.59,1.06
3855350,11769597,289.37,0.02
3855350,1501721437,1430.9,0.46
9100179,3137684026,765.94,0.75
3137684026,3137684031,918.26,0.39
3137684031,3137684026,573.15,0.21
9100190,9982673425,64.33,0.05
9982673432,2970916246,96.26,0.04
9982673425,9100190,96.26,0.05
10919218,8224298741,1235.09,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1235.09,0.26
10919223,11008027,1472.55,0.55
25740441,25740442,747.04,0.11
11008027,2075215,2660.3,0.02
11008027,11008006,644.33,0.24
86684589,3121844724,182.23,0.05
10919237,10919235,0.0,0.06
10919237,10919238,644.33,0.07
10919238,10049596107,606.78,0.08
10049596107,10919237,644.33,0.01
3073762517,3877390797,94.14,0.03
10919767,536575,2457.45,0.51
126667225,18178749,480.46,0.11
126667225,31271217,537.88,0.04
3151457278,18178797,1598.56,0.27
2262218571,18178769,1242.26,0.68
3147805129,2262248282,1233.44,0.05
10919786,536663,2234.33,0.32
10919786,3146686054,441.46,0.01
3146686054,21552195,818.8,0.01
3146686054,21527733,1516.41,0.55
10919799,15613225,3135.43,0.06
10919799,1952603929,193.8,0.45
15613225,1698611463,3136.11,1.85
15613225,15613290,208.64,0.02
1952603929,15613225,209.32,0.44
10940911,773684928,1552.65,1.5
773684928,4186859645,1552.65,0.28
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,0.0,0.26
3324432562,25621845,971.26,0.79
11004892,3780365870,950.75,1.65
3780365870,3879014011,1122.51,1.62
7260653744,2272203032,2322.0,0.21
11005259,1762496623,1370.07,0.12
1762496623,433065573,1992.43,1.07
11005798,25600624,234.98,0.73
312068888,312068717,1052.45,0.08
11007218,95145062,1731.93,0.47
95145062,159729140,920.98,0.02
95145062,1670657170,948.04,1.03
11007703,344624368,879.27,0.89
344624368,344625887,791.98,0.06
344624368,99089590,137.09,0.03
95145069,159725096,1172.03,0.88
11008006,2075215,606.78,0.24
11068788,828163530,933.91,0.01
11068788,25621138,1077.44,0.02
828163530,4862265262,2744.96,1.44
25621138,773660261,25.57,0.02
25621138,25621140,3247.44,0.41
203786445,415524744,143.46,0.03
2970916246,9982673432,64.33,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,39.67,0.03
81580487,81580494,732.67,0.1
3137621725,28238725,1349.53,0.27
2078553223,85748936,759.35,0.07
9946740207,9946740209,555.25,0.06
