fishnetID,carbon,CI
0,1.7754097908056559,3.26892460608052
10,4.073302931393594,4.2739615922751595
101,0.09107181550627294,3.6822350982799255
103,0.8185393097626206,3.6521011011671787
105,5.8610146230979305,4.040008176540862
107,6.594457551538049,3.754925028984664
110,0.06331310677976222,3.66131549375346
111,2.881225344478942,3.5263173398522687
113,1.9521310912101573,3.7084048574748385
116,7.33075930815775,5.290465541485336
117,0.3894946541189714,4.355900021763809
119,5.873509918284959,5.21438921710573
12,0.5090152080115818,2.081891710832849
14,0.7042943917630848,2.7244611363035136
16,3.903662858000471,4.503287328919593
18,5.973221173351148,4.399332366773915
20,8.501826737646265,4.439606368872082
22,4.394928319113011,4.252739394246782
24,2.2544774610136433,2.837509422589552
27,0.9855041349822564,7.277301576220703
28,4.982268899216823,2.630934468671991
3,1.4473050142035084,3.8914613098586277
30,5.56164840180592,2.7714346231963427
32,4.395498690075211,3.432869963036402
34,1.8968552302573256,3.8252229434250973
36,4.625649515536847,4.438932833430151
38,4.936771945606635,4.255279607828329
4,0.5833559933109558,3.9095643883812317
40,3.8714159618627444,4.413946729328393
42,4.179727208381559,4.477312329531457
44,3.3111952651007317,4.681510243079149
46,4.128559642626094,5.006683190607394
48,5.83899875075839,4.3576914196667484
50,10.999703674825277,5.288048162226223
52,6.43075884004724,4.680918397416886
56,0.4937471519240245,8.893104761743746
59,0.5826843261202017,6.9071685140382275
6,3.0310475367009593,3.1580828130044805
61,6.033529562936515,2.925786762837948
63,9.727414556998268,3.543043299275855
65,12.574842418757937,4.304871759934153
67,3.3648191013688247,5.38775141481655
69,4.22189378387117,5.728664013269018
71,1.5330327519238571,4.7875890462109965
73,3.47926667570293,5.328545164895719
75,19.84657964191018,7.0179504494061575
77,16.247845922620435,16.130191907023946
8,4.178802507426184,3.9088562970521052
80,3.567274610314103,10.990198097484035
82,0.0,9.116363531678601
84,0.0,6.246977138922679
86,0.7754914112288901,3.1449758562728976
88,0.7042085565609466,3.2511449970579225
89,11.394928157487058,3.717759468554033
91,4.458424020716453,4.543971476733198
93,2.0099069521623623,4.551691390157134
95,0.24620324965446633,3.5013184528361645
97,5.232099743630711,3.7655427197925757
99,3.966398074562505,3.78042574715192
