From,To,Volume,EstimatedTT
442874,26384674,1989.55,0.7
442928,1803689295,0.0,0.03
26384674,264670999,588.38,0.41
26384674,534589,1401.17,0.68
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,579.52,0.38
15866840,1803689315,2046.92,0.72
264670999,534589,280.08,0.33
534589,534591,1681.25,0.39
534591,534626,1422.41,0.67
8083440,534911,1475.84,0.04
534626,534624,4.36,0.07
534626,534625,1418.05,0.08
534608,30409417,1303.57,0.88
30436919,30436908,870.03,1.3
30409417,30409422,539.9,0.02
30409417,30403571,2316.5,0.21
534624,534608,948.88,1.23
534625,30436908,1420.34,0.02
534625,534624,944.52,0.07
30436908,30436907,1407.83,0.02
30436908,534628,880.25,0.39
534628,534629,1235.46,0.22
534629,3595409680,1518.18,0.65
11769656,11769730,994.49,0.2
3595409680,3855350,1205.26,0.01
3595409680,7128283652,312.92,0.04
3160432771,30409397,419.71,0.16
30409405,30409419,1022.89,0.72
534736,140605768,1991.96,0.15
534306820,2021890013,1579.28,0.19
140605768,534324288,1991.96,0.52
534329195,2021890013,987.11,0.02
534329195,534306820,1991.96,0.31
3853550,3564765835,306.24,0.4
534742,534770,1634.29,0.56
534770,29138173,2683.03,0.1
534743,534744,561.17,0.07
534744,534747,2160.35,0.05
247994358,534742,763.99,0.07
534747,277692998,112.91,0.01
534747,2287846802,2047.44,0.35
277692998,288154283,1981.97,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,2047.44,0.17
534749,25235133,2408.67,0.1
534749,7095690293,443.96,0.77
25235133,25235132,996.55,0.01
25235133,534751,1422.49,0.94
7095690293,7095690318,1203.24,0.02
534751,534754,806.31,0.9
534754,3098430373,957.78,0.17
29510455,25235132,1359.11,0.71
3098430373,16574394,707.25,0.03
3098430373,2260849842,1206.17,0.96
534758,25873172,1535.42,0.03
534758,2202559858,1435.15,0.64
25873172,25873173,2268.48,0.02
25873172,3100041009,937.73,0.34
2202559858,25873172,1670.78,0.65
534769,546378258,1462.23,0.58
534769,534770,1048.73,0.04
546378258,247994363,949.73,0.05
546378258,290077155,512.5,0.24
29138173,1775338888,288.2,0.09
29138173,534773,2394.83,0.79
534773,2544089666,2944.74,0.04
534773,335716508,807.08,0.27
2544089666,2544089665,2063.55,0.06
2544089666,16574602,881.19,0.04
335716508,534799,807.08,0.51
534774,534804,540.23,0.15
244038933,534778,786.31,0.08
534804,18630111,3203.02,0.84
534804,16574613,286.3,0.05
534778,244038915,1242.53,0.02
534778,30058360,1229.78,0.24
244038915,534787,1866.45,0.26
244038915,244038942,890.87,0.03
30058360,30056676,1376.59,0.84
30058360,30056684,560.2,0.02
534787,244038955,712.32,0.05
534787,244038923,1154.13,0.26
244038955,244038925,1169.48,0.05
244038955,2072816,718.38,0.36
244038923,244038955,1175.55,0.1
534790,30261537,742.28,0.04
534790,30409389,1671.24,0.04
30261537,30409389,471.33,0.05
30409389,30409397,1880.06,0.06
30409389,3160432771,262.51,0.18
534796,534790,795.56,0.05
534796,3160432775,1246.37,0.41
3160432775,534790,1617.96,0.19
534799,1501721437,307.84,0.02
534799,11769597,920.08,0.43
1501721437,18630516,1079.19,0.01
1501721437,2071676,433.91,0.32
11769597,7128283648,1175.94,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2440.97,0.04
18630111,35711189,1281.5,0.9
16574613,534773,1870.5,0.04
16574613,16574619,506.99,0.15
534806,280008531,1456.12,0.02
534806,2287864441,2833.42,0.36
280008531,18630070,547.07,0.03
280008531,31197353,909.47,0.05
2287864441,280221322,917.46,0.09
2287864441,24969587,1915.95,0.05
24669567,976932104,588.54,0.11
1854526402,27318980,712.41,0.04
27318980,27318981,892.27,0.08
534908,534911,144.01,0.05
534911,534914,1619.85,0.31
3853544,15511907,615.1,0.38
534914,442936,152.46,0.41
534914,15866840,1467.39,0.77
30409415,30409424,937.5,0.05
