Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,7859.906100510233,44185.49999999998,10.623941093342754,7060.482116649287,27.64973229040597,1.1276657656199756,0.5097281307106288,312819.7179962598
