fishnetID,osmid,lon,lat
44,25842101,174.7042315,-36.852705
45,25842184,174.7375238,-36.8651324
45,6235430364,174.7331091,-36.8620949
45,1352158712,174.7304549,-36.8661133
46,25769669,174.7527466,-36.8597233
46,25841681,174.7508732,-36.8648186
46,25774066,174.7549475,-36.8585672
46,266450111,174.7539234,-36.8614699
47,25770844,174.7705124,-36.8660219
47,25769420,174.7635944,-36.8584378
47,25769427,174.7669125,-36.8604076
47,6235638715,174.7613179,-36.864017
49,25774575,174.752989,-36.8450697
49,25841357,174.7534376,-36.8493547
49,7607940943,174.7489531,-36.8514224
49,1164602256,174.757004,-36.8545047
50,25769792,174.7598929,-36.8516645
50,25770129,174.7707648,-36.8539428
50,25769830,174.7616626,-36.847994
50,3603759116,174.7614172,-36.845408
51,911594529,174.7419814,-36.8361617
51,3240501158,174.7395233,-36.8405839
51,2722768731,174.7417926,-36.8400396
52,59943148,174.7475572,-36.8426364
52,25774656,174.7549187,-36.840368
52,1342911390,174.7474384,-36.8428224
54,1345480308,174.7835344,-36.8477512
54,260728421,174.7876099,-36.864276
54,1024093899,174.7869826,-36.8569374
54,2720315157,174.7822524,-36.849638
55,25842985,174.8317993,-36.8482994
55,5693324979,174.8370186,-36.8600947
55,1417329134,174.8395692,-36.8489715
55,25842849,174.8303783,-36.8598896
56,300823606,174.8603042,-36.8594161
56,8320161098,174.8632396,-36.8512856
56,3212135810,174.8579108,-36.8513312
56,5863926760,174.8687295,-36.8659829
57,1104423724,174.626994,-36.8150974
57,1379628781,174.6165702,-36.8235042
57,1351900334,174.6401582,-36.799362
57,3151754720,174.6251304,-36.8230917
59,59816025,174.7254991,-36.8100852
59,6224310414,174.7261575,-36.8121489
59,5744099790,174.7048511,-36.8065164
59,6224397381,174.6905608,-36.7978137
60,2147326209,174.7501476,-36.8214324
60,7676737872,174.7442133,-36.8027618
60,3311669056,174.7624592,-36.7985414
60,1707818719,174.7506121,-36.8121986
61,3311445845,174.7786754,-36.7970883
61,5686160331,174.7902672,-36.8085323
61,2559441383,174.7985021,-36.8247971
61,6224546807,174.8043627,-36.8226745
63,416786389,174.6712452,-36.7840447
63,4719701341,174.6869278,-36.7713412
63,1844874916,174.6550559,-36.7913441
63,59735226,174.6786716,-36.7808779
64,59817683,174.7248827,-36.769071
64,3259548607,174.6950842,-36.7892452
64,59815353,174.7218367,-36.7698365
64,1608245309,174.7209804,-36.7820383
65,4712901045,174.750063,-36.7839288
65,5808027084,174.7445783,-36.7946936
65,5702867523,174.7484134,-36.792136
65,4519795042,174.7368414,-36.7827476
66,3316344545,174.7536209,-36.7832334
66,59817986,174.7652338,-36.7899794
66,3311091033,174.7707346,-36.7872764
66,6225077226,174.7704982,-36.7913854
67,290928168,174.7443398,-36.7748019
67,290928178,174.7425112,-36.7723702
67,1323202923,174.7333893,-36.7648704
67,290928128,174.7410899,-36.7689155
68,259749725,174.763582,-36.7722729
68,4514630736,174.7667343,-36.7691901
68,5705835893,174.7555612,-36.7664023
68,259749719,174.7651906,-36.7707803
69,26897740,174.7731543,-36.7945406
69,6225077236,174.7715622,-36.7919952
69,110341227,174.7731554,-36.7857377
69,6291140261,174.7759393,-36.7937564
70,6238597360,174.7080147,-36.7604814
70,5743879338,174.7009545,-36.7499983
70,270894254,174.7069599,-36.7548349
70,5835014532,174.7017736,-36.7555441
71,839996341,174.7265268,-36.7507136
71,5728647958,174.7295474,-36.749702
71,839999789,174.7216388,-36.7519297
71,7581516836,174.7193288,-36.7511725
72,354925095,174.7042431,-36.7413266
72,839957969,174.6967582,-36.7424247
72,839958451,174.7088042,-36.7416604
72,4645548012,174.7080652,-36.7333417
73,350556815,174.7191966,-36.7391808
73,6210283389,174.7285346,-36.7277885
73,350556823,174.7163984,-36.7361191
73,6417363686,174.7180414,-36.7342335
74,412643908,174.7318303,-36.7563378
74,5851884818,174.7471923,-36.7266137
74,6499278166,174.7402235,-36.7463705
74,995923325,174.7311779,-36.7286443
75,6165340202,174.6687166,-36.7110384
75,875622114,174.6888861,-36.7214981
75,7845212327,174.6681509,-36.710856
76,1305483574,174.7277146,-36.7092341
76,769154305,174.7037423,-36.7231132
76,355252710,174.7160975,-36.7164843
76,955713782,174.7160334,-36.724804
77,259884878,174.7523635,-36.6964015
77,3440521463,174.7438102,-36.6941273
77,5742258008,174.740545,-36.7097195
77,1856373479,174.7365242,-36.6926972
