Origin,Destination,Demand,TT,TTobs,FFTT,Fitness:,9.926039415,Total Demand:,385066.6668,TSTT:,91092.59519
67,2,3.994684197,42.74192351,40.6387498,22.83101715,,,,,,
67,41,10.84236818,45.44604968,40.41301764,20.75676985,,,,,,
67,56,16.46122455,38.23805318,39.30044731,19.86361035,,,,,,
67,1,12.7022401,40.08864357,36.63114761,21.3213187,,,,,,
67,9,1.258125168,39.61825761,34.42587775,19.66348695,,,,,,
67,19,14.18613436,43.5641436,38.35540515,21.46810415,,,,,,
67,59,382.1012509,10.56497121,11.97019617,6.0665778,,,,,,
67,42,31.89426005,22.8208863,21.45791034,13.8645933,,,,,,
67,6,9.499510681,43.93377216,39.50000063,21.68578295,,,,,,
67,26,21.91792761,33.65172948,30.05544123,14.99129475,,,,,,
67,43,12.60257422,24.22085801,22.40794922,13.58856285,,,,,,
67,4,1.660337077,42.64445021,37.20023758,21.50138415,,,,,,
67,18,4.058782301,41.91924313,35.71475741,20.38684595,,,,,,
67,44,26.55630552,20.47458056,18.60422514,7.8854967,,,,,,
67,61,2.6564694,12.92815515,13.47073321,4.5806836,,,,,,
67,25,13.03870013,33.82376339,33.76793943,15.9625128,,,,,,
67,12,1.238090367,42.89044982,39.22312395,22.67598705,,,,,,
67,45,25.34188032,24.97090236,23.44267883,10.4887353,,,,,,
67,60,313.9957732,7.724525146,7.742167631,2.5780682,,,,,,
67,17,5.425025306,36.04005695,30.88922341,16.52794695,,,,,,
67,63,1.79546583,9.656467313,7.487354728,5.2858503,,,,,,
67,46,19.31485593,22.43143454,20.81875944,9.1438345,,,,,,
67,24,16.38873319,31.71467243,28.46695246,13.34681955,,,,,,
67,47,14.71402137,22.49585647,21.86929164,9.9758949,,,,,,
67,16,4.372984987,39.85702725,35.09950322,19.02814635,,,,,,
22,0,0.642818173,14.85458601,17.47532125,8.6489664,,,,,,
22,15,148.6097795,23.72165646,25.73953599,13.118104,,,,,,
22,69,9.10235404,28.75726189,24.96848223,13.8261717,,,,,,
22,31,856.0441024,11.64650328,13.34995331,7.0202628,,,,,,
22,32,36.59650926,5.038919511,4.644357564,4.28120775,,,,,,
22,49,15.62538132,16.64046808,18.23660485,9.0056052,,,,,,
22,68,7.66350093,33.03270778,30.95429173,16.0019451,,,,,,
22,11,3.793962316,13.48771368,11.21827729,7.750617086,,,,,,
22,71,6.592980028,28.90383824,26.35795087,16.59654585,,,,,,
22,23,250.0674201,6.408296188,7.939245386,2.5064508,,,,,,
22,33,849.4641601,7.443736913,9.658631757,4.2702588,,,,,,
22,70,39.1177625,24.75745186,23.52650558,16.84746512,,,,,,
22,30,17.23010241,34.02206011,34.36442091,18.38519935,,,,,,
22,65,14.17285978,26.44878938,23.20560484,13.4177823,,,,,,
22,51,30.15883399,19.54428397,17.01948429,9.0986697,,,,,,
22,34,1.632095026,6.137189769,7.045580785,3.0242904,,,,,,
22,7,9.829718114,22.84596941,23.88426287,13.9010404,,,,,,
22,64,0,31.64387131,28.1164858,16.3742709,,,,,,
22,67,18.61918345,27.87688936,23.98872786,14.0991993,,,,,,
22,50,8.399017915,15.2203905,16.19020281,8.3439024,,,,,,
22,35,15.5244314,14.86413051,17.87255947,7.2250704,,,,,,
22,66,32.12903282,28.73667321,25.67166352,14.0416787,,,,,,
22,5,2.458541822,19.25459598,20.77676262,11.6983803,,,,,,
22,77,18.12566752,38.89923273,35.27047703,21.8888825,,,,,,
22,29,13.19468966,24.51238391,25.72543069,13.7731557,,,,,,
22,14,18.89654182,18.74667694,17.92228232,9.6404324,,,,,,
22,76,14.62670299,34.01555484,31.74519068,19.0661975,,,,,,
22,36,206.7026756,19.59272427,18.61171939,10.1819556,,,,,,
22,21,1054.385049,2.172861012,4.245549917,1.3081524,,,,,,
22,10,5.587882683,25.9992611,26.15636908,15.0486028,,,,,,
22,37,22.26804505,15.61196646,15.46853046,9.22644945,,,,,,
22,52,46.02936268,17.01962794,15.99974565,8.35409145,,,,,,
22,28,29.31264923,20.12448111,22.74498092,11.82632325,,,,,,
22,73,12.02575701,31.87998982,28.61055087,16.8698697,,,,,,
22,72,3.370818756,29.76243945,27.04813265,18.088554,,,,,,
22,55,16.50734531,27.9088976,26.91163117,15.9621537,,,,,,
22,38,15.70083919,22.34338949,20.29545141,11.42106765,,,,,,
22,75,11.22011891,35.15914989,32.28897207,20.17074555,,,,,,
22,20,29.16796074,10.63661373,11.49163939,6.0115992,,,,,,
22,74,13.22719623,30.70740006,25.64261822,15.5191359,,,,,,
22,54,1.347561613,18.56473444,19.25588168,9.4327749,,,,,,
22,39,23.03855057,24.63405908,24.44708283,13.97817405,,,,,,
22,40,19.14831081,28.51177582,29.02361265,16.01862765,,,,,,
22,57,21.88725696,12.40388124,12.992634,10.38537945,,,,,,
22,3,13.567238,19.02179259,19.93662362,11.9170128,,,,,,
22,13,16.61263507,10.83776171,12.71047972,5.5768788,,,,,,
22,27,34.91415891,17.57218171,19.76959832,10.4751606,,,,,,
22,2,12.19679121,18.3199754,20.91027195,11.36096075,,,,,,
22,41,21.46076623,31.22474326,33.19540727,17.2616839,,,,,,
22,56,2.693735031,33.00221591,33.07460092,18.79869885,,,,,,
22,1,1.388564701,15.66669546,16.90266976,8.822239,,,,,,
22,9,12.69930422,26.02273814,26.22070672,15.0710094,,,,,,
22,19,30.70142148,30.8031811,30.60127347,17.1231137,,,,,,
22,59,15.44861299,25.81943598,25.09722385,14.0207193,,,,,,
22,42,90.64785221,10.97857172,11.02140766,8.95977555,,,,,,
22,6,12.88696896,19.66741685,20.62720256,12.2750552,,,,,,
22,26,54.6498964,20.84452574,22.83783087,12.5003884,,,,,,
22,43,40.85489693,6.381427878,6.02266219,5.45950875,,,,,,
22,4,5.444396646,22.56116092,24.03577546,13.7779812,,,,,,
22,18,2.449513723,30.82982955,28.49714704,17.984825,,,,,,
22,44,779.8190366,12.67053054,13.84031185,7.2977724,,,,,,
22,61,6.251893416,31.08048524,28.38737487,14.7441081,,,,,,
22,25,18.13244224,14.45004694,17.27961476,8.7568446,,,,,,
22,12,0,10.29540744,6.851011709,5.0911716,,,,,,
22,45,27.43935959,10.22506371,9.941291874,5.52818985,,,,,,
22,60,45.54689578,21.45472621,19.31163979,10.46372145,,,,,,
22,17,11.88680004,24.16496455,23.67161304,14.3419552,,,,,,
22,63,10.97118147,17.49413025,15.48860533,13.90112895,,,,,,
22,46,57.81669582,10.77870947,11.52205111,6.13541595,,,,,,
22,24,124.4479191,10.39657672,13.09722222,5.335623,,,,,,
22,47,326.0980036,15.26758664,15.62457099,7.38621735,,,,,,
22,16,10.29597863,27.2179369,27.88189286,15.8895484,,,,,,
50,0,14.10985861,21.65908672,21.59904898,14.2863018,,,,,,
50,15,1.205117216,19.16518406,14.44408546,11.50211565,,,,,,
50,69,41.87512554,15.35104779,12.72565716,7.072575,,,,,,
50,31,40.91324783,16.56931627,15.54942018,11.3497809,,,,,,
50,32,25.83946723,7.601812554,6.843824428,5.5911267,,,,,,
50,49,30.98261276,2.852737589,2.757270313,1.20632,,,,,,
50,68,16.07995638,19.62649368,18.71146666,9.2483484,,,,,,
50,11,0.832775472,28.46530866,27.9856394,18.51629739,,,,,,
50,71,11.55285262,18.40701285,15.37409641,9.84294915,,,,,,
50,23,85.185835,13.25863567,12.06297311,8.1625746,,,,,,
50,33,3.422989416,6.769713124,6.167520894,4.7098683,,,,,,
50,70,23.46222481,21.99099146,17.74723041,11.04355395,,,,,,
50,30,1.474067728,29.23456633,23.06897038,15.018541,,,,,,
50,65,34.1291805,13.04257528,10.96277977,6.6641856,,,,,,
50,51,32.1553675,5.750753254,4.776659222,2.345073,,,,,,
50,34,655.7683944,7.780809671,9.152134056,4.076041,,,,,,
50,7,1.247870733,22.42187862,17.42371618,13.39948665,,,,,,
50,64,34.27198472,18.23765721,15.87366073,9.6206742,,,,,,
50,67,30.0740142,14.47067526,11.74590279,7.3456026,,,,,,
50,22,51.33770698,10.51453241,10.7630618,7.9116879,,,,,,
50,35,10.96044161,8.441021047,9.089856298,5.1588318,,,,,,
50,66,86.04917682,15.33045911,13.42883844,7.288082,,,,,,
50,5,1.383779753,26.05909669,22.26758326,15.44269465,,,,,,
50,77,17.03025018,26.62523338,23.02765196,15.1352858,,,,,,
50,29,30.88039782,19.72489012,14.42998016,10.40649735,,,,,,
50,14,23.90747547,17.89366944,13.64593694,10.15265685,,,,,,
50,76,21.39460152,22.76637285,19.50236561,12.3126008,,,,,,
50,36,1.430314824,8.542696664,7.316268867,4.90879605,,,,,,
50,21,49.46526202,14.35066826,13.51954308,9.3863847,,,,,,
50,10,1.247838603,24.73252982,18.63346232,14.33019545,,,,,,
50,37,40.84153114,4.561938858,4.173079933,3.2565576,,,,,,
50,52,78.5519744,3.613413841,3.756920575,1.60049475,,,,,,
50,28,27.95348102,15.33698733,11.44953039,8.45320005,,,,,,
50,73,26.81124497,19.54366156,16.3677258,10.116273,,,,,,
50,72,19.56712037,21.63805106,18.84647608,11.3349573,,,,,,
50,55,6.82794551,13.51748544,13.12306234,8.234124,,,,,,
50,38,13.24863699,10.23430697,9.000000886,5.62423485,,,,,,
50,75,2.088033153,25.21106626,22.44756442,13.41714885,,,,,,
50,20,7.146283557,21.76468804,21.54536466,14.9954355,,,,,,
50,74,2.171108373,17.30118596,13.39979315,8.7655392,,,,,,
50,54,0.079405336,4.173322275,4.11890287,1.7047452,,,,,,
50,39,58.69452536,15.06060622,13.1516323,8.18134125,,,,,,
50,40,14.37715499,18.60944289,17.72816213,11.98072965,,,,,,
50,57,23.95051846,14.96677428,15.19210086,11.6952984,,,,,,
50,3,1.40473969,25.82629329,21.60817413,14.76179565,,,,,,
50,13,1.749216066,17.64226242,16.83420745,11.2142142,,,,,,
50,27,7.313909314,12.24758459,8.474147796,6.21203145,,,,,,
50,2,5.637450043,25.12447611,25.03399967,15.96927285,,,,,,
50,41,4.151885386,26.43724947,21.89995674,13.89502555,,,,,,
50,56,5.518019404,19.14943345,19.50073691,11.7808512,,,,,,
50,1,1.395488722,22.47119617,21.02639748,14.4595744,,,,,,
50,9,1.192875018,20.6094574,15.91281686,12.80174265,,,,,,
50,19,1.303670852,24.5553434,19.84234425,14.60635985,,,,,,
50,59,34.49948009,12.41322188,12.85439878,7.2671226,,,,,,
50,42,31.48202376,13.54146477,13.22087453,10.2696945,,,,,,
50,6,28.43560467,24.92497195,20.98693974,14.82403865,,,,,,
50,26,1.36252921,14.64292928,11.54238034,8.12955045,,,,,,
50,43,21.90042174,8.944320921,8.222129054,6.7694277,,,,,,
50,4,1.224983588,23.63565001,18.68717668,14.63963985,,,,,,
50,18,10.76556146,22.91044292,17.20169651,13.52510165,,,,,,
50,44,346.088419,7.586431679,9.200886721,4.4420872,,,,,,
50,61,15.50800588,17.67427114,16.1445498,7.9905114,,,,,,
50,25,7.52467349,14.81496319,15.25487854,9.1007685,,,,,,
50,12,2.667366624,25.27300242,23.61837382,15.8568519,,,,,,
50,45,1346.607696,7.775477917,7.837928698,3.5039954,,,,,,
50,60,69.9308553,8.048512109,7.068814715,3.71012475,,,,,,
50,17,19.58368017,17.03125675,12.37616252,9.66620265,,,,,,
50,63,18.70632687,20.05702329,17.68807219,13.0609605,,,,,,
50,46,1082.922066,5.298465547,5.258831654,1.9459136,,,,,,
50,24,0,12.70587223,9.953891563,6.48507525,,,,,,
50,47,60.31439887,2.161789867,2.197734625,1.0359204,,,,,,
50,16,6.153382435,20.84822704,16.58644233,12.16640205,,,,,,
35,0,0,12.52130493,13.55099033,7.7008056,,,,,,
35,15,6.040962926,13.02462618,13.35660408,8.1329874,,,,,,
35,69,3.210398618,26.52650744,22.1941457,11.2932984,,,,,,
35,31,8.44561393,24.14710001,23.01522157,14.41965825,,,,,,
35,32,61.5281544,15.17959629,14.30962582,8.66100405,,,,,,
35,49,606.4212148,10.48598068,10.66708628,4.86821985,,,,,,
35,68,2.468172599,30.80195333,28.17995519,13.4690718,,,,,,
35,11,25.2149217,28.99194778,28.76392153,19.35477249,,,,,,
35,71,18.69965896,29.5824725,24.84258495,14.06367255,,,,,,
35,23,14.00740874,3.629259914,3.092908001,1.5770784,,,,,,
35,33,15.28063901,11.15313872,12.04192677,7.0935048,,,,,,
35,70,18.7525998,33.16645111,27.21571894,15.26427735,,,,,,
35,30,15.50676393,23.09400845,21.981489,11.64941275,,,,,,
35,65,4.86593198,24.21803493,20.43126831,10.884909,,,,,,
35,51,49.38865123,17.29592178,14.24514776,6.5657964,,,,,,
35,34,0,5.155605854,3.447108056,1.6395348,,,,,,
35,7,2.126493585,16.28132074,16.3362348,10.0303584,,,,,,
35,64,11.22500555,29.41311686,25.34214926,13.8413976,,,,,,
35,67,6.135681778,25.64613491,21.21439133,11.566326,,,,,,
35,22,49.89260461,10.90896165,10.25632017,6.1625022,,,,,,
35,50,101.1843074,10.99865183,12.08298938,5.0461188,,,,,,
35,66,11.29857594,26.50591875,22.89732698,11.5088054,,,,,,
35,5,0.897598032,16.9213149,16.85243171,10.7502195,,,,,,
35,77,14.19959764,37.80069303,32.49614049,19.3560092,,,,,,
35,29,28.27811126,13.58433225,13.34249878,7.0373691,,,,,,
35,14,16.09717263,11.75311157,12.55845556,6.7835286,,,,,,
35,76,15.6094422,33.9418325,28.97085415,16.5333242,,,,,,
35,36,411.7909005,0.986449326,2.55777381,0.5156472,,,,,,
35,21,370.2925277,18.11517779,18.6526421,11.031582,,,,,,
35,10,3.34086544,18.59197194,17.54598094,10.9610672,,,,,,
35,37,301.6043591,3.229677815,3.776016964,1.325196,,,,,,
35,52,12.82329761,14.78887349,13.22540911,5.82121815,,,,,,
35,28,22.73032609,9.196429448,10.36204901,5.0840718,,,,,,
35,73,16.69602333,30.71912121,25.83621434,14.3369964,,,,,,
35,72,16.00319633,32.8135107,28.31496462,15.5556807,,,,,,
35,55,22.92591832,13.59518557,13.45284684,7.30983,,,,,,
35,38,682.1146136,6.043211085,6.836667081,2.1833664,,,,,,
35,75,15.03642417,36.38652591,32.0227772,17.63787225,,,,,,
35,20,40.55888767,26.57893051,29.01116605,15.8454438,,,,,,
35,74,19.05960654,28.47664561,22.86828169,12.9862626,,,,,,
35,54,1123.174733,12.21346567,13.21578021,4.4486736,,,,,,
35,39,105.4559517,9.608693814,10.9882985,4.7404728,,,,,,
35,40,22.46548356,12.8761992,15.81898121,8.6116014,,,,,,
35,57,5.263671321,22.54455802,22.65790225,14.76517575,,,,,,
35,3,19.49924179,16.68851151,16.0122927,10.968852,,,,,,
35,13,13.99299989,8.504480639,8.786148806,4.628718,,,,,,
35,27,64.43549224,4.735877006,7.386666416,2.8429032,,,,,,
35,2,90.80948042,15.98669433,16.98594103,10.41279995,,,,,,
35,41,12.76759598,20.2966916,20.81247536,10.5258973,,,,,,
35,56,1.713052394,16.70203751,19.61581659,9.5609976,,,,,,
35,1,17.338885,13.33341439,12.97833884,7.8740782,,,,,,
35,9,1.163905492,14.46889953,14.82533548,9.4326144,,,,,,
35,19,13.4627011,18.41478552,18.75486287,11.2372316,,,,,,
35,59,25.54347543,23.58868153,22.32288731,11.487846,,,,,,
35,42,12.5963569,21.1192485,20.68667592,13.33957185,,,,,,
35,6,19.7143124,17.33413578,16.70287165,11.3268944,,,,,,
35,26,40.85041301,8.502371401,10.45489896,4.7604222,,,,,,
35,43,681.6094318,16.52210466,15.68793045,9.83930505,,,,,,
35,4,1.947879036,17.49509213,17.5996953,11.2705116,,,,,,
35,18,4.054293661,16.76988505,16.11421513,10.1559734,,,,,,
35,44,63.2520878,16.98070012,17.09773453,9.38149605,,,,,,
35,61,1.535005249,28.84973079,25.61303834,12.2112348,,,,,,
35,25,461.5636892,7.183690863,11.40303156,5.73164025,,,,,,
35,12,0.796374811,25.79964154,24.39665595,16.695327,,,,,,
35,45,0,13.58541164,16.24174427,7.18929645,,,,,,
35,60,38.28417929,19.22397176,16.53730325,7.93084815,,,,,,
35,17,7.888600346,10.89069887,11.28868114,6.2970744,,,,,,
35,63,1.581510591,27.63480703,25.15387359,17.2816839,,,,,,
35,46,35.86248623,11.59800409,13.48403199,4.83421935,,,,,,
35,24,142.7079564,2.264175545,2.689308924,1.6225596,,,,,,
35,47,288.7918217,6.888067249,11.03795099,3.64656135,,,,,,
35,16,13.30013417,14.70766917,15.49896095,8.7972738,,,,,,
66,0,12.73633468,38.36722062,33.52631809,20.5452135,,,,,,
66,15,1.582031028,37.26467077,29.27966535,17.76102735,,,,,,
66,69,173.76325,0.388506977,0.385424933,0.18378,,,,,,
66,31,34.49908361,33.27745018,27.47668929,17.56608345,,,,,,
66,32,13.83835183,24.30994646,18.77109354,11.80742925,,,,,,
66,49,26.13491268,15.18750494,11.99221526,6.1046412,,,,,,
66,68,667.1447373,4.296034577,5.304684638,1.90434,,,,,,
66,11,16.63855928,45.17344257,39.91290851,24.73259994,,,,,,
66,71,115.6498558,7.601391645,8.919740709,4.48992255,,,,,,
66,23,60.82129605,29.96676958,23.99024223,14.4214863,,,,,,
66,33,1.668625944,23.47784703,18.09479001,10.92617085,,,,,,
66,70,0,11.06178486,11.2928747,5.69052735,,,,,,
66,30,4.044469245,47.33405304,37.90455027,21.2774527,,,,,,
66,65,39.17821782,5.099382441,4.508424064,1.4575968,,,,,,
66,51,23.37915908,11.93395621,10.75350145,4.78309635,,,,,,
66,34,121.4394049,26.09000214,23.79993224,11.9514245,,,,,,
66,7,1.574793909,40.52136533,32.25929606,19.65839835,,,,,,
66,64,779.8190366,6.90863849,8.604647292,3.9843336,,,,,,
66,67,939.57361,4.3853083,5.291547084,2.1390138,,,,,,
66,22,34.8260243,27.22266632,22.69033091,14.12799045,,,,,,
66,50,98.3770299,17.91286679,15.08042295,7.2676332,,,,,,
66,35,29.41004092,26.54050776,23.92543618,11.4177435,,,,,,
66,5,1.464896093,42.76723059,36.82775946,21.70160635,,,,,,
66,77,9.057912537,15.81961218,16.57329625,9.7822592,,,,,,
66,29,1.685224766,37.82437684,29.26556005,16.66540905,,,,,,
66,14,1.665443848,35.99315616,28.48151682,16.41156855,,,,,,
66,76,22.1783128,11.96075165,13.04800991,6.9595742,,,,,,
66,36,19.25721648,26.64218338,22.15184875,11.16770775,,,,,,
66,21,42.32544809,31.05880217,25.44681219,15.60268725,,,,,,
66,10,1.55999333,42.83201653,33.4690422,20.58910715,,,,,,
66,37,42.0972675,22.66142557,19.00865982,9.68852835,,,,,,
66,52,25.54347543,14.43522062,11.19393371,5.5029156,,,,,,
66,28,1.714556336,33.43647404,26.28511027,14.71211175,,,,,,
66,73,174.132888,8.738040361,9.913370096,4.7632464,,,,,,
66,72,37.83974255,10.83242985,12.39212038,5.9819307,,,,,,
66,55,0,31.69679168,29.24529172,16.48105485,,,,,,
66,38,13.8548813,29.3928486,23.83558077,11.88314655,,,,,,
66,75,12.15895422,14.40544506,15.99320872,8.06412225,,,,,,
66,20,19.32035879,38.47282195,33.47263378,21.21173805,,,,,,
66,74,2.626520475,6.495564755,6.945437445,3.4125126,,,,,,
66,54,7.453081163,22.67558342,20.24113225,9.95167605,,,,,,
66,39,22.86484964,33.16009293,27.98721219,14.44025295,,,,,,
66,40,20.45928887,36.7089296,32.56374201,18.23964135,,,,,,
66,57,39.71743233,19.11982726,16.80582419,10.8369963,,,,,,
66,3,8.855602392,42.5344272,35.98762046,21.02070735,,,,,,
66,13,35.89035029,34.35039633,28.76147656,17.4731259,,,,,,
66,27,1.793720913,30.3470713,23.30972768,12.47094315,,,,,,
66,2,10.10956819,41.83261002,36.96126879,22.22818455,,,,,,
66,41,1.749216066,44.53673619,36.73553662,20.15393725,,,,,,
66,56,19.69251175,37.32873969,35.6229663,19.26077775,,,,,,
66,1,21.9368795,39.17933008,32.9536666,20.7184861,,,,,,
66,9,1.548109378,38.70894412,30.74839674,19.06065435,,,,,,
66,19,1.594946141,42.65483011,34.67792413,20.86527155,,,,,,
66,59,188.4255681,10.82610423,12.9635704,5.6277624,,,,,,
66,42,28.35013773,28.26572773,25.14814364,16.2866769,,,,,,
66,6,1.630578511,43.02445867,35.82251962,21.08295035,,,,,,
66,26,1.759315794,32.74241599,26.37796022,14.38846215,,,,,,
66,43,0,25.65245483,20.14939817,12.98573025,,,,,,
66,4,1.5393611,41.73513672,33.52275656,20.89855155,,,,,,
66,18,1.554025579,41.00992964,32.0372764,19.78401335,,,,,,
66,44,47.69861568,19.56526707,14.92674412,7.2826641,,,,,,
66,61,802.1225678,3.075651671,4.431316058,1.4377224,,,,,,
66,25,5.491827433,32.9144499,30.09045842,15.3596802,,,,,,
66,12,18.92126875,41.98113633,35.54564293,22.07315445,,,,,,
66,45,14.05752364,24.06158887,19.76519781,9.8859027,,,,,,
66,60,1946.921802,7.152641862,6.263511439,1.887464,,,,,,
66,17,1.63979955,35.13074346,27.2117424,15.92511435,,,,,,
66,63,22.67825295,14.33966299,13.2808976,7.7079339,,,,,,
66,46,69.7912123,21.52212105,17.14127843,8.5410019,,,,,,
66,24,1.866718881,30.80535894,24.78947144,12.74398695,,,,,,
66,47,113.6026669,21.58654298,18.19181063,9.3730623,,,,,,
66,16,0,38.94771376,31.42202221,18.42531375,,,,,,
5,0,0,10.80665915,9.987718409,4.3646688,,,,,,
5,15,197.5507804,8.623419819,9.199797005,4.3618174,,,,,,
5,69,11.15828089,53.78614413,42.33621971,21.55634345,,,,,,
5,31,1.920794288,39.03530547,30.7176908,20.71088805,,,,,,
5,32,10.03903973,30.06780175,22.01209505,14.95223385,,,,,,
5,49,35.90391683,39.84506849,35.60434233,15.1312649,,,,,,
5,68,0.368919997,58.06159002,48.32202921,23.73211685,,,,,,
5,11,13.77182074,43.45373036,36.46639075,23.86329639,,,,,,
5,71,9.253866281,53.93272048,43.72568835,24.3267176,,,,,,
5,23,4.695666797,22.65019972,15.40950916,8.5079157,,,,,,
5,33,0,31.04413546,23.43134088,14.1620601,,,,,,
5,70,9.304721078,49.7863341,40.89424307,25.5273224,,,,,,
5,30,19.29617539,19.32224513,18.45781828,8.74382325,,,,,,
5,65,0.642818173,51.47767162,40.57334233,21.14795405,,,,,,
5,51,3.718651577,44.12926032,34.38722178,16.82884145,,,,,,
5,34,19.10503169,28.22424302,20.70367512,11.8537191,,,,,,
5,7,150.0962624,3.471014922,4.145864843,2.2349878,,,,,,
5,64,1.684867832,56.67275355,45.48422328,24.10444265,,,,,,
5,67,0.877007763,52.9057716,41.35646535,21.82937105,,,,,,
5,22,3.955626387,25.11514745,17.95878939,10.6710261,,,,,,
5,50,28.98498741,37.68690641,33.5579403,15.30916385,,,,,,
5,35,22.16811616,27.78654232,22.39214151,11.4671409,,,,,,
5,66,1.426330133,53.76555545,43.039401,21.77185045,,,,,,
5,77,0.265510968,63.92811497,52.63821451,29.61905425,,,,,,
5,29,11.23668293,17.41868599,17.08649504,8.319846,,,,,,
5,14,28.50841281,10.07966474,9.446941585,4.4470535,,,,,,
5,76,8.426068605,59.04443708,49.11292817,26.79636925,,,,,,
5,36,40.08758059,32.58517834,29.31891568,11.1596906,,,,,,
5,21,1.561180584,32.32136359,27.96069193,15.6505209,,,,,,
5,10,17.28300059,7.049354709,6.441574572,3.4589966,,,,,,
5,37,34.06461975,33.1264747,29.45261414,13.1927216,,,,,,
5,52,13.71835488,42.04851018,33.36748313,16.0842632,,,,,,
5,28,51.98185972,21.96803798,21.97968381,7.9654016,,,,,,
5,73,8.707698874,56.90887206,45.97828836,24.60004145,,,,,,
5,72,8.527248222,54.79132169,44.41587014,25.81872575,,,,,,
5,55,42.32544809,39.27938683,38.92295991,17.301773,,,,,,
5,38,779.8190366,36.31681791,34.18193468,12.1753094,,,,,,
5,75,7.166374044,60.18803213,49.65670955,27.9009173,,,,,,
5,20,0.483602199,40.78511631,36.71363528,20.3539677,,,,,,
5,74,24.15468054,55.7362823,43.01035571,23.24930765,,,,,,
5,54,2.980718576,41.10708858,36.62361917,15.86051,,,,,,
5,39,14.719724,27.00004847,27.49038374,10.866524,,,,,,
5,40,30.20500871,30.74382031,28.58834401,11.9693612,,,,,,
5,57,18.05809537,37.43276348,30.36037148,21.05640555,,,,,,
5,3,370.2925277,0.260140553,0.202788818,0.0935568,,,,,,
5,13,33.47908016,15.17495829,11.93242662,5.4383775,,,,,,
5,27,52.84833155,23.97841698,23.85523477,10.0302188,,,,,,
5,2,549.2966349,3.01822653,2.792078447,1.025693,,,,,,
5,41,6.862786544,25.0887201,23.67798905,12.1465158,,,,,,
5,56,12.05516383,37.15408286,36.26676679,17.1535028,,,,,,
5,1,1449.842077,3.686935147,3.941913221,1.33852725,,,,,,
5,9,0.375126226,6.017943903,4.362272635,2.4859414,,,,,,
5,19,0,11.85327471,10.43973447,5.5335075,,,,,,
5,59,11.77562115,50.84831822,42.46496133,21.75089105,,,,,,
5,42,27.73899759,36.00745396,28.38914515,19.63080165,,,,,,
5,6,640.5861683,1.071373481,1.743972222,1.0117032,,,,,,
5,26,11.21938498,19.43445951,19.95164277,7.742762,,,,,,
5,43,0.711265536,31.41031012,23.39039967,16.13053485,,,,,,
5,4,95.0337142,4.644602148,6.228625852,3.000353685,,,,,,
5,18,7.757697527,14.51662444,12.70931155,6.4059068,,,,,,
5,44,29.722178,36.87414346,28.48714865,17.1895737,,,,,,
5,61,11.07835114,56.10936748,45.75511236,22.47427985,,,,,,
5,25,18.69965896,23.47611673,19.02755622,9.8952356,,,,,,
5,12,15.30024555,40.26142412,32.09912518,21.2038509,,,,,,
5,45,14.06335585,35.25394595,27.30902936,16.19921595,,,,,,
5,60,9.567217037,46.48360845,36.67937727,18.1938932,,,,,,
5,17,60.34801656,13.32521255,13.58321835,5.6601626,,,,,,
5,63,8.246111347,42.52301249,32.85634282,24.57215505,,,,,,
5,46,69.87086714,35.80759171,28.8897886,15.0972644,,,,,,
5,24,24.5762636,21.76126674,16.42296433,8.5766007,,,,,,
5,47,17.39755712,34.60534177,32.99230847,13.9096064,,,,,,
5,16,93.92067336,9.483052895,7.172983766,3.841717,,,,,,
77,0,15.29077742,59.39690151,58.85501343,28.2100127,,,,,,
77,15,17.1753332,58.29435165,54.60836069,25.42582655,,,,,,
77,69,41.87421606,24.45890312,26.03455468,10.7247138,,,,,,
77,31,7.652068297,40.75539124,40.17029365,20.9537348,,,,,,
77,32,14.17285978,39.08230677,40.09054459,19.47222845,,,,,,
77,49,3.982139773,36.21718582,37.3209106,13.7694404,,,,,,
77,68,93.03099691,18.7395384,19.92213882,10.2083196,,,,,,
77,11,17.83417237,62.27127305,64.21738029,32.39739914,,,,,,
77,71,24.43648469,13.03553177,16.42867574,5.9517368,,,,,,
77,23,6.782411724,50.99645046,49.31893757,22.0862855,,,,,,
77,33,12.47829584,44.50752792,43.42348535,18.59097005,,,,,,
77,70,0,14.71413271,16.07436166,7.31864405,,,,,,
77,30,4.967651093,68.36373392,63.2332456,28.9422519,,,,,,
77,65,937.1834121,25.84633484,26.8367119,8.9583788,,,,,,
77,51,1.032503093,32.9636371,36.08219679,12.44789555,,,,,,
77,34,32.59719993,47.11968303,49.12862757,19.6162237,,,,,,
77,7,2.24011397,61.55104621,57.5879914,27.32319755,,,,,,
77,64,43.20661288,22.22963437,24.25901206,9.442787,,,,,,
77,67,967.1502042,20.67124935,21.90243495,7.6234142,,,,,,
77,22,4.433390999,48.2523472,48.01902625,21.79278965,,,,,,
77,50,43.4879335,38.94254768,40.40911829,14.9324324,,,,,,
77,35,0.880773683,47.57018864,49.25413152,19.0825427,,,,,,
77,66,3.133247709,23.03467239,25.10460196,9.293846,,,,,,
77,5,0.257832723,63.79691148,62.1564548,29.36640555,,,,,,
77,29,5.45855012,58.85405772,54.59425538,24.33020825,,,,,,
77,14,1.913001573,57.02283704,53.81021216,24.07636775,,,,,,
77,76,1.571508346,3.56909031,2.35540354,1.4243316,,,,,,
