From,To,Volume,EstimatedTT
442874,26384674,1812.42,0.65
442928,1803689295,0.0,0.03
26384674,264670999,534.95,0.39
26384674,534589,1277.47,0.62
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,475.52,0.34
15866840,1803689315,1847.57,0.65
264670999,534589,271.68,0.33
534589,534591,1549.15,0.38
534591,534626,1342.47,0.66
8083440,534911,1401.4,0.04
534626,534624,1.2,0.07
534626,534625,1341.27,0.08
534608,30409417,1150.01,0.87
30436919,30436908,820.56,1.3
30409417,30409422,487.31,0.02
30409417,30403571,2159.42,0.2
534624,534608,819.1,1.23
534625,30436908,1341.27,0.02
534625,534624,817.91,0.07
30436908,30436907,1352.26,0.02
30436908,534628,809.57,0.38
534628,534629,1114.26,0.22
534629,3595409680,1388.43,0.64
11769656,11769730,891.63,0.2
3595409680,3855350,1134.0,0.01
3595409680,7128283652,254.43,0.04
3160432771,30409397,375.6,0.15
30409405,30409419,1004.22,0.72
534736,140605768,1895.53,0.14
534306820,2021890013,1510.22,0.19
140605768,534324288,1895.53,0.48
534329195,2021890013,883.49,0.02
534329195,534306820,1895.53,0.29
3853550,3564765835,288.11,0.4
534742,534770,1497.63,0.56
534770,29138173,2489.96,0.09
534743,534744,574.81,0.07
534744,534747,2065.27,0.05
247994358,534742,687.99,0.06
534747,277692998,132.86,0.01
534747,2287846802,1932.4,0.34
277692998,288154283,1903.81,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1932.4,0.14
534749,25235133,2315.69,0.09
534749,7095690293,373.27,0.75
25235133,25235132,966.35,0.01
25235133,534751,1363.54,0.9
7095690293,7095690318,1034.34,0.01
534751,534754,778.78,0.85
534754,3098430373,844.96,0.16
29510455,25235132,1295.43,0.7
3098430373,16574394,594.95,0.02
3098430373,2260849842,1140.39,0.81
534758,25873172,1390.76,0.03
534758,2202559858,1447.53,0.64
25873172,25873173,2110.82,0.02
25873172,3100041009,884.41,0.31
2202559858,25873172,1604.47,0.65
534769,546378258,1382.01,0.58
534769,534770,992.34,0.04
546378258,247994363,906.04,0.05
546378258,290077155,475.97,0.24
29138173,1775338888,289.12,0.09
29138173,534773,2200.84,0.74
534773,2544089666,2765.51,0.03
534773,335716508,758.9,0.27
2544089666,2544089665,2011.63,0.06
2544089666,16574602,753.88,0.03
335716508,534799,758.9,0.51
534774,534804,492.67,0.15
244038933,534778,684.53,0.08
534804,18630111,3065.32,0.78
534804,16574613,262.4,0.05
534778,244038915,1158.1,0.02
534778,30058360,1083.88,0.23
244038915,534787,1786.49,0.25
244038915,244038942,746.45,0.02
30058360,30056676,1308.95,0.82
30058360,30056684,479.47,0.02
534787,244038955,672.32,0.05
534787,244038923,1114.17,0.24
244038955,244038925,1062.91,0.05
244038955,2072816,674.43,0.35
244038923,244038955,1065.02,0.1
534790,30261537,680.87,0.04
534790,30409389,1551.17,0.04
30261537,30409389,493.0,0.05
30409389,30409397,1803.78,0.06
30409389,3160432771,240.39,0.18
534796,534790,727.01,0.05
