fishnetid,CO2,fishnetid,CO2psqkm
0,1545443.8000016953,0,620069.2204194211
100,5562406.391795346,3,2231999.909788767
103,6167320.185443018,5,2474984.5098130256
105,303626.39604492113,7,121847.18879262975
108,2222796.2798979385,9,892022.1742666396
112,18690239.23987067,13,7500510.953292857
114,1024218.3136333441,15,411025.27267685946
118,21315254.736660272,21,8554824.018774154
120,37281683.94772403,23,14962910.330471253
122,924279.6429469126,25,370957.316120968
124,7142609.320161128,27,2866668.333251977
126,38189798.738288656,29,15327379.923637865
128,13317811.875854457,31,5345070.388350725
13,3873434.006508357,33,1554593.021916583
130,3884621.288931489,35,1559243.1129031023
133,2949779.394345565,37,1184008.1344150621
135,179645.76836812554,39,72107.78252383079
137,12980137.440677822,41,5210080.57248217
143,6169918.436166311,43,2476535.577913265
146,22859309.22108984,45,9175468.550874082
148,18976999.283372104,47,7617153.18825946
15,3599665.7792694448,49,1444865.1895788792
150,14950800.029373124,51,6001082.27914381
152,19451560.54244985,54,7808439.063589607
154,3512927.039863156,56,1410194.1417897134
156,5888520.503339804,58,2363828.5177561957
158,8258909.521754572,60,3315373.6735715084
160,5269611.839140201,62,2115380.0408439315
162,12978805.349785402,64,5210081.241086446
164,5800941.731409882,66,2328671.775322825
166,9939385.223400492,68,3989966.9580351994
169,34704088.77628672,70,13931260.778571412
171,22790583.76356638,72,9148823.00335365
173,8423343.973339885,74,3381382.5879959916
175,11586005.44690491,76,4650969.6394393295
177,40964981.19592285,78,16446261.660822475
179,27746733.863443147,80,11139515.55767321
181,4494320.42512195,82,1804340.379060525
184,2521240.958887334,87,1012205.725704222
186,13261991.365777746,89,5324308.0743125975
189,15723428.484474499,92,6312504.278328193
192,18267990.77367127,94,7334072.84736397
194,11285303.49747111,96,4530724.751307279
196,25716548.42974041,98,10324454.500937836
198,10925497.987307103,100,4386273.188189023
201,9564884.590749318,103,3840026.0452413126
203,1917501.397025643,105,769821.657177803
205,2505794.0752593903,108,1006107.7755005003
207,3480393.435508666,112,1397421.6524171846
209,3267119.3372229524,114,1311789.4248053986
21,429414.27744072967,118,172415.22266721952
213,494404.29697729833,120,198509.53130624947
215,11441638.499616234,122,4593961.480153875
217,23576622.60974272,124,9466309.92621676
219,14024046.281195454,126,5630830.620450227
221,20266616.20316235,128,8137300.80473291
224,11763720.898912217,130,4723281.606445711
226,8567995.512099275,133,3440157.748910045
228,9739322.758190572,135,3910863.0600645845
23,2108220.946872341,137,846564.348291107
230,3537417.820023986,143,1420463.9299688432
232,13821868.716123547,146,5550225.321107709
234,12418466.500747705,148,4986683.684918431
236,2230457.1067820177,150,895648.7553145086
238,2403225.1440050863,152,965024.4348659546
240,14044810.912644556,154,5639748.63013479
242,13264450.258826755,156,5326391.76432746
244,12261594.887949413,158,4923691.276627038
246,9552260.519595392,160,3835747.4881692347
249,15033711.216076178,162,6037467.554760569
25,3343089.0450468836,164,1342568.8010109414
251,12090943.61082799,166,4855665.956832515
253,20103404.54848481,169,8073432.498278347
255,14969179.259368198,171,6011551.825153297
257,31221137.005512122,173,12538261.443507593
259,16902831.50376785,175,6788097.451171657
261,24501495.426456694,177,9839685.062073177
264,701928.6786395332,179,281891.2484166441
266,674161.0401717073,181,270739.8957061538
268,14358766.582113355,184,5766412.971476728
27,5785812.113365594,186,2323794.5034922594
270,3266706.4252483556,189,1312029.1994928294
272,1519320.633117369,192,610214.9304372737
273,15784085.090112362,194,6339467.901205657
275,8785542.721571242,196,3528596.4159562318
277,1148546.1091588903,198,461298.2729434515
279,5624748.73034567,201,2259105.537303578
281,1981605.2651593857,203,795885.4060675353
285,7807585.711021061,205,3135812.986207058
287,9566145.021281773,207,3842114.950247167
29,16468154.39234471,209,6614897.86639359
290,3122646.0286599193,213,1254298.6943386283
292,19231627.81784424,215,7724924.772315944
294,4809516.584424416,217,1931877.74626905
298,6516621.091386393,219,2617584.334379443
3,3075341.754356485,221,1235297.6007305589
300,5465534.014344786,224,2195385.6169211795
303,977282.1385174303,226,392552.8859478055
305,26168627.695173223,228,10511366.081678709
307,2621954.1280931723,230,1053181.69568427
308,4091664.2624554,232,1643532.1502887767
31,1248535.583289897,234,501509.46907930484
310,12256014.462492123,236,4922973.272357171
313,2352150.5918609616,238,944807.5091391748
315,2649681.479341505,240,1064429.0893427408
317,4736301.094485293,242,1902665.169437811
320,2070495.6142102284,244,831758.7522511533
322,8959726.875848157,246,3599298.2528559826
324,7424788.511773548,249,2982683.3661935106
326,10926774.11905513,251,4389499.762775315
329,12648792.773965765,253,5081268.476466379
33,6296919.47210435,255,2529596.2218887913
331,3096824.905609565,257,1244055.3854602717
334,3790853.5229622917,259,1522860.3116029135
336,3043669.0160395675,261,1222701.6206504228
338,7235375.4722996885,264,2906592.4282115097
340,10932263.10218784,266,4392158.691837677
342,21282247.378144458,268,8550380.367725499
345,1999435.70719342,270,803295.60659495
349,2007091.9651271026,272,806371.5936535001
35,1187811.1137356209,273,477216.3694468707
351,2256643.8673476023,275,906631.8550611349
353,2866549.729702876,277,1151668.3410583434
355,1809554.9248749865,279,727008.883463795
357,14928575.774395136,281,5997721.901808237
359,16424989.779294254,285,6599605.43249203
361,7358344.176312903,287,2956602.6434549256
363,5537765.131247953,290,2225089.046337336
365,1098757.3043286847,292,441483.6643477937
367,733675.3915893035,294,294792.7618272528
369,676859.629248913,298,271992.18289400206
37,2226385.3911435204,300,894660.2756806746
371,5259565.133226018,303,2113526.2613430973
373,8539028.390265232,305,3431359.873298095
375,12454958.64124914,307,5004954.117960722
377,2645171.477468182,308,1062947.076757834
379,5973227.366026968,310,2400307.3606444374
381,3767966.165700369,313,1514135.720602563
384,280554.79759727535,315,112739.34582951719
385,8928128.763182487,317,3587717.6396994153
387,248233.9212831859,320,99761.71764259817
389,18905390.31356398,322,7597810.164852017
39,1958707.9310023284,324,787177.1373820031
392,10929355.98127973,326,4392354.27529235
394,6342799.567651913,329,2549081.8348282394
396,12905496.511602353,331,5186537.328878342
398,7058350.846256836,334,2836651.8181992085
400,10179343.123402417,336,4090934.6684587626
404,2075875.5531106386,338,834265.1548993731
406,11041880.724987028,340,4437576.385347507
409,9280758.87296113,342,3729806.310951094
41,2075825.2098769161,345,834244.9226626107
411,1124297.8374534647,349,451886.30219492235
414,8408663.503118124,351,3379673.7218983737
416,2095550.5607461613,353,842259.5529509573
419,1492965.45617154,355,600063.9837774336
421,9512419.170033833,357,3823303.559322731
423,3611811.1890896945,359,1451686.5087654442
425,285029.2031849708,361,114561.09613850676
429,2731562.4443846373,363,1097890.2663392792
43,7834884.220078804,365,3149056.006683217
431,1073838.8138100558,367,431650.19613723655
434,10740.169397131667,369,4317.217972755227
45,21328912.14756792,371,8573567.087993227
47,2087457.2253282133,373,839093.6415710885
49,4433921.143863067,375,1782300.012621521
5,14928490.339066407,377,6000794.253303324
51,1875933.9220521257,379,754067.7753320684
54,488379.66405197035,381,196313.61342723764
56,16168644.995545523,384,6499972.904547471
58,4675015.516223738,385,1879407.5936567073
60,6054466.158335814,387,2433961.9053724892
62,10217206.365879001,389,4107429.1974828886
64,13312599.12613837,392,5352366.9799490515
66,46649461.777225785,394,18755544.013865698
68,6020334.894921244,396,2420492.151423529
7,1319915.4847506722,398,530675.6396681309
70,1284502.5921268384,400,516437.7890919411
72,6519240.328722666,404,2621350.892211625
74,1310155.248851945,406,526806.2622843856
76,1233525.9346432209,409,495994.0340129684
78,351735.1271255737,411,141430.7715040008
80,5828853.403162285,414,2343750.084134593
82,6399540.4701522235,416,2573220.233537655
87,33446046.922320902,419,13449871.470644543
89,33884655.863724045,421,13626252.072533993
9,187418.20316574298,423,75367.67348598423
92,28573473.498255774,425,11491628.592364265
94,17416288.649025057,429,7004451.895714495
96,33754997.50624841,431,13576938.763244875
98,24208174.5850875,434,9737014.610964106
