from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,2067.13,43.8,612.679,265749.2740350968,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,605.08,25.2,283.786,39393.58571311682,0.176336390606
26384674,534589,1462.06,43.199999999999996,557.893,175943.5330786414,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,629.95,24.0,260.692,38399.17317987579,0.16198644873200002
15866840,1803689315,2132.82,45.0,604.714,274188.6425849556,0.37575174289400004
264670999,534589,269.61,19.8,272.256,15485.469932945334,0.16917198297599997
534589,534591,1731.67,23.400000000000002,304.907,113503.93124896752,0.189460367497
534591,534626,1453.31,40.2,541.967,167259.7200234634,0.336762576757
8083440,534911,1505.64,2.4,31.226,10112.524950735753,0.019402930846
534626,534624,2.52,4.2,58.368,30.92585890950431,0.036268182528
534626,534625,1450.79,4.8,66.223,20246.829331844125,0.041149051733
534608,30409417,1350.55,52.8,714.166,204591.02360087147,0.443762041586
30436919,30436908,899.0,78.0,1083.322,204807.4288486975,0.673144874462
30409417,30409422,542.04,1.2,15.849,1837.5625154706563,0.009848108979
30409417,30403571,2402.53,13.2,146.232,81288.7029725595,0.090864324072
534624,534608,981.77,73.8,1018.636,210722.12502215564,0.632950869956
534625,30436908,1453.05,1.2,17.695,5316.263526748485,0.010995159845
534625,534624,979.24,4.2,56.363,11739.07309483167,0.035022333673
30436908,30436907,1447.52,1.2,17.517,5256.442715369005,0.010884555807
30436908,534628,902.27,23.400000000000002,304.045,59036.03205330951,0.188924745695
534628,534629,1270.31,13.8,178.166,48824.58092511664,0.110707185586
534629,3595409680,1561.52,39.0,522.992,173741.02987984166,0.32497206203199996
11769656,11769730,1036.43,12.0,160.837,35470.254509054954,0.099939447527
3595409680,3855350,1237.35,0.6,8.705,2236.539993062753,0.005409034555
3595409680,7128283652,324.17,2.4,36.005,2403.161869677119,0.022372462855
3160432771,30409397,430.93,9.6,125.872,11633.331836845717,0.078213210512
30409405,30409419,1045.22,43.199999999999996,599.679,131833.664936284,0.372623139909
534736,140605768,2019.43,9.0,46.052,37290.459683153524,0.028615377292
534306820,2021890013,1610.81,11.4,154.698,52799.29876653385,0.09612485095800001
140605768,534324288,2019.43,31.8,160.239,131286.26866871558,0.099567867669
534329195,2021890013,1037.55,1.2,13.435,3207.54332627478,0.008348119385
534329195,534306820,2019.43,19.2,162.195,89739.50601802419,0.100783269345
3853550,3564765835,325.46,24.0,329.278,22624.68083194381,0.204603800138
534742,534770,1719.28,34.199999999999996,445.353,164638.83536682779,0.276729438963
534770,29138173,2768.63,6.0,57.914,40185.140927151195,0.035986080094
534743,534744,569.83,4.2,50.828,6418.844144788081,0.031583045188
534744,534747,2218.31,3.0,37.105,18068.768251219128,0.023055970954999998
247994358,534742,779.96,4.2,45.02,8270.29888568401,0.027974122420000004
534747,277692998,113.23,0.6,11.887,268.54892302229405,0.0073862370770000005
534747,2287846802,2105.08,21.0,258.843,119789.60305471222,0.160837533753
277692998,288154283,2045.48,4.8,61.39,27188.899962820888,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,2105.08,10.799999999999999,46.887,44784.215669758494,0.029134222077
534749,25235133,2471.57,6.6,17.868,27413.670880225254,0.011102657028
534749,7095690293,491.94,46.800000000000004,610.927,64562.82584697343,0.37961232091700003
25235133,25235132,1010.32,0.6,9.536,1960.0436370273937,0.005925393856
25235133,534751,1470.96,59.4,542.553,207283.0479265331,0.337126700163
7095690293,7095690318,1263.21,1.2,10.963,3596.3704993217784,0.006812090273
534751,534754,817.46,55.2,428.259,101983.5446578279,0.266107723089
534754,3098430373,1022.13,10.200000000000001,127.4,28467.65480840991,0.0791626654
29510455,25235132,1445.61,43.199999999999996,551.169,172684.10831831666,0.34248043269899997
3098430373,16574394,744.46,1.7999999999999998,16.344,3172.6995106753143,0.010155687624000001
3098430373,2260849842,1208.9,58.199999999999996,169.399,121745.19695111939,0.105259626029
534758,25873172,1602.36,1.7999999999999998,17.576,7007.447368952382,0.010921216696
534758,2202559858,1471.3,38.4,514.418,161076.57033017484,0.319644427078
25873172,25873173,2338.54,1.2,12.711,7047.660982262846,0.007898246781
25873172,3100041009,959.96,21.599999999999998,149.898,45583.85957350651,0.093142270158
2202559858,25873172,1696.14,39.6,513.409,187555.8150265099,0.319017463739
