from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,6.1,429.0,8786281558,925917408,10728.862,13181.922988183915,6.666603709802
954394619,925917408,48.85,4801.2,954394619,925917408,80015.466,789255.6949659588,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,48.25,4408.8,1894383018,954394619,73477.122,715859.2362953745,45.656552774262
1328613249,954394619,95.83,223.8,1328613249,954394619,3732.253,72212.53917082326,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,159.76,2709.6,8267339065,1328613249,67735.484,2179528.17442825,42.088865428564
760307160,8267339065,400.91,934.8,760307160,8267339065,23365.231,1886642.7701120244,14.518476951701
1296398101,8267339065,189.8,310.2,1296398101,8267339065,7750.651,296273.5384376557,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,102.08,315.0,410561136,210294447,7869.804,161792.76872166063,4.890067981284
1296398101,410561136,88.64,72.0,1296398101,410561136,1197.665,21441.609412829217,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,360.17,307.2,1254651770,760307160,4262.504,322947.66102542036,2.648596372984
410563652,760307160,66.35,172.79999999999998,410563652,760307160,4317.937,57700.42637106293,2.683040831627
1254651791,1254651770,259.72,264.6,1254651791,1254651770,6614.905,346026.44731085794,4.110310134755
2143889519,1254651770,616.28,190.8,2143889519,1254651770,2651.681,343589.86268546066,1.647677674651
9343973782,410563652,105.16,48.6,9343973782,410563652,809.898,17197.457248623818,0.503247130158
2011616838,410563652,102.06,1289.3999999999999,2011616838,410563652,21494.171,442935.60674860387,13.355854528440998
4271212360,9343973782,124.78,18.6,4271212360,9343973782,208.187,5978.390664296793,0.12936136437700002
1254651723,9343973782,172.1,16.200000000000003,1254651723,9343973782,274.746,9526.001064248907,0.170719196766
1254651723,1254651791,259.72,6.0,1254651723,1254651791,100.7,5276.01037937362,0.0625720597
1254651791,1254651723,256.11,5.3999999999999995,1254651791,1254651723,91.411,4717.617720143036,0.056800144481
760307624,2143889519,703.9,3001.2000000000003,760307624,2143889519,49967.303,7102897.554494738,31.048233032413002
4084595306,2015618586,135.56,1412.3999999999999,4084595306,2015618586,23541.673,644377.7165635448,14.628112893683
4084595306,4084595312,124.78,1.2,4084595306,4084595312,19.726,497.9846815013761,0.012257164346
4084595312,4084595306,121.89,3.5999999999999996,4084595312,4084595306,62.058,1521.080197199883,0.038561041518
504633518,760307624,125.58,1410.6000000000001,504633518,760307624,23507.911,596095.2310596962,14.607134165981
996053083,760307624,792.44,136.2,996053083,760307624,3396.715,542013.0508703185,2.110620196265
4271212354,4084595312,121.89,23.400000000000002,4271212354,4084595312,387.876,9553.597811381518,0.24101489799599998
4271212354,4271212360,124.78,3.0,4271212354,4271212360,51.935,1302.553926582281,0.032270902885
4271212360,4271212354,121.89,1.2,4271212360,4271212354,22.164,540.2374138064869,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
