fishnetid,CO2,CO2psqkm
0,603616.9326153548,108910.91539443261
2,1869826.3168118102,337373.7295775031
4,685637.1281513431,123709.8617029033
6,738932.7700243836,133326.0219351444
8,858648.2318605398,154926.34464139288
12,3758645.07228544,678439.524687843
14,5360189.53810174,967520.0431349743
16,5083716.16452002,917616.2984199277
18,6180934.231489136,1115665.3532036538
20,1082898.4446953954,781857.3849544552
22,359350.2070983282,259452.4117945316
24,2111779.1557935933,1525012.0360470104
27,398999.62829978677,72019.86699152105
29,766153.362897412,138291.51552372586
31,2143000.2530545467,386965.2760832394
33,5369551.410735452,969589.2201303926
35,7617266.024304436,1375462.9500827964
37,3627941.780442086,2620414.9671859723
39,4776759.512241743,3450191.0113341874
41,3206560.2873548493,2316510.0661352794
43,2877124.5215832465,2078516.328557663
45,2493032.3871597825,1800684.7343057934
47,4453267.640539913,3216537.0572002064
49,1971933.0904785898,1424580.3741325252
51,3686184.9666711334,2663004.533114543
53,5935270.7978135515,1071742.1519810944
55,5015995.225650459,905746.9659928384
57,1396386.0236457651,252147.84850757194
59,775765.7725583643,140136.2389379677
61,1731941.6779914652,312862.2084127696
63,5623004.874920221,1015753.4433396176
65,6220847.652132705,1123749.2343868227
67,4102545.808690162,2964375.8807763774
69,2055873.7088852564,1485512.343002051
71,3442450.929893964,2487898.568790923
73,2295316.17960447,1658851.19481875
75,4682438.1634460995,3383388.6084935195
77,3101657.470872841,2241164.151685394
79,4742996.930414251,3427818.003877749
81,4319885.597904911,3122030.6157558346
83,3295536.835525441,2381255.5337581765
85,5877141.670425487,4246645.333931693
87,3054735.4033016386,2207692.1335060988
89,2928041.5787257445,2116129.060784166
91,4679712.02912211,845354.7014728587
93,4475815.544539197,808522.3385446875
95,1308787.4753948292,945690.3605813968
97,179515.68613076973,129712.6211387701
99,604233.6352715808,436686.5431117474
101,640161.1922651056,462651.7985198716
103,1534914.0713502395,277379.33371521696
105,2717183.627252701,491031.12557061715
107,4122408.2975504287,744973.8641530119
109,5933163.432099722,1072201.3370895626
111,7278371.35574825,1315298.2534152537
113,6884892.783099595,1244191.455745086
115,6363602.739692077,1149987.4298575185
117,1631994.9931229765,294923.14408245956
119,1106465.2082704077,200031.36833095233
121,4468071.922095138,807756.5690248234
123,1783860.0568632248,322493.61789067346
125,4570004.006052973,826184.2738260806
127,2450616.5131043154,1772130.4486605292
129,2520856.0122588226,1822923.1999881694
131,2463631.1089970763,1781891.3175452696
133,3123370.8332435633,2259066.8501078677
135,3407127.2214266327,2463818.3327595536
137,3799142.937217226,2747299.2374994145
139,3275204.686174104,2368885.0056177727
141,3039771.4485336347,2198601.2157753953
143,4749999.353575549,858724.5791055145
145,634567.4774537077,114719.73982065308
147,416676.4845584138,75358.06966407083
150,1875573.1537965015,339206.9810074522
152,2236467.66476674,404476.5959412015
155,3587374.9246395277,648795.0712376422
157,1493160.5395040105,270045.7072225677
159,353418.0997321941,63917.46778891852
161,685955.5876154834,124107.2987016981
163,2405636.753601814,435242.5791659502
165,908951.7062942564,164453.12634688296
167,196589.80439309007,35568.235051974494
