fishnetid,CO2,CO2psqkm
0,22971894.833720714,2684973.068144065
1,15673376.60672766,1831916.538907772
2,34970268.284862876,4087352.3586257044
3,17931088.729841504,2095799.7009221087
4,11039738.42853685,1290333.277884026
5,26244704.29163321,3068143.8664863934
6,34874962.13872247,4077066.3670259137
7,23200460.7079257,2712255.7918617385
8,22977781.581493873,2686223.4316452197
9,12218162.48116925,1428367.409279001
10,18969901.71142255,2217681.210542566
11,3583790.957690887,418963.9983527677
12,15800737.015263878,1847576.414886255
13,32935372.444188073,3851125.253502144
14,14649438.328554397,1712955.333730413
15,33797959.26838868,3951987.3253565454
16,24015706.23843986,2808150.809048649
17,12254308.759700598,1432893.4038522884
19,22481288.444728978,2629283.392053033
20,16094090.465980759,1882273.1124363167
21,32943405.53672797,3852872.991169479
22,17710017.810542874,8285051.054264441
23,27147402.447449293,12700021.96916326
24,15928053.357460171,7452199.981109152
25,12925554.269141067,6047431.73059305
26,21884263.533593997,10237835.026505033
27,15611222.895586133,7303198.6807171
28,8497445.034340052,3975668.4827230205
29,13796255.515673812,6454803.53348562
30,26520632.3816775,3101702.0416504447
31,21329795.32500393,2494611.318288228
32,36996249.0126625,4327779.612780319
33,33140637.309469454,3876754.4907999304
34,10395558.079795988,4864242.776436065
35,7190906.4736334495,3364736.611724581
36,32053803.35340307,15000048.49282814
37,33765337.524508305,15800986.068960905
38,7601223.010595306,3556730.080054868
39,12775126.838467741,5977679.886465264
40,27989967.28340813,13098316.662606612
41,40058682.85791245,18746049.53439162
42,50855293.84799464,5948995.095204771
43,46456703.194434695,5434452.906110012
44,14366001.174159117,1680518.664944232
