from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,32.83,34.8,289.713,2632.93326543621,0.18001925652300002
128242,128238,0.87,38.4,320.665,77.05979243665355,0.19925193171500002
128917,1251890942,208.14,3.0,24.769,1435.578301619902,0.015390738299
129842,129837,43.69,17.4,245.779,2246.5918525587726,0.152719943009
128957,292342693,347.41,3.0,44.72,3203.7131665162983,0.02778771112
128957,2429987872,1267.74,7.199999999999999,96.273,25991.660634682514,0.059821250283
292342693,564060,348.56,10.799999999999999,181.373,12752.21626257475,0.112699922383
2429987872,128958,1594.41,1.2,12.811,4821.693845120721,0.007960383881
2429987872,2429987861,518.3,10.200000000000001,144.575,15661.429284397755,0.089834712325
128958,130125,1248.58,1.7999999999999998,45.663,11499.440200715782,0.028373663972999997
128958,2429987884,534.55,7.199999999999999,95.55,10906.334288260057,0.05937199905
130125,128961,1235.33,10.799999999999999,239.225,59066.552548274056,0.148647477475
2429987884,128957,873.5,1.2,12.972,2656.4158004082515,0.008060424612
2429987884,2265793802,1261.04,14.399999999999999,185.674,50535.78245211298,0.115372439054
128959,130125,134.04,2.4,57.212,1538.7483860639024,0.035549877652
128959,128958,188.72,4.2,55.006,2227.3093775897455,0.034179133226000004
128961,564068,1457.09,20.400000000000002,443.997,129224.45759687401,0.275886859887
564068,273159,578.36,15.600000000000001,346.328,40038.40698340885,0.21519817568799998
564068,2592685923,878.73,12.0,261.837,45962.223717310975,0.162697918527
128963,2429987884,1600.0,22.8,316.72,106561.33070044355,0.19680062312000002
128963,564062,508.19,7.800000000000001,179.002,18211.312905866467,0.11122665174200001
564062,564060,1140.92,16.8,376.207,85828.11137164566,0.23376411979700001
128969,128971,1445.89,18.0,400.611,115795.89059649683,0.248928057681
128971,129002,2160.24,94.2,2597.514,1145273.9180280385,1.6140198716940002
128970,129937,2258.1,22.2,245.871,128478.21684814658,0.152777109141
128970,564062,632.72,72.0,1195.5,152813.90521935193,0.7428490305000001
129937,1627466140,2816.73,7.199999999999999,139.089,78203.77233587761,0.086425871019
129002,440566,2160.24,121.2,2660.625,1148395.1815246907,1.653235216875
129001,128970,2890.82,169.8,2735.632,1605067.013271999,1.699842391472
440566,1029625165,1938.98,19.8,331.224,129614.52777439826,0.205812988104
440566,1029615236,33.88,12.6,209.815,1435.5168255723186,0.13037295636500001
129071,1029615259,99.38,244.8,4078.723,81849.80872217104,2.534400189233
1029615259,1029623888,406.74,27.6,305.93,28782.554797197303,0.19009603003
1029615259,1029614926,236.6,13.2,215.264,10316.833400483973,0.133758806944
2429987861,128959,322.76,6.0,84.65,5718.183730199484,0.052599055150000004
129837,129842,1140.66,18.6,240.863,59200.699366668276,0.149665283173
129934,273158,679.74,12.6,205.001,28236.985015871378,0.127381676371
129934,129935,179.62,22.8,383.011,13876.65685009971,0.23799192808100003
273158,273159,1567.9,21.0,345.546,109595.43714083986,0.214712263566
129935,128963,2108.19,20.400000000000002,426.249,179317.92991414713,0.264858767379
1627466140,273158,888.16,13.8,295.802,52453.62614453227,0.18380278454200003
1627466140,129935,1928.57,14.399999999999999,204.825,82476.74367906035,0.127272315075
129950,130122,938.89,9.0,146.629,27890.782641893267,0.09111100835899999
130122,129937,558.63,15.0,248.964,28098.726492487476,0.154699009644
130122,273165,380.26,11.4,192.073,14726.537467943008,0.11934859208300001
71467632,273173,357.13,3.5999999999999996,47.093,3610.137574535364,0.029262224503000003
2036075521,2036075510,1796.8,109.80000000000001,116.769,193927.6935204526,0.072556870299
768194458,1971347182,0.0,2.4,35.024,0.0,0.021762897904
273165,106370593,1169.2,121.2,2019.604,476806.90184198343,1.2549233570840002
361756,21600321,0.0,72.6,1005.928,0.0,0.6250544872880001
146607,129071,0.0,58.199999999999996,969.962,0.0,0.602706257902
147044,1354017623,2045.02,30.0,303.088,151048.88808347197,0.18833009364800002
147044,102763936,2426.04,126.6,1274.571,755131.3205466677,0.791981456841
1354017623,88980135,1773.07,2.4,14.659,9086.983114384553,0.009108677489000001
1354017623,1354017594,896.68,6.6,88.114,16835.173038464225,0.054751484294
102763936,667066198,1509.62,6.6,108.333,33094.540699489684,0.067314984543
147056,1756243843,3391.49,257.4,1227.552,1761253.5028276308,0.7627652137919999
147056,1552533766,4011.96,90.0,415.85,722795.157369327,0.25839713035
1756243843,147044,4872.93,31.8,265.782,357523.8706912621,0.165149227122
1552533766,1552533744,5231.31,4.8,9.898,37180.96898399045,0.006150330158
1552533766,1693378420,576.33,46.2,638.265,77486.73427937356,0.396599361315
147062,1562270755,6172.71,352.8,918.266,3599302.9838613835,0.570583862686
1562270755,147056,7403.46,148.8,546.141,2067670.2183607633,0.339356179311
147065,147062,4286.66,132.0,298.697,877437.6245423673,0.185601653587
147065,21151017,1623.81,51.0,229.234,164617.4609835091,0.14243935981400002
21151017,6130357047,2051.25,4.2,35.686,19974.263262540495,0.022174245506
147066,147065,5910.48,24.599999999999998,73.61,254289.5747294194,0.04573911931
147066,27399419,30.75,21.599999999999998,297.229,1927.7131054670626,0.184689480959
27399419,1661372285,2417.99,4.8,60.124,31744.140872958615,0.037359310004
147086,471905,739.12,59.4,977.398,146135.212876721,0.6073267726580001
147086,3669978407,2327.81,36.6,571.958,271726.12868773495,0.355398114418
471905,6578736,4661.13,75.0,452.753,744561.7096335776,0.281327584363
3669978407,3671858647,5208.17,17.4,78.311,180198.02264168338,0.048660184381000005
236823,28959692,2961.54,20.400000000000002,340.913,203788.22956950343,0.211833451723
28959692,20924809,1189.67,19.2,323.211,77537.9653658126,0.20083394228100002
28959692,267735,912.21,63.6,1055.537,194535.19560224813,0.655880081227
236827,274388844,4187.85,65.4,510.307,619942.34535991,0.31708997089700003
274388844,236823,1307.49,34.199999999999996,568.102,150051.65983135215,0.353002107842
274388844,3669978407,2880.36,33.6,245.181,215345.8827356274,0.152348363151
236829,412383928,2423.96,20.400000000000002,59.537,85654.45497839355,0.036994565227
236829,236830,2739.64,4.2,52.694,31500.96899164786,0.032742523474
412383928,20924807,2586.59,15.600000000000001,36.565,63624.60007906486,0.022720430615
236830,444591,1433.3,3.0,27.851,10257.645465783165,0.017305803721
