fishnetID,carbon,CI
0,0.535804595840507,1.2528430656953338
10,1.7615717938386115,1.5990689246729157
101,0.006402029641941031,1.3902466816957981
103,0.23199693240738817,1.378869371154815
105,1.5861009427178685,1.3483047569135238
107,0.4768617296683862,1.299265046394064
110,0.023232693081572036,1.3738855758802229
111,0.8862840725730854,1.3289576250026534
113,0.24531890523601058,1.323827366719298
116,0.56378914867466,1.2035040708007765
117,0.2565673792820693,1.2192961705387861
119,0.5051185910852702,1.2536267457812438
12,0.3833114210062286,1.3108753587627269
14,0.4114521037566381,1.1956279141456312
16,1.7361667998260502,1.5412946454340977
18,2.9326962127922096,1.3788972122148748
20,3.9401601309700056,1.425306596910095
22,2.142967319804444,1.4501817432248434
24,0.8877475026607298,1.4547810276704543
27,0.4579295828793982,1.652604982565674
28,1.7766793927723765,1.1610422961352098
3,0.6278935369688723,1.3839297468826397
30,1.7309712126808288,1.1992379971477634
32,1.488207604042363,1.3460872918363744
34,1.0137363829643924,1.4708321411450243
36,1.752171081727866,1.5236483173579987
38,1.8531987399569103,1.503727661222892
4,0.3538750278740603,1.3272160811903801
40,1.7025281170658542,1.5188389518604117
42,1.7926830528849889,1.4185243609695517
44,2.1381792412032397,1.4137646214478488
46,1.7452655199373937,1.637394006131737
48,4.100760145232237,1.4803920349643032
50,4.244496235946212,1.4814506919249948
52,2.305797512878917,1.4668624640925736
56,0.2752800231190962,1.791310143997387
59,0.3903510914355058,1.6154873582613238
6,1.651893103345403,1.2445987763687445
61,2.2497177041737966,1.2589697726759392
63,4.132844652373077,1.4001603950625778
65,5.476456329955465,1.5592977997250406
67,1.5917890926570046,1.7212499859305725
69,3.4672587439792366,1.570404395655735
71,1.055237816981702,1.6864539081527086
73,2.064013789502359,1.8527458266420562
75,8.097045040956408,1.7381116231255602
77,4.660718226845426,1.552504088456765
8,2.111706618263545,1.4079207463729626
80,2.131053947130886,2.002817535293606
82,0.0,1.8405230917194126
84,0.0,1.5448555243678685
86,0.44748977181306887,1.4229948238774517
88,0.31313547827025584,1.444863018615257
89,5.329970781173959,1.4207060017282964
91,2.6943686446137134,1.6023074154623338
93,0.8491502952470356,1.4832275272462891
95,0.07461329538710225,1.343537686017871
97,2.139680910979219,1.3801185685484132
99,2.172015638812355,1.380232434194901
