fishnetid,CO2,fishnetid,CO2psqkm
0,634581.1648309,0,254609.22498062544
100,3800882.9713110845,3,1525161.926607417
103,3220644.9648179235,5,1292465.148533405
105,197452.7827390897,7,79239.04775552009
108,1209860.8347900761,9,485524.7879302051
112,12657130.282487025,13,5079386.2562513435
114,559626.527741811,15,224581.65715305312
118,13908186.612122359,21,5582015.807783862
120,18823457.324623864,23,7554747.378169156
122,472211.9607036597,25,189521.0858743438
124,4519382.891938223,27,1813842.9867066818
126,23044925.14027843,29,9249022.896334577
128,8777470.287363552,31,3522815.681356451
13,1817353.6731372217,33,729390.3378414251
130,2170239.65222017,35,871109.6859597128
133,1329850.3254984263,37,533786.9014757234
135,120477.20012443175,39,48358.18747397757
137,9098787.264884029,41,3652150.447448956
143,4084549.4817926777,43,1639492.0315497816
146,14750713.496976133,45,5920769.804784402
148,11343731.772586508,47,4553245.818691069
15,1536382.4224156095,49,616686.5526275916
150,9063397.904457115,51,3637945.5578570315
152,12417957.028137125,54,4984939.924839093
154,2027389.9538662373,56,813855.0569432995
156,3734354.1097052996,58,1499081.6003637582
158,5042404.309944495,60,2024172.1327323525
160,2500173.5469541745,62,1003644.5532078831
162,8662159.09708,64,3477250.1322511183
164,3887842.9813658623,66,1560696.6311301372
166,6450682.496205665,68,2589497.180976658
169,23511815.30361449,70,9438346.94763903
171,13885948.026948337,72,5574235.484718376
173,4983410.173103953,74,2000490.1190678063
175,7160850.767661635,76,2874579.9978755545
177,25925102.10752947,78,10408182.803862866
179,17654657.770656176,80,7087837.288147624
181,2634216.05463205,82,1057561.9771065041
184,1456562.3457800455,87,584767.8862453457
186,9519664.434635894,89,3821871.453247317
189,9677046.256707653,92,3885055.72797716
192,12590241.410649776,94,5054619.789095016
194,7304922.829590106,96,2932716.402162336
196,16030031.370011695,98,6435596.517956301
198,7281066.496518884,100,2923138.7706267727
201,6190965.667573171,103,2485494.6427339297
203,1095064.4306584813,105,439636.8712083425
205,1184603.3604350265,108,475633.11909192987
207,1680516.5840823897,112,674748.5033971954
209,1543851.9253058906,114,619875.9273982157
21,311822.4229093046,118,125200.61698684514
213,238072.07522335192,120,95588.92663075657
215,7827329.6822821535,122,3142771.1209435062
217,16706122.612517795,124,6707717.934549288
219,9816980.774918191,126,3941641.009977364
221,13789103.043371743,128,5536497.961305724
224,6738689.037504138,130,2705668.2367688464
226,5331318.744787742,133,2140591.3980570277
228,6251829.200535679,135,2510446.412472171
23,1409331.0913570526,137,565922.39947672
230,1859030.62069924,143,746501.000380259
232,9475067.424710099,146,3804750.2996814554
234,7273763.223414458,148,2920808.007331394
236,1300307.0391629166,150,522143.365865129
238,1237410.0142346967,152,496886.82005641656
240,8206047.643555866,154,3295170.4543703785
242,7172717.17151583,156,2880232.57087409
244,8515707.514136141,158,3419515.5838060356
246,6669772.393987266,160,2678273.1327747344
249,8666283.766407842,162,3480338.707323646
25,2047016.5328482836,164,822072.1898591106
251,6776098.445978356,166,2721249.193058609
253,13570765.668261081,169,5449955.51914697
255,11047979.720698584,171,4436816.575141032
257,20276337.842389908,173,8142881.693894966
259,10612303.608217008,175,4261851.102162358
261,15706999.594319284,177,6307856.993550193
264,487810.12812694296,179,195902.24789576282
266,415251.0737586502,181,166762.8737084109
268,7721950.260007546,184,3101098.822782861
27,3152524.260770694,186,1266169.4513691224
270,1680161.9760915004,189,674814.7171939479
272,731567.0840939485,192,293824.19194467826
273,9398642.85642642,194,3774839.9329483714
275,5004725.648014608,196,2010081.5105102863
277,691165.8751233562,198,277597.58356183325
279,2906608.2486969186,201,1167400.5549755339
281,1081406.39338867,203,434332.4988374735
285,4127811.799373379,205,1657880.7232077084
287,5385772.6458129445,207,2163123.9705309756
29,8247300.380239138,209,3312760.3973710053
290,1939011.8933578955,213,778858.719119571
292,11512116.294960499,215,4624165.629193784
294,3478112.7865624884,217,1397081.9256833987
298,4287476.054767189,219,1722185.4696784199
3,1595614.2994158354,221,640923.4072823223
300,3349047.8717089696,224,1345239.3688582282
303,553940.8329952375,226,222505.93156904762
305,14225644.511020705,228,5714130.63554505
307,1459886.3584842924,230,586404.4584384066
308,2191713.0563159073,232,880363.2559288298
31,526656.462967785,234,211546.3961661329
310,8538030.619783029,236,3429540.3834903887
313,1712867.9824284527,238,688021.6502983716
315,1889212.4474144601,240,758933.7437932723
317,2232438.5974832736,242,896814.429151409
320,1322481.5828821156,244,531266.8250556707
322,5829137.399904877,246,2341678.976363772
324,5039694.494772606,249,2024544.2569063334
326,6994157.15335671,251,2809690.29202622
329,8213844.927469849,253,3299662.8252492216
33,2606000.710216241,255,1046881.6665047018
331,1840355.3655839188,257,739306.8944802759
334,2126751.270827624,259,854357.7543622922
336,1886307.3978524627,261,757766.7283284869
338,4939320.68557768,264,1984222.1264358896
340,7832203.146336421,266,3146675.011739837
342,15008436.533131486,268,6029806.85277281
345,904165.671816406,270,363258.6480230488
349,1338015.051817847,272,537562.4776607595
35,846422.2954631678,273,340059.6022287464
351,1619546.9494373307,275,650671.0590771275
353,1932843.268200042,277,776541.3511400893
355,1214280.7280424964,279,487850.8323624204
357,10556482.783769839,281,4241184.755673271
359,9798396.950293498,285,3937022.4646586566
361,4673111.891891526,287,1877669.0301064828
363,3368327.528100581,290,1353403.1345898078
365,442142.01071983454,292,177653.85885098236
367,559764.7864338486,294,224915.0090873545
369,403919.67800335406,298,162312.81965491982
37,998813.5553454484,300,401367.5324737833
371,3666474.88904866,303,1473352.0297345002
373,5922661.583609798,305,2379987.789277225
375,6751357.907381572,307,2712994.6821715957
377,1631498.3266524796,308,655608.3005667488
379,2543350.9189744364,310,1022031.0658585721
381,1905026.263100502,313,765523.9423070395
384,141633.16089126182,315,56914.478181793485
385,5842911.884004521,317,2347940.8271862864
387,146791.48758602093,320,58993.4319257982
389,11826997.473047813,322,4753103.751364011
39,1313186.6272292798,324,527751.2148233821
392,6825851.619647842,326,2743213.6527920864
394,4263874.919537869,329,1713591.2915812607
396,8508442.568135953,331,3419423.2628385327
398,5054685.146143726,334,2031406.7864502682
400,7250370.4282995965,336,2913821.7844438856
404,1556740.8909703954,338,625632.2439933786
406,7562795.714040911,340,3039381.107594305
409,5752475.380141051,342,2311838.8560821675
