From,To,Volume,EstimatedTT
442874,26384674,2029.86,0.72
442928,1803689295,0.0,0.03
26384674,264670999,599.69,0.42
26384674,534589,1430.17,0.7
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,618.48,0.39
15866840,1803689315,2121.01,0.75
264670999,534589,284.24,0.33
534589,534591,1714.41,0.39
534591,534626,1448.86,0.67
8083440,534911,1499.4,0.04
534626,534624,2.54,0.07
534626,534625,1446.32,0.08
534608,30409417,1320.39,0.88
30436919,30436908,879.59,1.3
30409417,30409422,531.99,0.02
30409417,30403571,2375.13,0.22
534624,534608,960.57,1.23
534625,30436908,1448.82,0.02
534625,534624,958.03,0.07
30436908,30436907,1435.62,0.02
30436908,534628,890.29,0.39
534628,534629,1255.98,0.23
534629,3595409680,1562.59,0.65
11769656,11769730,1027.32,0.2
3595409680,3855350,1241.18,0.01
3595409680,7128283652,321.42,0.04
3160432771,30409397,422.13,0.16
30409405,30409419,1043.09,0.72
534736,140605768,1998.45,0.15
534306820,2021890013,1593.17,0.19
140605768,534324288,1998.45,0.52
534329195,2021890013,1026.31,0.02
534329195,534306820,1998.45,0.32
3853550,3564765835,319.73,0.4
534742,534770,1686.88,0.57
534770,29138173,2737.36,0.1
534743,534744,548.51,0.07
534744,534747,2216.48,0.05
247994358,534742,773.33,0.07
534747,277692998,118.24,0.01
534747,2287846802,2098.24,0.35
277692998,288154283,2029.87,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,2098.24,0.18
534749,25235133,2452.75,0.11
534749,7095690293,462.48,0.77
25235133,25235132,1001.81,0.01
25235133,534751,1461.85,0.98
7095690293,7095690318,1255.95,0.02
534751,534754,834.78,0.95
534754,3098430373,1040.55,0.17
29510455,25235132,1416.71,0.72
3098430373,16574394,730.76,0.03
3098430373,2260849842,1233.58,1.03
534758,25873172,1562.27,0.03
534758,2202559858,1429.71,0.64
25873172,25873173,2317.82,0.02
25873172,3100041009,950.89,0.35
2202559858,25873172,1706.45,0.66
534769,546378258,1442.52,0.58
534769,534770,1050.48,0.04
546378258,247994363,925.31,0.05
546378258,290077155,517.21,0.24
29138173,1775338888,301.99,0.09
29138173,534773,2435.37,0.8
534773,2544089666,3014.59,0.04
534773,335716508,875.61,0.28
2544089666,2544089665,2117.64,0.07
2544089666,16574602,896.95,0.04
335716508,534799,875.61,0.51
534774,534804,471.21,0.15
244038933,534778,798.02,0.08
534804,18630111,3203.71,0.84
534804,16574613,297.94,0.05
534778,244038915,1284.21,0.02
534778,30058360,1262.35,0.24
244038915,534787,1921.7,0.27
244038915,244038942,911.24,0.03
30058360,30056676,1468.78,0.87
30058360,30056684,539.18,0.02
534787,244038955,740.47,0.06
534787,244038923,1181.23,0.27
244038955,244038925,1159.22,0.05
244038955,2072816,745.19,0.37
244038923,244038955,1163.95,0.1
534790,30261537,751.39,0.04
534790,30409389,1655.98,0.04
30261537,30409389,537.44,0.05
30409389,30409397,1922.32,0.06
30409389,3160432771,271.1,0.18
534796,534790,807.47,0.05
534796,3160432775,1268.87,0.43
3160432775,534790,1599.89,0.18
534799,1501721437,285.18,0.02
534799,11769597,990.96,0.43
1501721437,18630516,1108.43,0.01
1501721437,2071676,417.93,0.32
11769597,7128283648,1230.8,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2470.23,0.04
18630111,35711189,1251.18,0.9
16574613,534773,1945.31,0.05
16574613,16574619,457.49,0.15
