origin,destination,TT,FFTT,Average Trip Length
77,82,13.27521970136406,9.1972214,8304.658249999999
77,84,27.5911756826985,22.844557400000003,14681.858249999997
77,86,24.01017838091666,17.639085599999998,20492.271750000007
77,88,20.567799775663886,14.200049999999997,17626.408750000002
77,89,11.37509359235541,8.874771299999999,6857.44375
77,91,7.383655294934001,5.450770799999999,4864.090750000001
77,93,6.44416924877398,4.282794,3890.77675
77,95,10.830513837027826,8.6493972,7105.86475
77,97,10.485273538366881,8.315857399999999,6806.02575
77,99,9.015958438945127,6.824646799999999,6237.966750000001
77,101,11.577110235575828,8.698718,7799.692750000001
77,103,10.103478826142243,7.9072944,7791.52275
77,105,9.321770006034724,6.964538,6567.48975
77,107,11.3330638834402,8.962168,7556.24275
77,110,13.981682425933462,11.516114885714288,11186.490750000004
77,111,11.060418445779273,8.6735026,8789.209750000004
77,113,10.772662711474583,8.4389266,8515.537750000003
77,116,12.9353742555267,12.740313428571433,10784.194500000005
77,117,20.26119868468383,17.8136684,15205.12475
77,119,16.48331887431001,14.041546400000001,11513.36075
80,0,21.900301582190558,17.321524000000004,16648.0645
80,3,24.90013105223464,18.3979316,19683.6145
80,4,22.381190213342613,16.786956685714284,18193.9845
80,6,23.41384819435574,18.592956000000004,17713.5835
80,8,16.68826368639782,13.214820399999999,13225.811500000003
80,10,18.345661261549097,13.7176312,13679.443500000001
80,12,15.899123806442667,15.836343599999998,10039.475999999999
80,14,31.43091602829263,21.382122771428573,23930.4325
80,16,22.36176895929208,15.451390800000002,16590.9285
80,18,19.592167516452015,13.898900399999995,15603.943500000001
80,20,13.95781937677296,11.753702800000001,12033.279499999999
80,22,13.407371003405439,10.5567988,11010.7935
80,24,10.377027264336737,9.973139200000002,7281.223
80,27,6.926933908261487,6.253023000000001,6115.7955
80,28,29.000008859119138,20.888986857142857,26533.0565
80,30,28.616005287665637,19.897563771428572,22445.873499999998
80,32,26.531525204319184,16.8883792,19154.8455
80,34,25.86376103129103,15.800185200000003,17598.7005
80,36,22.086605473721626,13.767726000000001,16578.139499999997
80,38,24.924176436404434,15.320445600000001,17758.177499999998
80,40,22.763033826314828,13.628750400000003,16348.431499999999
80,42,19.296871363057704,13.234194,14743.264500000001
80,44,17.46352694361033,12.818295599999997,14085.7235
80,46,20.54175959897642,12.781221600000002,14564.377500000002
80,48,15.136195244627666,10.424858400000002,11949.1795
80,50,12.728112876495048,9.670832799999998,10442.238500000001
80,52,9.503541115704031,7.871554600000001,8410.9375
80,56,3.8403754661654714,3.7864856,3996.555
80,59,8.530917829119808,7.837802000000002,6176.702250000002
80,61,31.08039136345071,22.314780800000005,26575.9065
80,63,25.696074491602367,16.176306,18471.394500000002
80,65,20.740137623675512,14.007885600000002,15018.572500000004
80,67,19.090160510853334,11.298769200000002,14319.882500000002
80,69,14.47273681698365,9.457178400000002,11226.3165
80,71,17.990485789381577,11.5181508,12943.793500000003
80,73,15.542898590994056,10.945278000000002,11998.398500000001
80,75,10.403272966316635,7.536272400000001,9625.5615
80,77,8.326979322519385,5.643901200000001,8048.5855
80,82,0.9694146278173135,0.9432710000000002,2257.80125
80,84,15.285370609151752,14.590607000000002,9578.272250000002
80,86,33.23718688450107,23.700380400000004,28916.4215
80,88,29.794808279248294,20.261344800000003,26050.558500000003
80,89,20.602102095939813,14.9360661,15281.593500000003
80,91,16.610663798518406,11.931487200000001,13288.2405
80,93,15.671177752358384,10.763510400000001,12314.9265
80,95,20.057522340612234,15.130113600000001,15530.014500000003
