fishnetid,CO2,CO2psqkm
0,1276404.6689724785,137195.33145961282
1,1605720.334940754,172539.99556615934
2,1390020.4891193565,149317.2213939503
3,1579977.365423153,169722.555830685
4,2564477.6504257573,275478.4408473851
5,576637.3857896355,61942.89427527024
6,366223.82528787217,39328.19471660117
7,1270163.4727131256,136400.83721348742
8,1485336.123989128,159507.8863532085
9,4754014.342861175,510526.0467818903
10,2048084.6723203624,219940.5588257038
11,1342622.6943109392,144138.50591182197
12,1364179.7438052995,146452.78297505126
13,4814463.2340727765,516861.1705038974
14,2162917.20363092,232201.98456599013
15,4345479.215814858,466371.7343510799
16,4204367.070442939,451227.0948977605
17,3794231.461308823,407209.9345682715
18,1429968.218247043,153469.09394568243
19,540359.8861292141,57993.27640335706
20,3584383.5784270987,384571.7964072853
21,2551175.951223174,273718.00395969127
22,3091684.5903498423,331709.67080417153
23,1619059.54352471,173710.38102369788
24,1832387.2077714768,196538.8938197069
25,3130564.521860804,335779.29683652084
26,2948603.1297762627,316262.41166818177
27,2620528.287187783,281073.6336745754
28,3659199.154687825,392360.7024804262
29,2263167.05645642,242669.98831258688
30,475842.6568708933,51007.13430952652
31,2060999.6340413888,220925.3071945372
32,545860.1494696727,58512.5388743199
33,3817500.970745628,409086.0795041605
34,4783279.902901703,512267.7470544285
35,654688.4833159917,70092.83067987044
36,4668824.995783831,499857.8228317804
37,3003282.113345405,321540.0148607261
38,3420629.826860718,366222.4605789188
39,791735.7329946337,84739.66053569288
40,1543467.2804510444,165197.66374401734
41,1914775.527841104,204876.3430112081
42,437370.5420414559,46783.29875516407
43,756706.8375364959,80916.34050132187
