fishnetid,CO2,CO2pcap,CO2psqkm
0,6966968.65255614,818.2144098085922,70007.72980250577
1,970324.836285098,3325.893762479327,9750.329353696872
2,28133570.033416297,1287.6822046833167,284125.3724369076
3,1016917.0845378318,12595.728195605516,10283.023078783788
4,2270120.8653206322,3181.6679587193107,22984.554221556667
5,9778821.752976347,760.1342282093779,99135.04778125283
6,26775404.903475698,0.0,271441.806745332
7,22827151.32066502,1067.9673503283802,231415.48072446653
8,650245.2767808642,239.6199639495048,6592.010593053794
9,2678716.260827822,0.0,27190.84736942484
10,14245195.121959599,6622.591874458205,144598.7139336653
11,17452587.731372554,11362.307624574223,177383.39068803922
12,20064504.523621403,150807.83691504458,203930.20792428672
13,36579494.521101855,8315.488880671852,371784.10833275935
14,44354577.78040506,27472.03794334506,450807.955835826
15,4195834.023575252,2899.7601652044077,42700.2362774338
16,26129606.211633015,5812.983784589099,265916.2285266888
17,54724514.15330029,103268.14255827099,556921.3823483625
18,22766146.517225485,7272.412891403856,231686.91372206993
19,49027743.90549176,3817.465863235981,498946.39233852946
20,28804569.310381796,5468.9494050260655,293138.8392658526
21,8479533.035755184,10247.594617841602,86294.65849093962
22,7365048.453687622,499.29480716824077,75049.5698480062
23,9818049.122663587,217.59664725234134,100045.55544146166
24,14126502.700088587,4053.7404703384823,143948.53717051388
25,14473321.81137952,952.4716360211953,147673.7179382104
26,8276564.357610237,202.5579266543362,84447.16744170492
27,27413496.434470553,3008.8860384352447,279704.4792427153
28,1177537.3437841067,183.29219438074765,12030.227651841658
29,1784532.4275138455,95.29966711549193,18231.55033546017
30,1452408.001824287,178.1167944979854,14838.42444363798
31,5941475.545087822,491.2788093564048,60700.6680276948
32,27408380.59785777,692.0433756991121,280015.79729176254
33,4432793.117765955,176.12448059472916,45287.3198644124
34,124049.68426458508,128.92922743777956,1268.9974974701722
35,1029279.1300498324,1638.0898659642162,10529.27017085852
36,12616669.692629274,2013.9725493398516,129065.40118397669
37,4201029.887257934,702.8239388669749,171901.96526894867
38,794478.7412556302,83.20772572259939,32509.280022142608
39,4081244.0794268143,767.3734236584364,167109.55422384737
40,10500881.742776379,305.2818323447052,429966.36144323443
41,8887853.646836486,422.7307845253359,90920.53802942719
42,4555490.073423834,2201.366071871333,745624.4844194157
43,2372654.850029921,817.9494378044088,388600.4182017595
44,3099757.204605592,1011.2130912132278,507853.39951599424
45,4699222.584975861,3546.0953250112407,769904.2238911444
46,4652114.953759285,3380.564003347737,762186.2740398
47,9913557.474914132,404.9159610715244,1624202.6496310823
48,13673165.828336753,996.6824150080531,559492.3484045955
49,27382308.995334893,1282.1531611885894,1121188.8729951212
50,26885921.502183583,1019.1430599984034,1100863.920336574
51,6778227.711138779,611.0526215146028,1109433.3344901206
52,12243048.826418603,2695.3333118884193,2004547.7342982164
53,7691315.072166869,310.8351664471354,1259294.839078023
54,4161671.2945713634,132.3836392645441,681388.180567201
55,5932562.486460772,366.08161882337515,971652.6039247339
