From,To,Volume,EstimatedTT
442874,26384674,2234.24,0.81
442928,1803689295,0.0,0.03
26384674,264670999,683.17,0.47
26384674,534589,1551.07,0.78
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,744.54,0.48
15866840,1803689315,2325.15,0.85
264670999,534589,314.76,0.33
534589,534591,1865.83,0.4
534591,534626,1518.9,0.67
8083440,534911,1575.57,0.04
534626,534624,3.41,0.07
534626,534625,1515.49,0.08
534608,30409417,1418.26,0.88
30436919,30436908,1012.21,1.3
30409417,30409422,537.23,0.02
30409417,30403571,2582.04,0.24
534624,534608,1029.05,1.23
534625,30436908,1524.72,0.02
534625,534624,1025.64,0.07
30436908,30436907,1543.78,0.02
30436908,534628,986.3,0.4
534628,534629,1414.68,0.23
534629,3595409680,1707.78,0.66
11769656,11769730,1114.71,0.2
3595409680,3855350,1320.74,0.01
3595409680,7128283652,387.04,0.04
3160432771,30409397,489.33,0.16
30409405,30409419,1116.4,0.72
534736,140605768,2112.17,0.16
534306820,2021890013,1694.91,0.19
140605768,534324288,2112.17,0.57
534329195,2021890013,1156.05,0.02
534329195,534306820,2112.17,0.35
3853550,3564765835,379.4,0.4
534742,534770,1878.2,0.59
534770,29138173,2897.73,0.11
534743,534744,573.54,0.07
534744,534747,2368.71,0.05
247994358,534742,847.74,0.07
534747,277692998,108.08,0.01
534747,2287846802,2260.63,0.37
277692998,288154283,2116.92,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2260.63,0.22
534749,25235133,2580.35,0.13
534749,7095690293,569.65,0.82
25235133,25235132,1067.85,0.01
25235133,534751,1538.0,1.05
7095690293,7095690318,1473.61,0.02
534751,534754,799.97,0.89
534754,3098430373,1094.09,0.18
29510455,25235132,1533.76,0.74
3098430373,16574394,822.36,0.04
3098430373,2260849842,1248.21,1.07
534758,25873172,1699.58,0.03
534758,2202559858,1514.64,0.64
25873172,25873173,2473.73,0.02
25873172,3100041009,1008.53,0.4
2202559858,25873172,1782.68,0.66
534769,546378258,1551.75,0.58
534769,534770,1019.53,0.04
546378258,247994363,996.41,0.05
546378258,290077155,555.33,0.24
29138173,1775338888,313.95,0.09
29138173,534773,2583.77,0.85
534773,2544089666,3114.28,0.04
534773,335716508,939.39,0.28
2544089666,2544089665,2148.15,0.07
2544089666,16574602,966.13,0.04
335716508,534799,939.39,0.51
534774,534804,509.87,0.15
244038933,534778,882.01,0.08
534804,18630111,3276.2,0.87
534804,16574613,323.12,0.05
534778,244038915,1348.28,0.02
534778,30058360,1377.31,0.25
244038915,534787,2017.69,0.29
244038915,244038942,1006.72,0.03
30058360,30056676,1542.05,0.9
30058360,30056684,625.36,0.02
534787,244038955,800.76,0.06
534787,244038923,1216.94,0.29
244038955,244038925,1247.06,0.05
244038955,2072816,811.89,0.4
244038923,244038955,1258.19,0.1
534790,30261537,829.62,0.04
534790,30409389,1804.82,0.04
30261537,30409389,539.1,0.05
30409389,30409397,2036.22,0.07
30409389,3160432771,307.7,0.18
534796,534790,888.83,0.05
534796,3160432775,1333.34,0.48
3160432775,534790,1745.61,0.2
534799,1501721437,336.89,0.02
534799,11769597,1064.14,0.43
1501721437,18630516,1175.34,0.01
1501721437,2071676,482.28,0.32
11769597,7128283648,1332.14,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2557.95,0.05
18630111,35711189,1359.71,0.9
16574613,534773,2075.78,0.05
16574613,16574619,556.32,0.15
534806,280008531,1685.43,0.02
534806,2287864441,3009.77,0.39
280008531,18630070,633.96,0.03
280008531,31197353,1051.49,0.05
2287864441,280221322,936.42,0.09
2287864441,24969587,2073.35,0.06
24669567,976932104,682.61,0.12
1854526402,27318980,778.09,0.04
27318980,27318981,913.69,0.08
534908,534911,216.8,0.05
534911,534914,1792.37,0.33
3853544,15511907,651.11,0.4
534914,442936,211.76,0.41
534914,15866840,1580.61,0.86
