from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,0.0,34.8,289.713,0.0,0.18001925652300002
128242,128238,0.25,38.4,320.665,22.14361851627976,0.19925193171500002
128917,1251890942,4.37,3.0,24.769,30.140660988176094,0.015390738299
129842,129837,22.17,17.4,245.779,1140.0078134865644,0.152719943009
128957,292342693,103.85,3.0,44.72,957.6742533108361,0.02778771112
128957,2429987872,1149.0,7.199999999999999,96.273,23557.210523648544,0.059821250283
292342693,564060,104.56,10.799999999999999,181.373,3825.372195360385,0.112699922383
2429987872,128958,1054.16,1.2,12.811,3187.9107530512597,0.007960383881
2429987872,2429987861,680.25,10.200000000000001,144.575,20555.059368534774,0.089834712325
128958,130125,706.13,1.7999999999999998,45.663,6503.467706459687,0.028373663972999997
128958,2429987884,478.34,6.6,95.55,9495.855686772213,0.05937199905
130125,128961,713.18,10.799999999999999,239.225,34100.26790119085,0.148647477475
2429987884,128957,609.31,1.2,12.972,1852.9830696585593,0.008060424612
2429987884,2265793802,962.35,13.8,185.674,37970.37664272979,0.115372439054
128959,130125,73.36,2.4,57.212,842.1559355539233,0.035549877652
128959,128958,130.31,4.2,55.006,1537.9434346848227,0.034179133226000004
128961,564068,797.91,19.8,443.997,70844.71502913663,0.275886859887
564068,273159,357.98,15.600000000000001,346.328,24782.05431205599,0.21519817568799998
564068,2592685923,439.93,12.0,261.837,23010.664345085082,0.162697918527
128963,2429987884,1093.33,22.8,316.72,72816.68730919746,0.19680062312000002
128963,564062,156.89,7.800000000000001,179.002,5622.253255281273,0.11122665174200001
564062,564060,156.89,16.8,376.207,11802.38087955114,0.23376411979700001
128969,128971,865.41,18.0,400.611,69307.43118848205,0.248928057681
128971,129002,992.95,93.60000000000001,2597.514,527103.0207259601,1.6140198716940002
128970,129937,1324.29,12.6,245.871,64980.19265798412,0.152777109141
128970,564062,0.0,72.0,1195.5,0.0,0.7428490305000001
129937,1627466140,1563.87,6.6,139.089,43411.861161084074,0.086425871019
129002,440566,992.95,120.0,2660.625,528055.6025957185,1.653235216875
129001,128970,1324.29,164.4,2735.632,731664.3314770409,1.699842391472
440566,1029625165,888.79,19.8,331.224,59412.730477161924,0.205812988104
440566,1029615236,20.17,12.6,209.815,854.6155363575461,0.13037295636500001
129071,1029615259,57.97,244.8,4078.723,47744.34908054191,2.534400189233
1029615259,1029623888,234.14,27.6,305.93,16568.686089924217,0.19009603003
1029615259,1029614926,145.66,13.2,215.264,6351.436826350361,0.133758806944
2429987861,128959,203.68,6.0,84.65,3608.500626369534,0.052599055150000004
129837,129842,771.84,17.4,240.863,39136.252005250564,0.149665283173
129934,273158,433.68,12.6,205.001,18015.44070039,0.127381676371
129934,129935,118.32,22.8,383.011,9140.886529917589,0.23799192808100003
273158,273159,865.66,21.0,345.546,60509.2072934112,0.214712263566
129935,128963,1250.21,19.2,426.249,106521.492485521,0.264858767379
1627466140,273158,431.98,13.2,295.802,25552.046415131073,0.18380278454200003
1627466140,129935,1131.89,9.6,204.825,46282.76665104322,0.127272315075
129950,130122,447.43,9.0,146.629,13291.411003911327,0.09111100835899999
130122,129937,239.58,15.0,248.964,12050.718531174749,0.154699009644
130122,273165,207.85,11.4,192.073,8049.52088758206,0.11934859208300001
71467632,273173,1.12,3.5999999999999996,47.093,11.321799018507567,0.029262224503000003
2036075521,2036075510,1160.69,25.8,116.769,59631.4383753744,0.072556870299
768194458,1971347182,0.0,2.4,35.024,0.0,0.021762897904
273165,106370593,716.47,121.2,2019.604,292180.8424245004,1.2549233570840002
361756,21600321,0.0,72.6,1005.928,0.0,0.6250544872880001
146607,129071,0.0,58.199999999999996,969.962,0.0,0.602706257902
147044,1354017623,838.62,22.2,303.088,53747.1504210366,0.18833009364800002
147044,102763936,1466.04,83.39999999999999,1274.571,383118.4295381102,0.791981456841
1354017623,88980135,1306.4,1.2,14.659,4226.551429258616,0.009108677489000001
1354017623,1354017594,73.4,6.6,88.114,1378.0854942936992,0.054751484294
102763936,667066198,902.25,6.6,108.333,19779.51361674764,0.067314984543
147056,1756243843,2218.02,107.4,1227.552,619965.820807762,0.7627652137919999
147056,1552533766,2039.41,34.199999999999996,415.85,187557.32092259498,0.25839713035
1756243843,147044,2959.74,21.0,265.782,171039.53213645352,0.165149227122
1552533766,1552533744,3114.56,1.2,9.898,8590.279982589793,0.006150330158
1552533766,1693378420,7.8,46.2,638.265,1048.6987097307335,0.396599361315
147062,1562270755,3716.97,94.2,918.266,850142.0439716183,0.570583862686
1562270755,147056,4257.43,45.6,546.141,517728.6551809954,0.339356179311
147065,147062,2684.42,35.4,298.697,219865.1966719942,0.185601653587
147065,21151017,1062.22,22.8,229.234,59512.24051093283,0.14243935981400002
21151017,6130357047,1244.69,3.0,35.686,9921.396059822982,0.022174245506
147066,147065,3746.63,7.800000000000001,73.61,70117.57652398001,0.04573911931
147066,27399419,23.6,21.599999999999998,297.229,1479.4806272852904,0.184689480959
27399419,1661372285,1122.52,4.2,60.124,14065.708740729882,0.037359310004
147086,471905,487.55,58.8,977.398,96255.54079901353,0.6073267726580001
147086,3669978407,1597.96,34.8,571.958,184915.31742868057,0.355398114418
471905,6578736,2839.8,33.6,452.753,273077.7917469183,0.281327584363
3669978407,3671858647,3387.05,7.199999999999999,78.311,61975.71486217383,0.048660184381000005
236823,28959692,1889.02,20.400000000000002,340.913,129986.4399675113,0.211833451723
28959692,20924809,876.14,19.2,323.211,57103.32527138034,0.20083394228100002
28959692,267735,463.32,63.6,1055.537,98806.24727467755,0.655880081227
236827,274388844,2795.46,37.8,510.307,302790.5983361295,0.31708997089700003
274388844,236823,1006.37,34.199999999999996,568.102,115494.18267403793,0.353002107842
274388844,3669978407,1789.09,17.4,245.181,91839.73101510172,0.152348363151
236829,412383928,1767.95,9.0,59.537,34593.545091230066,0.036994565227
236829,236830,1509.13,3.5999999999999996,52.694,16473.534108762044,0.032742523474
