fishnetid,CO2,fishnetid,CO2psqkm
0,2238086.805711218,0,897974.2523453942
100,6635798.6005064845,3,2662714.8098264723
103,8656063.947663028,5,3473733.087019554
105,393982.1166437449,7,158107.50966628044
108,2837982.866713459,9,1138900.433742605
112,23970748.697898902,13,9619612.721900359
114,1447137.399601474,15,580745.3707423268
118,26693551.28644198,21,10713389.847454075
120,51644533.20491286,23,20727403.85031163
122,1311945.747595845,25,526546.134752883
124,9352608.161444709,27,3753645.8243697863
126,51015511.99422554,29,20474947.765316214
128,16543493.010567619,31,6639689.420075912
13,5211342.937293566,33,2091559.415112851
130,4993451.178666491,35,2004314.9076432204
133,4278903.738666036,37,1717503.6352451039
135,211788.48514561195,39,85009.50602207998
137,15226091.165244464,41,6111581.031975577
143,8024114.74183109,43,3220789.033922872
146,29097539.60741378,45,11679423.774071045
148,25351128.936414473,47,10175656.84229044
15,5161106.427149961,49,2071609.8309033082
150,19604538.65392,51,7869040.404238625
152,25069507.766204897,54,10063651.362028092
154,4640197.7440276705,56,1862714.369276672
156,7197841.762333097,58,2889429.291186022
158,10537811.485641455,60,4230193.185253949
160,7677849.588515763,62,3082118.811012471
162,16607081.744715981,64,6666580.069232992
164,7219969.543142487,66,2898312.045227192
166,12895962.67529297,68,5176825.710038273
169,43890830.184742086,70,17619093.964208685
171,29830197.31577276,72,11974734.751349507
173,11089643.278821565,74,4451714.996891644
175,15114737.228028264,76,6067508.277794079
177,52779568.79101178,78,21189478.753349267
179,35241298.47046164,80,14148367.67874623
181,6162268.223868364,82,2473973.44452261
184,3508112.8370162905,87,1408406.3990501952
186,16115027.349959686,89,6469719.959143324
189,21392944.388149165,92,8588651.839487286
192,22652032.824637055,94,9094139.631174171
194,14647076.092258677,96,5880379.7523343805
196,33739202.43130849,98,13545319.324312294
198,14143071.877490418,100,5678036.556954853
201,12416495.373850208,103,4984865.752830565
203,2480735.5141676567,105,995943.9547207983
205,3330635.77238823,108,1337292.070823111
207,4705040.668725443,112,1889132.889086554
209,4739469.723715884,114,1902956.5868385027
21,499384.6211240309,118,200509.1939672851
213,713936.6579746291,120,286654.5299532485
215,13908455.319964847,122,5584419.398541814
217,28635503.34989312,124,11497514.045599112
219,17292035.001422774,126,6942969.113448222
221,25518250.738798104,128,10245897.992571492
224,16418803.587436445,130,6592355.739377875
226,11135086.438443897,133,4470876.979557419
228,12244263.432359982,135,4916731.763001221
23,2616394.1256637285,137,1050623.2713184955
230,4773573.251979781,143,1916846.9676153138
232,17428725.333146244,146,6998572.67098897
234,16644900.28104536,148,6683824.662536681
236,2757079.4872394647,150,1107116.0272666574
238,3286668.896153716,152,1319774.7210718838
240,18274905.851835635,154,7338359.760396772
242,18235546.9053764,156,7322555.021846425
244,14706527.870464504,158,5905463.656807222
246,11390545.289998742,160,4573917.911405669
249,20802468.813244727,162,8354173.411591174
25,4256234.181374418,164,1709283.5831507146
251,16673705.24913948,166,6696081.427424828
253,24369086.708725974,169,9786510.345205167
255,16984444.278841138,171,6820872.756920365
257,38689830.402282886,173,15537653.50387931
259,21479254.262766562,175,8625967.257713731
261,30801387.172405463,177,12369691.889262779
264,847479.3591967544,179,340343.7155956314
