From,To,Volume,EstimatedTT
442874,26384674,3261.77,1.82
442928,1803689295,0.0,0.03
26384674,264670999,1084.97,1.17
26384674,534589,2176.81,1.66
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1199.03,1.45
15866840,1803689315,3401.7,2.03
264670999,534589,722.49,0.48
534589,534591,2899.29,0.54
534591,534626,2213.54,0.76
8083440,534911,2103.84,0.05
534626,534624,142.78,0.07
534626,534625,2070.76,0.09
534608,30409417,1950.29,0.95
30436919,30436908,1653.0,1.32
30409417,30409422,557.13,0.02
30409417,30403571,3721.34,0.44
534624,534608,1610.59,1.29
534625,30436908,2173.34,0.02
534625,534624,1467.81,0.08
30436908,30436907,2153.38,0.02
30436908,534628,1568.51,0.61
534628,534629,2196.35,0.32
534629,3595409680,2850.4,0.91
11769656,11769730,1758.74,0.23
3595409680,3855350,2023.03,0.01
3595409680,7128283652,857.94,0.06
3160432771,30409397,688.14,0.19
30409405,30409419,1415.79,0.73
534736,140605768,2717.01,0.29
534306820,2021890013,2296.95,0.2
140605768,534324288,2717.01,1.0
534329195,2021890013,1712.2,0.03
534329195,534306820,2717.01,0.61
3853550,3564765835,611.22,0.46
534742,534770,2749.96,0.77
534770,29138173,3685.83,0.17
534743,534744,764.18,0.1
534744,534747,3255.31,0.08
247994358,534742,1206.51,0.13
534747,277692998,94.5,0.01
534747,2287846802,3160.82,0.52
277692998,288154283,2713.49,0.1
2287846802,29510418,7.87,0.04
2287846802,2287846804,3152.95,0.67
534749,25235133,3589.84,0.41
534749,7095690293,1012.64,1.63
25235133,25235132,1544.32,0.02
25235133,534751,2143.08,2.17
7095690293,7095690318,2320.57,0.04
534751,534754,921.12,1.17
534754,3098430373,1617.27,0.27
29510455,25235132,2370.01,1.12
3098430373,16574394,1257.53,0.11
3098430373,2260849842,1488.46,1.96
534758,25873172,2398.73,0.07
534758,2202559858,1929.05,0.68
25873172,25873173,3428.68,0.03
25873172,3100041009,1329.21,0.83
2202559858,25873172,2359.16,0.76
534769,546378258,1957.0,0.62
534769,534770,935.86,0.04
546378258,247994363,1086.23,0.06
546378258,290077155,870.77,0.24
29138173,1775338888,324.98,0.09
29138173,534773,3360.85,1.25
534773,2544089666,3610.75,0.05
534773,335716508,1471.14,0.39
2544089666,2544089665,2425.76,0.09
2544089666,16574602,1184.99,0.06
335716508,534799,1471.14,0.55
534774,534804,670.12,0.15
244038933,534778,1184.99,0.09
534804,18630111,3972.59,1.32
534804,16574613,477.69,0.05
534778,244038915,1780.68,0.03
534778,30058360,1902.39,0.33
244038915,534787,2516.75,0.45
244038915,244038942,1525.42,0.08
30058360,30056676,2015.39,1.21
30058360,30056684,947.65,0.02
534787,244038955,1027.62,0.08
534787,244038923,1489.13,0.5
244038955,244038925,1456.66,0.05
244038955,2072816,1150.06,0.65
244038923,244038955,1579.11,0.11
534790,30261537,1113.03,0.04
534790,30409389,2343.77,0.06
30261537,30409389,940.28,0.07
30409389,30409397,2681.03,0.12
30409389,3160432771,603.03,0.2
534796,534790,1182.21,0.05
534796,3160432775,1591.08,0.81
3160432775,534790,2274.59,0.3
534799,1501721437,600.2,0.02
534799,11769597,1652.63,0.45
1501721437,18630516,1802.97,0.02
1501721437,2071676,822.17,0.34
11769597,7128283648,1939.93,0.03
11769597,3595409680,30.58,0.02
18630111,280008666,3146.02,0.07
18630111,35711189,2247.77,1.05
16574613,534773,2752.92,0.06
16574613,16574619,869.44,0.19
534806,280008531,2813.97,0.03
534806,2287864441,3803.11,0.61
280008531,18630070,1184.6,0.04
280008531,31197353,1629.37,0.08
2287864441,280221322,1149.63,0.13
2287864441,24969587,2653.49,0.09
24669567,976932104,1002.52,0.21
1854526402,27318980,918.27,0.06
27318980,27318981,934.41,0.08
534908,534911,629.82,0.05
534911,534914,2733.66,0.6
3853544,15511907,730.35,0.44
534914,442936,531.0,0.46
534914,15866840,2202.66,1.82
30409415,30409424,1339.44,0.06
536575,30409422,3829.84,0.25
30403571,10919767,3144.44,0.7
30409422,30409424,3100.39,0.02
30409422,30409415,1286.58,0.19
536584,30587893,1502.96,4.03
30587893,1619208224,1293.5,1.06
536652,25479302,2704.15,3.52
536652,18629762,1848.52,0.28
25479302,18627237,2229.33,2.28
25479302,28796755,1704.37,0.27
18629762,264218470,1759.33,0.24
18629762,264223496,3621.5,0.14
25599929,2526224454,1016.21,0.09
264218470,264223496,1108.53,0.18
3899207524,309517759,2032.82,0.01
536663,21527849,3850.07,0.38
536663,536667,2638.73,5.05
21527849,2297622,2694.62,0.02
21527849,21552197,2967.92,0.67
21647397,2297615,1956.89,0.19
21647058,1632149359,236.14,0.28
536670,24945363,406.16,0.02
536670,2075220,5003.73,1.06
24945363,21660961,4485.73,0.04
2075220,25096430,4620.65,0.06
2075220,3869392962,1572.33,1.49
344434421,10919786,1871.53,0.24
1630023963,311941598,2544.75,0.57
3100041009,25873173,1243.45,0.67
31296012,3148489413,1349.99,0.12
536675,3148489416,1587.47,0.21
3148489416,3148489413,828.44,0.02
3148489416,31296012,1616.47,0.19
248219433,248219482,109.24,0.38
2071674,518252065,627.84,0.04
518252065,29348253,627.84,0.24
11769758,3853550,757.11,1.11
534316145,518252065,0.0,0.05
2071676,18178669,2826.0,1.12
18178669,534743,334.87,0.05
18178669,534744,2491.13,0.09
7101166877,16574525,1340.7,0.63
2287857538,5824956622,1168.49,0.14
2274921120,206133365,990.44,3.17
2072802,30151417,1095.86,1.92
316507154,316507156,1050.32,0.28
30151417,30151418,2526.32,0.11
