from,to,length,volume,EstimatedTT,CO2,lengthm
1872793146,2636797006,8.661,436.5503183629082,0.630415573704708,797.8720382297445,0.005381694231
1269637100,1872793146,1638.228,0.0,117.952416,0.0,1.017947370588
1273038346,1273038230,195.395,810.7553364948478,14.18290147512999,33399.89693365351,0.12141278654500001
1273038346,1273038436,16.293,559.5314673761586,1.175261138831448,1918.243714788771,0.010123997703
7126498759,6693568184,1035.984,3274.797359877663,119.4078787824581,912394.0021550835,0.643730414064
7126498759,7126498758,9.938,2853.2810943474765,1.039090129668792,7147.947929553206,0.006175184998000001
1223756937,2480081325,26.498,0.0,1.9078560000000002,0.0,0.016465088758000002
4005781413,4005781416,37.394,0.0,3.36546,0.0,0.023235547174
1223578012,4005781412,30.586,1891.6601292325988,2.838759471186318,13588.64041714373,0.019005253406
2480081248,2480081247,28.544,3335.8630679810053,78.73025983121295,107314.82907791618,0.017736413824
1397157152,1410695176,14.095,1367.6094592793022,2.084436751977456,6229.097700415657,0.008758224245000001
2316287863,1270070888,1502.12,504.2674265161703,110.25959326230105,160285.42492317143,0.9333738065199999
1225571068,6081877200,817.856,1155.6202428727977,90.52618157346899,247274.49608700103,0.508192000576
1225571068,2316287863,5.393,1542.5906754275702,1.05072576570819,3327.9583203198945,0.003351053803
1145412578,3720429137,1290.395,1579.1229920974151,266.9660879355266,853329.4356559434,0.801814031545
3353343427,3353343455,399.7,838.0823696575875,33.05587596876493,74266.72320600582,0.2483619887
4450977741,4153350596,10.865,1351.8347961297054,1.070320096690764,3569.2009063698747,0.006751195915
1274201865,2630856504,14.374,1124.6112482274812,1.533690672789018,4128.272174648829,0.008931586754000001
1501451581,3353343495,158.461,1567.9863964812912,32.18692521313506,102609.49936735208,0.09846307003100001
1214687073,2480081248,1207.575,0.0,86.9454,0.0,0.7503520853250001
1214687073,1501451581,2503.332,1567.9863964812912,508.4819600257971,1621002.286179389,1.555497908172
3720429137,1223757441,7.332,0.0,0.5279039999999999,0.0,0.004555892172
7216221693,2249172778,2576.718,987.023071168133,238.5733699901745,596524.867314095,1.6010978403779998
669796323,669796330,502.93,435.4116097429288,36.35445484353826,46107.8769578813,0.31250611703000003
2383212892,2383212837,500.59,147.25254423594976,45.05383895365054,17029.078922223503,0.31105210889
662367883,8264145042,24.202,0.0,2.1781800000000002,0.0,0.015038420942
1274201865,1396257033,25.816,1242.1319291806851,3.191863472055744,9062.20815583972,0.016041313736
965533199,965533214,9.745,0.0,0.7016399999999999,0.0,0.0060552603949999995
893923361,893937346,12.609,0.1893369618043039,0.907848,0.5020454999595902,0.007834866939
760942446,760942478,374.048,0.0,26.931456,0.0,0.23242257980800002
893923363,893923361,444.885,1350.485413275557,64.13238024726544,190384.25117463272,0.276438637335
662312865,5066556755,373.469,1541.5153332447178,35.762936927648845,137604.20245448654,0.232062805999
656416150,2034292613,270.221,2427.479119670628,93.94108694764407,392769.6830009715,0.167907492991
662312795,662313721,12.809,1077.8890587016256,1.29732297686715,3411.8552835519768,0.007959141139
2463476430,2463476433,260.684,0.0,23.46156,0.0,0.16198147776400001
662312669,2513584887,275.695,0.0,24.812549999999998,0.0,0.17130887784499998
662313721,6196092610,333.063,650.2348599629574,44.6454679284242,64951.39058678421,0.206955689373
4262219094,4262219093,38.172,1228.3353068181525,3.454565972739714,10863.497607194604,0.023718973812
6768775044,3080543109,7.349,1504.1538486598806,0.77951848113498,2812.2465340985564,0.004566455479
638299445,6768775044,246.058,1504.1538486598806,26.09970859043572,94159.17236184857,0.152893305518
2566217654,4420605593,12.45,3878.971977438898,19.392902442273947,50181.46590175649,0.007736068949999999
637641083,660878179,14.334,0.0,0.8600399999999999,0.0,0.008906731914
648979511,648979521,212.2,1461.2860019809018,19.132792719902653,71703.03477322364,0.1318549262
2518475559,656132173,681.485,94.3272069338668,49.06809033666844,13518.345618519146,0.423455015935
648172978,1466455148,1070.8,910.9584074208288,93.09351793261584,221412.64809406677,0.6653640667999999
638299647,638299650,27.033,1282.1659758632527,3.531188353766448,10197.047020590968,0.016797522243
7204291117,7204291118,33.585,1631.0969056950903,3.769009745760978,14465.729808481114,0.020868745035
7205344703,7205344702,33.632,732.2549283596395,3.05723887736274,5719.326493148624,0.020897949472
3197017161,3197017261,95.16,0.0,8.564400000000001,0.0,0.05912966436
7205460821,7205460822,27.16,1105.7209465468034,2.5718663978935083,7132.441745205963,0.01687643636
632570179,3777090715,184.949,4.520233094543888,13.316328000104683,175.80849172948805,0.11492194507900001
3777090719,3777090715,25.932,2127.0850077145337,13.382583074341158,40798.03246719945,0.016113392772
3086736520,655375088,546.119,2614.684439908296,129.2905029392179,661027.5945114075,0.33934250914900005
3086736520,3086736519,15.345,1922.2368068036,2.0388263402687823,8788.18581565342,0.009534937995000001
7211568990,7211568991,29.829,0.0,2.6846099999999997,0.0,0.018534875559000002
4524192138,4524192139,28.696,0.0,2.066112,0.0,0.017830862216000002
7813817896,7146675276,1091.032,1230.1841365816767,132.75746191647107,374977.1177630361,0.677935644872
7813817896,7146675280,124.997,1208.8442292945974,14.789904039969311,41385.49440087059,0.077669510887
7683237880,7683237879,306.826,1378.2473839435495,17.76593095341679,85019.57852234054,0.190652778446
2463476144,2463476432,233.415,0.0,21.00735,0.0,0.145037311965
2383212837,2519148860,35.659,110.18475975747162,2.567562014972664,826.2733596066646,0.022157468489
2383212837,2383212872,41.563,474.1070715491933,3.7472632025768102,4556.45170987752,0.025826042873000003
3412681128,7813817896,17.449,916.1306444532304,1.5229566389808782,3635.5369129422,0.010842302579
