From,To,Volume,EstimatedTT
442874,26384674,1405.14,0.57
442928,1803689295,0.0,0.03
26384674,264670999,415.31,0.36
26384674,534589,989.82,0.53
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,305.35,0.32
15866840,1803689315,1290.7,0.55
264670999,534589,175.84,0.33
534589,534591,1165.67,0.37
534591,534626,1119.48,0.66
8083440,534911,1157.19,0.04
534626,534624,0.0,0.07
534626,534625,1119.48,0.08
534608,30409417,906.81,0.86
30436919,30436908,689.2,1.3
30409417,30409422,409.31,0.02
30409417,30403571,1723.38,0.19
534624,534608,646.23,1.22
534625,30436908,1119.48,0.02
534625,534624,646.23,0.07
30436908,30436907,1203.73,0.02
30436908,534628,604.95,0.37
534628,534629,761.94,0.22
534629,3595409680,977.69,0.63
11769656,11769730,675.67,0.19
3595409680,3855350,910.25,0.01
3595409680,7128283652,67.44,0.04
3160432771,30409397,282.25,0.15
30409405,30409419,844.69,0.72
534736,140605768,1553.55,0.11
534306820,2021890013,1352.22,0.19
140605768,534324288,1553.55,0.39
534329195,2021890013,698.67,0.02
534329195,534306820,1553.55,0.24
3853550,3564765835,200.28,0.4
534742,534770,1078.27,0.54
534770,29138173,1816.73,0.08
534743,534744,563.06,0.07
534744,534747,1622.42,0.05
247994358,534742,521.61,0.06
534747,277692998,131.12,0.01
534747,2287846802,1491.3,0.32
277692998,288154283,1413.89,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1491.3,0.09
534749,25235133,2000.78,0.06
534749,7095690293,176.96,0.73
25235133,25235132,835.34,0.01
25235133,534751,1165.44,0.78
7095690293,7095690318,635.54,0.01
534751,534754,783.11,0.85
534754,3098430373,783.11,0.16
29510455,25235132,911.79,0.67
3098430373,16574394,333.49,0.02
3098430373,2260849842,1070.76,0.67
534758,25873172,1016.76,0.02
534758,2202559858,1310.21,0.63
25873172,25873173,1678.84,0.02
25873172,3100041009,676.72,0.22
2202559858,25873172,1338.8,0.63
534769,546378258,1142.01,0.57
534769,534770,738.46,0.04
546378258,247994363,814.44,0.04
546378258,290077155,327.57,0.24
29138173,1775338888,218.26,0.09
29138173,534773,1598.47,0.66
534773,2544089666,2263.73,0.03
534773,335716508,601.63,0.26
2544089666,2544089665,1688.93,0.05
2544089666,16574602,574.8,0.03
335716508,534799,601.63,0.5
534774,534804,428.69,0.15
244038933,534778,559.78,0.08
534804,18630111,2603.55,0.64
534804,16574613,148.24,0.05
534778,244038915,965.66,0.02
534778,30058360,782.58,0.22
244038915,534787,1442.04,0.21
244038915,244038942,453.49,0.02
30058360,30056676,981.22,0.76
30058360,30056684,338.41,0.02
534787,244038955,477.64,0.05
534787,244038923,964.39,0.19
244038955,244038925,904.69,0.05
244038955,2072816,477.64,0.32
244038923,244038955,904.69,0.09
534790,30261537,429.23,0.04
534790,30409389,1320.73,0.03
30261537,30409389,332.49,0.05
30409389,30409397,1468.99,0.05
30409389,3160432771,184.22,0.18
534796,534790,464.04,0.05
534796,3160432775,1102.83,0.31
3160432775,534790,1285.92,0.16
534799,1501721437,147.0,0.02
534799,11769597,682.86,0.43
1501721437,18630516,826.54,0.01
1501721437,2071676,230.72,0.32
11769597,7128283648,819.55,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2100.19,0.03
18630111,35711189,956.21,0.89
16574613,534773,1488.32,0.04
16574613,16574619,148.24,0.14
534806,280008531,650.26,0.02
534806,2287864441,2361.27,0.3
280008531,18630070,167.92,0.03
280008531,31197353,482.34,0.04
2287864441,280221322,818.39,0.08
2287864441,24969587,1542.88,0.05
24669567,976932104,405.42,0.1
1854526402,27318980,552.93,0.03
27318980,27318981,646.55,0.05
534908,534911,1.65,0.05
534911,534914,1158.83,0.28
3853544,15511907,289.03,0.33
534914,442936,173.48,0.41
534914,15866840,985.36,0.56
30409415,30409424,749.44,0.05
536575,30409422,1796.22,0.17
30403571,10919767,1446.71,0.41
30409422,30409424,1532.06,0.01
30409422,30409415,673.46,0.06
536584,30587893,680.81,1.09
30587893,1619208224,659.67,0.43
536652,25479302,1165.39,1.22
536652,18629762,771.18,0.04
25479302,18627237,1062.95,1.22
25479302,28796755,571.09,0.05
18629762,264218470,1085.38,0.19
18629762,264223496,908.17,0.02
25599929,2526224454,729.65,0.09
264218470,264223496,706.34,0.18
3899207524,309517759,1139.11,0.01
536663,21527849,1908.82,0.08
536663,536667,1338.51,1.96
21527849,2297622,1401.97,0.01
21527849,21552197,1514.84,0.11
21647397,2297615,1337.13,0.13
21647058,1632149359,307.46,0.28
536670,24945363,186.56,0.02
536670,2075220,2405.19,0.45
24945363,21660961,2023.63,0.01
2075220,25096430,2196.93,0.03
2075220,3869392962,665.49,0.35
344434421,10919786,677.38,0.22
1630023963,311941598,888.6,0.22
3100041009,25873173,619.67,0.21
31296012,3148489413,627.87,0.12
536675,3148489416,892.05,0.17
3148489416,3148489413,177.57,0.02
3148489416,31296012,828.69,0.13
248219433,248219482,289.1,0.38
2071674,518252065,156.99,0.04
518252065,29348253,156.99,0.24
11769758,3853550,202.43,0.81
534316145,518252065,0.0,0.05
2071676,18178669,1211.94,0.76
18178669,534743,152.59,0.05
18178669,534744,1059.35,0.07
7101166877,16574525,656.12,0.12
2287857538,5824956622,761.89,0.05
2274921120,206133365,597.53,1.72
2072802,30151417,542.57,1.75
316507154,316507156,422.08,0.28
30151417,30151418,1218.75,0.03
2072807,1485594848,290.83,0.01
2072807,1485594778,631.53,0.1
1485594848,159725096,155.22,0.02
1485594848,11007703,749.17,0.48
1485594778,1485594848,613.57,0.08
2072816,244038925,511.96,0.37
244038925,244038942,1416.65,0.2
2075215,25755498,452.31,0.02
2075215,2039066667,1592.24,3.32
25755498,25755497,1273.15,0.02
25755498,25755500,228.08,0.05
2039066667,25755506,1499.07,2.66
25096430,25096432,970.29,0.02
25096430,10919799,1938.64,0.35
3869392962,25096430,712.0,0.31
21540856,21647397,869.5,0.14
2297619,3790101104,1007.99,1.58
3790101104,21552197,0.0,0.12
3790101104,21527849,1007.99,0.08
2297622,21552199,1069.84,0.03
2297622,21527762,1098.04,0.07
21552199,21552200,1523.92,0.3
21527762,536663,2028.52,0.01
21527762,3146686054,860.52,0.27
3411653,113794494,0.0,0.07
26165869,262185367,653.61,0.06
113794494,15618026,9.33,0.02
113794494,26291274,1254.63,0.23
3411658,15618078,695.04,0.15
3411658,25622663,1422.5,0.15
15618078,3030258494,695.04,0.08
15618078,25622151,1131.16,0.04
25622663,25622670,1422.5,0.64
15511907,2071674,242.84,0.82
3855350,11769597,136.69,0.02
3855350,1501721437,910.25,0.42
9100179,3137684026,421.35,0.56
3137684026,3137684031,447.91,0.19
3137684031,3137684026,473.75,0.19
9100190,9982673425,68.91,0.05
9982673432,2970916246,65.22,0.04
9982673425,9100190,65.22,0.05
10919218,8224298741,774.78,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,774.78,0.13
10919223,11008027,962.25,0.54
25740441,25740442,437.57,0.11
11008027,2075215,1585.53,0.02
11008027,11008006,458.35,0.24
86684589,3121844724,41.02,0.05
10919237,10919235,0.0,0.06
10919237,10919238,458.35,0.06
10919238,10049596107,435.91,0.07
10049596107,10919237,458.35,0.01
3073762517,3877390797,41.02,0.03
10919767,536575,1535.68,0.41
126667225,18178749,280.19,0.11
126667225,31271217,255.17,0.03
3151457278,18178797,1160.2,0.25
2262218571,18178769,874.76,0.37
3147805129,2262248282,1012.43,0.05
10919786,536663,1218.81,0.27
10919786,3146686054,403.53,0.01
3146686054,21552195,201.11,0.01
3146686054,21527733,1094.76,0.24
10919799,15613225,1938.64,0.02
10919799,1952603929,0.0,0.45
15613225,1698611463,1938.64,0.6
15613225,15613290,0.0,0.02
1952603929,15613225,0.0,0.44
10940911,773684928,545.98,1.49
773684928,4186859645,545.98,0.28
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
