fishnetid,CO2,CO2psqkm
0,54250925.984228194,6340890.73817761
1,44406964.74896764,5190320.835614294
2,81391582.75716707,9513111.968282701
3,45217279.21769629,5285031.025653567
4,26203906.025350172,3062733.0687160413
5,72522504.41774973,8478261.924348945
6,72945278.17711253,8527686.398805914
7,57462175.03234056,6717630.26633332
8,56568100.03908305,6613108.200620148
9,30851286.136331033,3606677.495031905
10,45974129.88115386,5374617.410225515
11,6815628.524985274,796782.795600017
12,41960139.45758314,4906389.110348348
13,80323571.49800551,9392216.07928229
14,36034873.527176,4213549.176719058
15,82161953.10384731,9607177.60248439
16,59515099.47360814,6959086.402794069
17,24626337.379871316,2879551.7629442196
19,56553598.614104755,6614186.636254053
20,38162616.82972084,4463282.203528723
21,76569297.13607751,8955108.680537617
22,42181528.651871234,19733244.88807834
23,66097252.336664446,30921431.927121174
24,36581279.24546953,17115149.12613943
25,31360781.578779455,14672654.005135495
26,55089910.40827528,25772007.97820224
27,36215002.48815435,16942001.28731972
28,20723160.710142348,9695669.294095714
29,34374065.09998985,16082467.928751074
30,66321206.14636864,7756550.354773252
31,55310980.50949233,6468857.103511551
32,89122328.06522876,10425429.732408931
33,76412886.24366659,8938693.517987179
34,26223024.574825253,12270159.705259653
35,15053091.346037727,7043574.7923244955
36,76449679.95984378,35775751.60163017
37,79693756.13455388,37293864.73780231
38,17682521.47721929,8273925.9118667245
39,29534723.100100804,13819754.782878462
40,73025187.95955814,34173210.227639586
41,100519432.58779383,47039546.18636504
42,130607708.97228354,15278342.946841227
43,109433449.87921935,12801401.92541712
44,40369272.09548842,4722352.060551853
