from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,5.33,429.0,8786281558,925917408,10728.862,11517.975332298405,6.666603709802
954394619,925917408,42.66,4801.2,954394619,925917408,80015.466,689245.6079272835,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,42.13,4408.8,1894383018,954394619,73477.122,625060.095857495,45.656552774262
1328613249,954394619,83.68,223.8,1328613249,954394619,3732.253,63056.926618120546,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,139.51,2709.6,8267339065,1328613249,67735.484,1903267.2484632272,42.088865428564
760307160,8267339065,350.09,934.8,760307160,8267339065,23365.231,1647488.8812664154,14.518476951701
1296398101,8267339065,165.74,310.2,1296398101,8267339065,7750.651,258716.41865467365,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,89.14,315.0,410561136,210294447,7869.804,141283.3797398984,4.890067981284
1296398101,410561136,77.41,72.0,1296398101,410561136,1197.665,18725.123924267933,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,314.51,307.2,1254651770,760307160,4262.504,282006.4660274452,2.648596372984
410563652,760307160,57.94,172.79999999999998,410563652,760307160,4317.937,50386.77775341954,2.683040831627
1254651791,1254651770,226.8,264.6,1254651791,1254651770,6614.905,302166.9422843931,4.110310134755
2143889519,1254651770,538.16,190.8,2143889519,1254651770,2651.681,300036.218119698,1.647677674651
9343973782,410563652,91.83,48.6,9343973782,410563652,809.898,15017.520912334776,0.503247130158
2011616838,410563652,89.12,1289.3999999999999,2011616838,410563652,21494.171,386776.61447614717,13.355854528440998
4271212360,9343973782,108.96,18.6,4271212360,9343973782,208.187,5220.4315337536345,0.12936136437700002
1254651723,9343973782,150.28,16.200000000000003,1254651723,9343973782,274.746,8318.230330826995,0.170719196766
1254651723,1254651791,226.8,6.0,1254651723,1254651791,100.7,4607.266109818023,0.0625720597
1254651791,1254651723,223.65,5.3999999999999995,1254651791,1254651723,91.411,4119.69545550736,0.056800144481
760307624,2143889519,614.67,3000.0,760307624,2143889519,49967.303,6202156.437889144,31.048233032413002
4084595306,2015618586,118.38,1412.3999999999999,4084595306,2015618586,23541.673,562713.441183184,14.628112893683
4084595306,4084595312,108.96,1.2,4084595306,4084595312,19.726,434.8486207436283,0.012257164346
4084595312,4084595306,106.44,3.5999999999999996,4084595312,4084595306,62.058,1328.2777601932523,0.038561041518
504633518,760307624,109.66,1410.6000000000001,504633518,760307624,23507.911,520527.17819721514,14.607134165981
996053083,760307624,691.99,136.2,996053083,760307624,3396.715,473307.2675177323,2.110620196265
4271212354,4084595312,106.44,23.400000000000002,4271212354,4084595312,387.876,8342.644606148566,0.24101489799599998
4271212354,4271212360,108.96,3.0,4271212354,4271212360,51.935,1137.4120519346477,0.032270902885
