From,To,Volume,EstimatedTT
442874,26384674,1221.86,0.55
442928,1803689295,0.0,0.03
26384674,264670999,360.68,0.35
26384674,534589,861.18,0.51
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,267.24,0.32
15866840,1803689315,1070.33,0.53
264670999,534589,88.07,0.33
534589,534591,949.25,0.37
534591,534626,946.69,0.65
8083440,534911,971.34,0.04
534626,534624,0.0,0.07
534626,534625,946.69,0.08
534608,30409417,764.84,0.86
30436919,30436908,629.93,1.3
30409417,30409422,399.61,0.02
30409417,30403571,1489.9,0.18
534624,534608,539.13,1.22
534625,30436908,946.69,0.02
534625,534624,539.13,0.07
30436908,30436907,1105.55,0.02
30436908,534628,471.07,0.37
534628,534629,607.79,0.21
534629,3595409680,813.63,0.63
11769656,11769730,551.27,0.19
3595409680,3855350,747.07,0.01
3595409680,7128283652,66.55,0.04
3160432771,30409397,230.96,0.15
30409405,30409419,789.59,0.72
534736,140605768,1323.49,0.1
534306820,2021890013,1232.29,0.19
140605768,534324288,1323.49,0.36
534329195,2021890013,645.82,0.02
534329195,534306820,1323.49,0.22
3853550,3564765835,175.76,0.4
534742,534770,930.81,0.54
534770,29138173,1455.37,0.07
534743,534744,547.41,0.07
534744,534747,1462.03,0.05
247994358,534742,454.51,0.06
534747,277692998,112.24,0.01
534747,2287846802,1349.79,0.32
277692998,288154283,1220.08,0.07
2287846802,29510418,0.0,0.04
2287846802,2287846804,1349.79,0.08
534749,25235133,1813.29,0.05
534749,7095690293,142.38,0.73
25235133,25235132,822.87,0.01
25235133,534751,990.42,0.72
7095690293,7095690318,483.17,0.01
534751,534754,734.16,0.78
534754,3098430373,734.16,0.16
29510455,25235132,775.69,0.67
3098430373,16574394,262.8,0.02
3098430373,2260849842,1026.61,0.6
534758,25873172,782.93,0.02
534758,2202559858,1219.9,0.63
25873172,25873173,1482.02,0.02
25873172,3100041009,569.85,0.2
2202559858,25873172,1268.95,0.63
534769,546378258,1103.49,0.57
534769,534770,524.56,0.04
546378258,247994363,773.92,0.04
546378258,290077155,329.57,0.24
29138173,1775338888,182.53,0.09
29138173,534773,1272.84,0.64
534773,2544089666,2035.01,0.03
534773,335716508,529.39,0.26
2544089666,2544089665,1543.59,0.05
2544089666,16574602,491.41,0.03
335716508,534799,529.39,0.5
534774,534804,423.82,0.15
244038933,534778,491.41,0.08
534804,18630111,2389.54,0.59
534804,16574613,72.89,0.05
534778,244038915,847.97,0.02
534778,30058360,696.58,0.22
244038915,534787,1230.85,0.19
244038915,244038942,364.21,0.02
30058360,30056676,857.1,0.75
30058360,30056684,256.18,0.02
534787,244038955,382.88,0.05
534787,244038923,847.97,0.16
244038955,244038925,825.24,0.05
244038955,2072816,382.88,0.32
244038923,244038955,825.24,0.09
534790,30261537,280.92,0.04
534790,30409389,1207.22,0.03
30261537,30409389,287.91,0.05
30409389,30409397,1336.71,0.04
30409389,3160432771,158.41,0.18
534796,534790,310.49,0.05
534796,3160432775,1061.98,0.29
3160432775,534790,1177.64,0.16
534799,1501721437,116.44,0.02
534799,11769597,600.02,0.43
1501721437,18630516,675.36,0.01
1501721437,2071676,188.15,0.32
11769597,7128283648,683.45,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,1985.05,0.03
18630111,35711189,851.14,0.88
16574613,534773,1395.55,0.04
16574613,16574619,72.89,0.14
534806,280008531,471.71,0.02
534806,2287864441,2151.15,0.28
280008531,18630070,25.42,0.03
280008531,31197353,446.29,0.04
2287864441,280221322,771.11,0.07
2287864441,24969587,1380.04,0.05
24669567,976932104,355.94,0.1
1854526402,27318980,545.48,0.03
27318980,27318981,596.0,0.05
534908,534911,0.0,0.05
534911,534914,971.34,0.28
3853544,15511907,212.89,0.33
534914,442936,168.25,0.41
534914,15866840,803.09,0.53
30409415,30409424,683.04,0.05
536575,30409422,1572.09,0.17
30403571,10919767,1244.91,0.41
30409422,30409424,1341.6,0.01
30409422,30409415,630.11,0.05
536584,30587893,590.49,1.04
30587893,1619208224,630.1,0.43
