Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,9794.305520149217,52185.499999999774,11.207402387284562,7140.498851055254,31.84809914385791,1.1715538248529391,0.5895752670276901,372448.18996056693
