fishnetid,CO2,CO2psqkm
0,7455997.04609962,520089.14297586714
1,2581126.8768099723,180045.14446184222
2,3055549.14423362,213138.2195995407
3,5134546.008319458,358157.54975842615
4,4699919.571883071,327840.41182994744
5,6430498.779890874,448556.0520829797
6,3439413.117842149,239914.44869660132
7,2546209.2923638895,177609.48676816723
8,6627142.739393366,462626.7640381582
9,4861038.564073788,339338.7813113568
10,6295385.561141003,439467.49980366393
11,5933884.373804428,414231.86944681685
12,8523168.618394183,594984.3050521375
13,1795159.4279566268,125316.26822394149
14,12096374.548010433,844422.2244490029
15,4335639.872471917,302661.814165195
16,659281.9544919753,46058.35179818143
17,13356604.393873094,933110.9092409274
18,13184618.09561935,921095.707891238
19,11793661.539505009,823921.5535541113
20,10846917.043760497,757780.6698989394
21,10031179.917654347,700792.1428005659
22,18635881.008355808,1301928.496152017
23,9653707.538788246,674421.398839724
25,10239912.344976706,715923.5099148423
26,13420404.237831391,938287.6125045706
27,4647739.419397606,2924520.4047257677
28,3758831.286423096,2365188.2782384404
29,3498529.384644757,2201397.205967553
30,1604315.0524019867,1009749.6099552119
31,5564849.586648077,3502494.532582221
32,2318181.953661358,1459054.64142491
33,7632170.774000769,4804888.469345504
34,5197336.144862465,3272020.667937921
35,11882726.38449515,7480856.584570897
36,23148681.40576796,1618440.1471022104
37,9644782.015841465,2697259.832046727
38,14442454.7474006,4038977.0346636446
39,5670853.806316926,1586520.0428691944
40,4346617.759807242,1216041.9630187824
41,23979910.796920214,1676555.553094922
42,9425685.55053429,658996.8405347195
43,930262.1115305267,65089.25588697806
44,5458648.274268849,381934.6718704206
45,6320490.467073031,3980129.9691453427
46,7026427.917358532,4424671.862984245
48,13647536.634341544,8596309.21201651
49,3396674.490100555,2139497.03831527
50,3573114.700129585,2251210.209929982
51,9622862.998845132,6062802.134779485
52,10345295.981468337,6517964.826985404
53,6154456.567256168,3875575.345734733
54,3639263.251391636,2291711.5068731275
55,3954230.507028319,2490052.224257501
56,4347819.191362976,2738603.9816773846
57,7136298.631838392,4495011.1739731515
58,5481219.906476252,3452510.3275099136
59,4454021.453781842,2806217.939669617
60,4631145.381974102,2917813.348446967
61,8861070.802641936,5582841.50830597
62,11482029.202343293,3213531.814246804
63,11601680.216265976,3247019.130214716
64,16642165.746252928,4659515.35044646
65,8450232.753744466,2365917.383065814
66,22249363.637319356,1556759.6542540493
67,13750974.25062341,962138.1657923223
68,11883929.527931862,831503.4229586468
69,1685712.3836919134,118037.89256302551
70,8267443.126405933,578907.512910566
72,14621249.403313054,4095269.039487545
73,7593561.089074023,2127700.987901236
74,10079726.465132907,2824319.6711087204
75,5351628.547992193,1498938.8457093174
76,6077326.110686145,1702199.6395413482
77,4557536.024930234,1277012.693898274
78,8100118.99727688,2269637.5245367517
79,9125573.154787533,2555983.8408822874
80,11426355.121038977,3200410.3801676757
81,6719531.52441186,1882799.6107511707
82,5513708.322107,1544930.304284622
83,29314724.846995786,2052692.0104994318
84,14578703.5203178,1020838.1076673522
85,7043290.194805658,493189.1936890619
86,451576.6224786502,31644.907120956515
87,2574079.7462289836,180382.48757042916
88,8936667.959031845,626250.3713813508
89,10004535.32583925,2804331.0430988725
90,5184300.793189459,1453190.4958698857
91,5471711.274312138,1534344.5180756445
92,4382935.913939658,1229036.6496861563
93,10797102.457583347,3026492.346837549
94,8241670.885868343,2310189.6049637124
95,4427035.459006973,1241402.7801032634
96,8783262.56214646,2462949.9049624824
97,22040272.79953321,1544505.0760898225
98,12635730.063597916,885467.680043465
99,3136821.003063224,219817.42268266872
100,3245516.0955706784,227609.79899530447
101,9523385.427698528,667880.1704023376
102,7350306.838076311,515480.9936859164
103,6453257.078135425,452570.4088862816
104,11124461.929185495,780164.531332452
106,5610602.970850732,393474.62062524323
107,2939989.0291627757,206342.2306150663
108,1568535.7905572576,110087.20461631377
109,687587.5103336986,48258.11906710352
110,1569380.5092482208,110146.49093922092
111,2084526.2092040193,146301.83429807326
112,1338911.037475363,93971.06156769363
