from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,1527.32,35.4,612.679,188089.70836188333,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,450.81,22.2,283.786,27705.72417341245,0.176336390606
26384674,534589,1076.51,33.0,557.893,121042.25678651906,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,334.02,19.2,260.692,18446.608002611418,0.16198644873200002
15866840,1803689315,1465.76,34.199999999999996,604.714,177796.60396591283,0.37575174289400004
264670999,534589,222.87,19.8,272.256,12800.885293407242,0.16917198297599997
534589,534591,1299.38,22.2,304.907,83613.32397590058,0.189460367497
534591,534626,1199.25,39.6,541.967,137326.7097638009,0.336762576757
8083440,534911,1232.27,2.4,31.226,8276.454611356728,0.019402930846
534626,534624,0.0,4.2,58.368,0.0,0.036268182528
534626,534625,1199.25,4.8,66.223,16736.405734954104,0.041149051733
534608,30409417,1008.29,51.6,714.166,151596.4580073621,0.443762041586
30436919,30436908,728.5,78.0,1083.322,165964.64061877213,0.673144874462
30409417,30409422,437.54,1.2,15.849,1483.2984706276861,0.009848108979
30409417,30403571,1865.36,11.4,146.232,58992.95585199409,0.090864324072
534624,534608,725.26,73.2,1018.636,155266.50002413162,0.632950869956
534625,30436908,1199.25,1.2,17.695,4387.687302194088,0.010995159845
534625,534624,725.26,4.2,56.363,8694.375385766121,0.035022333673
30436908,30436907,1228.0,1.2,17.517,4459.2901337965195,0.010884555807
30436908,534628,699.75,22.2,304.045,44942.03304291781,0.188924745695
534628,534629,878.94,13.2,178.166,33240.83690486423,0.110707185586
534629,3595409680,1119.3,37.8,522.992,123251.50715765564,0.32497206203199996
11769656,11769730,730.87,11.4,160.837,24602.312576299715,0.099939447527
3595409680,3855350,1012.74,0.6,8.705,1830.5519962616663,0.005409034555
3595409680,7128283652,106.56,2.4,36.005,789.9587526075633,0.022372462855
3160432771,30409397,308.7,9.0,125.872,8153.783062667978,0.078213210512
30409405,30409419,880.65,43.199999999999996,599.679,111076.44039162903,0.372623139909
534736,140605768,1669.46,7.199999999999999,46.052,25934.238205820744,0.028615377292
534306820,2021890013,1382.68,11.4,154.698,45321.629750567125,0.09612485095800001
140605768,534324288,1669.46,25.2,160.239,90650.05622847035,0.099567867669
534329195,2021890013,737.87,1.2,13.435,2281.0948813631844,0.008348119385
534329195,534306820,1669.46,15.0,162.195,63470.78414946168,0.100783269345
3853550,3564765835,211.37,24.0,329.278,14693.599174853942,0.204603800138
534742,534770,1214.36,32.400000000000006,445.353,114106.96349919871,0.276729438963
534770,29138173,2052.72,4.8,57.914,26382.161449287312,0.035986080094
534743,534744,548.83,4.2,50.828,6182.28986186063,0.031583045188
534744,534747,1775.06,3.0,37.105,14458.37045859642,0.023055970954999998
247994358,534742,559.75,3.5999999999999996,45.02,5506.215429395441,0.027974122420000004
534747,277692998,146.12,0.6,11.887,346.5545229357732,0.0073862370770000005
534747,2287846802,1628.94,19.8,258.843,90529.04231956537,0.160837533753
277692998,288154283,1618.5,4.8,61.39,21513.40252157225,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,1628.94,6.0,46.887,22131.50110110429,0.029134222077
534749,25235133,2108.07,4.2,17.868,17346.436989934562,0.011102657028
534749,7095690293,202.86,43.8,610.927,26027.8851730937,0.37961232091700003
25235133,25235132,864.62,0.6,9.536,1677.3823436600533,0.005925393856
25235133,534751,1243.45,49.199999999999996,542.553,156473.5448494623,0.337126700163
7095690293,7095690318,745.39,0.6,10.963,1635.1476181835508,0.006812090273
534751,534754,804.59,53.4,428.259,97975.80176445769,0.266107723089
534754,3098430373,804.59,9.6,127.4,21887.887020213042,0.0791626654
29510455,25235132,1031.17,40.800000000000004,551.169,120607.83825617313,0.34248043269899997
3098430373,16574394,413.28,1.2,16.344,1429.447300633192,0.010155687624000001
3098430373,2260849842,1118.22,45.6,169.399,96064.64064450533,0.105259626029
534758,25873172,1105.01,1.2,17.576,4022.6515386259243,0.010921216696
534758,2202559858,1334.03,37.8,514.418,145266.1836522207,0.319644427078
25873172,25873173,1779.9,1.2,12.711,5364.086901369932,0.007898246781
25873172,3100041009,741.56,14.399999999999999,149.898,26617.617519191044,0.093142270158
2202559858,25873172,1416.45,38.4,513.409,154873.81633007264,0.319017463739
534769,546378258,1214.51,34.199999999999996,466.515,119842.95078424177,0.289878892065
534769,534770,838.36,2.4,34.331,5999.680332631307,0.021332287801
546378258,247994363,812.42,2.4,28.145,5141.650256642609,0.017488486795
546378258,290077155,402.1,14.399999999999999,199.327,16872.813280526225,0.123856017317
29138173,1775338888,237.48,5.3999999999999995,72.629,3665.654560380377,0.045129554359000006
29138173,534773,1815.24,40.800000000000004,524.564,205748.52917757002,0.32594885724399997
534773,2544089666,2382.92,1.7999999999999998,19.567,10897.830520521575,0.012158366357000001
534773,335716508,667.61,15.600000000000001,215.889,30343.910363099647,0.13414716381900002
2544089666,2544089665,1780.06,3.0,31.119,13291.377043134018,0.019336444149
2544089666,16574602,602.86,1.7999999999999998,21.847,2915.0919486384737,0.013575092237000002
335716508,534799,667.61,30.0,418.354,58660.86394814268,0.259953043334
534774,534804,467.9,9.0,123.165,12176.530510825885,0.076531159215
244038933,534778,602.86,4.8,69.168,8674.442893314204,0.042978989328000004
534804,18630111,2732.45,40.2,404.867,270104.256961424,0.25157261265700004
534804,16574613,212.66,3.0,40.308,1822.4081174603523,0.025046222268
534778,244038915,1016.55,1.2,17.262,3652.1483321327255,0.010726106202000001
534778,30058360,863.61,13.2,180.662,32964.913080625454,0.112258127602
244038915,534787,1556.71,13.2,146.46,52709.657561171276,0.09100599666
244038915,244038942,548.52,1.2,15.993,1870.3515067388978,0.009937586403
30058360,30056676,1092.73,46.800000000000004,612.026,143572.80203529293,0.380295207646
30058360,30056684,362.52,1.2,18.049,1346.3865170503884,0.011215125179
534787,244038955,545.58,3.0,38.97,4575.8778457045,0.02421482787
534787,244038923,1011.13,12.0,102.026,28136.84209317105,0.063395997646
244038955,244038925,956.17,3.0,36.898,7763.461811853117,0.022927347158000003
244038955,2072816,546.01,19.8,259.661,30404.973234845136,0.161345815231
244038923,244038955,956.61,5.3999999999999995,75.481,15154.452071566664,0.046901704451
534790,30261537,513.68,2.4,33.547,3616.7164628036726,0.020845132936999997
534790,30409389,1368.91,1.7999999999999998,24.669,7131.852698370358,0.015328601199000001
30261537,30409389,384.91,3.0,38.226,3190.498234957129,0.023752527845999998
30409389,30409397,1557.21,3.0,32.822,11904.558677685434,0.020394638962000004
30409389,3160432771,196.6,10.799999999999999,146.739,6110.073757845713,0.09117935916900001
534796,534790,552.58,3.0,39.242,4654.749218290626,0.024383840782
534796,3160432775,1129.94,19.8,135.418,49016.36834731679,0.084144818078
3160432775,534790,1330.01,9.6,122.332,35279.54710153117,0.076013557172
534799,1501721437,202.56,1.2,13.322,623.6760434054115,0.008277904462
534799,11769597,755.9,25.8,354.14,56506.09122935852,0.22005232594
1501721437,18630516,922.57,0.6,8.869,1690.768356122999,0.005510939399
1501721437,2071676,292.73,19.2,160.528,12968.817349684437,0.099747443888
11769597,7128283648,899.55,0.6,10.404,1880.7998935581882,0.006464743884
11769597,3595409680,0.0,1.2,18.255,0.0,0.011343127605
18630111,280008666,2112.69,1.7999999999999998,19.543,9656.558696542734,0.012143453453
18630111,35711189,1054.83,53.4,733.837,163333.41668983808,0.455985030527
16574613,534773,1563.39,2.4,34.458,11218.050610035929,0.021411201918
16574613,16574619,212.66,8.4,119.072,5292.264352405137,0.073987887712
534806,280008531,779.42,1.2,18.402,2938.5889795115254,0.011434469142000001
534806,2287864441,2446.45,18.6,206.602,116784.3092070096,0.128376491342
280008531,18630070,243.24,1.7999999999999998,27.872,1386.1890712788747,0.017318852512
280008531,31197353,536.18,2.4,35.964,3971.393727958937,0.022346986644
2287864441,280221322,904.72,5.3999999999999995,50.112,11653.003563939372,0.031138143552
2287864441,24969587,1541.73,3.0,34.981,12160.41807142583,0.021736178951000003
24669567,976932104,433.24,6.0,49.192,5964.320226516191,0.030566482232
