From,To,Volume,EstimatedTT
442874,26384674,1527.32,0.59
442928,1803689295,0.0,0.03
26384674,264670999,450.81,0.37
26384674,534589,1076.51,0.55
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,334.02,0.32
15866840,1803689315,1465.76,0.57
264670999,534589,222.87,0.33
534589,534591,1299.38,0.37
534591,534626,1199.25,0.66
8083440,534911,1232.27,0.04
534626,534624,0.0,0.07
534626,534625,1199.25,0.08
534608,30409417,1008.29,0.86
30436919,30436908,728.5,1.3
30409417,30409422,437.54,0.02
30409417,30403571,1865.36,0.19
534624,534608,725.26,1.22
534625,30436908,1199.25,0.02
534625,534624,725.26,0.07
30436908,30436907,1228.0,0.02
30436908,534628,699.75,0.37
534628,534629,878.94,0.22
534629,3595409680,1119.3,0.63
11769656,11769730,730.87,0.19
3595409680,3855350,1012.74,0.01
3595409680,7128283652,106.56,0.04
3160432771,30409397,308.7,0.15
30409405,30409419,880.65,0.72
534736,140605768,1669.46,0.12
534306820,2021890013,1382.68,0.19
140605768,534324288,1669.46,0.42
534329195,2021890013,737.87,0.02
534329195,534306820,1669.46,0.25
3853550,3564765835,211.37,0.4
534742,534770,1214.36,0.54
534770,29138173,2052.72,0.08
534743,534744,548.83,0.07
534744,534747,1775.06,0.05
247994358,534742,559.75,0.06
534747,277692998,146.12,0.01
534747,2287846802,1628.94,0.33
277692998,288154283,1618.5,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1628.94,0.1
534749,25235133,2108.07,0.07
534749,7095690293,202.86,0.73
25235133,25235132,864.62,0.01
25235133,534751,1243.45,0.82
7095690293,7095690318,745.39,0.01
534751,534754,804.59,0.89
534754,3098430373,804.59,0.16
29510455,25235132,1031.17,0.68
3098430373,16574394,413.28,0.02
3098430373,2260849842,1118.22,0.76
534758,25873172,1105.01,0.02
534758,2202559858,1334.03,0.63
25873172,25873173,1779.9,0.02
25873172,3100041009,741.56,0.24
2202559858,25873172,1416.45,0.64
534769,546378258,1214.51,0.57
534769,534770,838.36,0.04
546378258,247994363,812.42,0.04
546378258,290077155,402.1,0.24
29138173,1775338888,237.48,0.09
29138173,534773,1815.24,0.68
534773,2544089666,2382.92,0.03
534773,335716508,667.61,0.26
2544089666,2544089665,1780.06,0.05
2544089666,16574602,602.86,0.03
335716508,534799,667.61,0.5
534774,534804,467.9,0.15
244038933,534778,602.86,0.08
534804,18630111,2732.45,0.67
534804,16574613,212.66,0.05
534778,244038915,1016.55,0.02
534778,30058360,863.61,0.22
244038915,534787,1556.71,0.22
244038915,244038942,548.52,0.02
30058360,30056676,1092.73,0.78
30058360,30056684,362.52,0.02
534787,244038955,545.58,0.05
534787,244038923,1011.13,0.2
244038955,244038925,956.17,0.05
244038955,2072816,546.01,0.33
244038923,244038955,956.61,0.09
534790,30261537,513.68,0.04
534790,30409389,1368.91,0.03
30261537,30409389,384.91,0.05
30409389,30409397,1557.21,0.05
30409389,3160432771,196.6,0.18
534796,534790,552.58,0.05
534796,3160432775,1129.94,0.33
3160432775,534790,1330.01,0.16
534799,1501721437,202.56,0.02
534799,11769597,755.9,0.43
1501721437,18630516,922.57,0.01
1501721437,2071676,292.73,0.32
11769597,7128283648,899.55,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2112.69,0.03
18630111,35711189,1054.83,0.89
16574613,534773,1563.39,0.04
16574613,16574619,212.66,0.14
534806,280008531,779.42,0.02
534806,2287864441,2446.45,0.31
280008531,18630070,243.24,0.03
280008531,31197353,536.18,0.04
