from,to,length,volume,EstimatedTT,CO2,lengthm
6390227819,6380947436,13.426,0.0,0.966672,0.0,0.008342527046
6380947436,6469450241,389.124,246.571561517438,23.35695497052325,19374.52612629212,0.24179036900400003
6380477605,6380477618,32.282,0.0,2.324304,0.0,0.020059098621999998
6381085525,6406155811,105.588,1415.579040140116,6.889310290338906,30626.934525340977,0.065609321148
6469500454,6381085525,14.248,0.0,1.025856,0.0,0.008853294008
6381063061,3824256761,61.666,0.0,4.439952,0.0,0.038317464086
6469450242,6469450241,16.013,0.0,1.152936,0.0,0.009950013823
6383712643,6377686842,84.32,246.571561517438,5.061261816579084,4198.301937091903,0.05239400272
6377686858,6377686842,18.884,0.0,1.359648,0.0,0.011733969964
6376220387,7880455511,779.133,351.5928138546536,46.826742419139634,55325.83529586008,0.48413065134300004
6376220387,6376220370,12.423,0.0,0.894456,0.0,0.007719291933
6851580014,6380477605,327.524,1147.4357582314208,23.407254519740533,78850.04656912544,0.20351391540400002
8198917999,6380477587,402.045,1504.6753177915753,26.81565009152349,124574.01839559698,0.24981910369500002
6380477587,6851580014,147.002,684.8343243722585,8.862372048746675,20341.026894169623,0.091342779742
6383118029,6378669810,19.081,0.0,1.373832,0.0,0.011856380050999999
6381274067,6381274063,37.122,0.0,2.672784,0.0,0.023066534262
6381274063,6406155803,862.561,1718.6799929294752,61.58816158904167,310952.0181428716,0.535970391131
6381274067,6381274062,42.386,1415.579040140116,2.765563378095096,12294.514971313993,0.026337431206000003
6381274062,6451592119,68.464,1504.6753177915753,4.566420843104784,21213.634283316922,0.042541544144
6406155803,6406155801,37.415,0.0,2.69388,0.0,0.023248595965
6406155803,6451513331,27.227,1718.6799929294752,1.944049030253904,9815.294915925913,0.016918068217
6451592119,8198917999,173.019,1504.6753177915753,11.540043933353983,53610.09859291327,0.10750898904900001
6451592120,6451592119,16.29,0.0,1.17288,0.0,0.01012213359
7884144711,3946399130,51.954,0.0,3.740688,0.0,0.032282708934
7884144711,7884144688,85.493,246.571561517438,5.131670499108108,4256.705734200645,0.053122870903
6406155811,6451513331,35.771,0.0,2.575512,0.0,0.022227062041
6406155811,6406155801,27.699,1415.579040140116,1.80727929056424,8034.392728505307,0.017211355329000002
6393256003,6381274058,149.718,1807.7762705809337,11.072545447918024,57417.26645703989,0.093030423378
6381274058,6381274063,33.424,1718.6799929294752,2.38652421446382,12049.304633999614,0.020768704304
6381274058,6381274062,34.662,89.09627765145913,2.495681338862064,649.443166680034,0.021537961602
7884144716,7884144711,33.796,0.0,2.433312,0.0,0.020999854316
7187856399,7150365166,1308.724,248.1790117190756,78.61318983012328,65592.93636232686,0.813203140604
6383712643,6383712641,27.276,0.0,1.963872,0.0,0.016948515396
6383712641,6403853114,41.245,0.0,2.96964,0.0,0.025628446895
7883967634,6383712642,122.53,246.571561517438,7.354796138347194,6100.781977607583,0.07613658863
6383835536,6383835535,14.902,0.0,1.072944,0.0,0.009259670642
6383835535,6787764267,815.173,803.1177347305484,51.15381834783302,133125.92502019505,0.506524862183
6451579685,6383827552,136.774,816.960997826154,9.307812447249043,23124.13609726217,0.084987397154
7150365167,7187856399,1306.547,573.5861713593416,80.94931584748177,152056.93300683962,0.811850415937
6383480760,6383480753,36.109,521.9830956730427,2.214998122245552,3818.180716555197,0.022437085439000002
6383480760,6383480761,36.981,0.0,2.662632,0.0,0.022978920951
6383480761,6383480769,309.12,3.52813024125501,18.547200000865825,220.2153380827629,0.19207820352000002
6404188888,6381274067,169.606,1415.579040140116,11.066298832284174,49196.04365178786,0.105388249826
6383712642,6383712643,78.324,246.571561517438,4.701355200684773,3899.7604473527817,0.048668262204
6383697798,6383697677,15.56,0.0,1.12032,0.0,0.009668532760000001
8157748012,6772092855,785.899,173.57508089798992,47.166835601577816,27545.218418172477,0.488334847529
6772092855,6772092851,86.068,173.57508089798992,5.1654922662538025,3016.6240939551603,0.053480159228
7087913053,6603396203,189.128,484.2987780559332,11.349203420190367,18494.944467853606,0.11751865448799999
6354902306,7087913054,491.51,2039.0641574407773,19.712238794715365,201808.6358202856,0.30541006021
7087913054,6822152455,1796.849,2523.36293549671,72.31841682900657,912705.5444868152,1.116509859979
6383697677,8255004322,94.91,521.9830956730427,5.821968810610242,10035.822975110186,0.05897432161
6469450239,6383697676,12.913,0.0,0.929736,0.0,0.008023763723
6383697676,6383697677,273.216,521.9830956730427,16.759614693495827,28889.97376427884,0.169768499136
6349420105,6383697676,226.003,521.9830956730427,13.863475051146846,23897.651457631724,0.14043171011299999
6469450240,6349420105,11.745,0.0,0.8456400000000001,0.0,0.007298002394999999
6344653367,6344743919,125.73,0.0,7.543800000000001,0.0,0.07812497583
6344653368,6344653367,16.608,0.0,1.195776,0.0,0.010319729568000001
6451513331,6344179615,164.876,965.3700869227068,10.079677860988129,32226.126031958618,0.102449164996
6354796047,6337987159,84.903,0.0,3.39612,0.0,0.052756262013
8255004322,6381063061,99.867,521.9830956730427,6.126041083228458,10559.978222055946,0.062054457657
6347565822,8255004322,13.371,0.0,0.9627119999999999,0.0,0.008308351641
6381063062,6381063061,36.129,813.4328675848988,2.9444106745475582,6473.495535219344,0.022449512858999997
6344743919,6344743944,262.51,0.0,15.750600000000002,0.0,0.16311610121
7884144716,6364835558,55.112,572.7166422806348,3.345944089589748,6383.944206323492,0.034244998552
6364835561,6364835558,12.252,0.0,0.8821439999999999,0.0,0.007613037492
6413652040,6449909448,60.958,0.0,3.65748,0.0,0.037877533418
6364830656,6449909448,49.965,691.0862354971007,3.20392514546052,7050.098493442384,0.031046802015000003
