fishnetid,CO2,fishnetid,CO2psqkm
0,497568.79067471466,0,199636.5653272969
100,3447047.4944054363,3,1383180.0761445698
103,2764602.466364106,5,1109452.4160091977
105,175319.96755067498,7,70357.00934942527
108,1040247.2420484702,9,417457.78280210105
112,11385138.393817056,13,4568927.884315876
114,481398.3299814937,15,193188.18772621732
118,12316767.507000571,21,4943303.742052994
120,15626689.807207674,23,6271732.754217821
122,394688.27259889775,25,158407.1481233711
124,3956900.247192455,27,1588091.9882382203
126,19963035.874821875,29,8012114.370632548
128,7697680.337554205,31,3089444.693677264
13,1411964.2028074013,33,566688.2908530744
130,1792222.6652310018,35,719377.9366634077
133,1087657.1891322667,37,436573.3118402688
135,102547.00689969069,39,41161.210415155336
137,8015581.279396541,41,3217363.7984803105
143,3744615.3424610794,43,1503046.3071999603
146,12950157.365001038,45,5198046.908688362
148,9754729.792642303,47,3915438.3699503196
15,1219888.5429408187,49,489649.4838526383
150,7753427.417189823,51,3112138.198926639
152,10862433.8038516,54,4360506.307684067
154,1773007.8665309935,56,711738.4671975658
156,3126863.4456740594,58,1255216.6507396153
158,4237722.05965736,60,1701148.5736093223
160,2050859.8755473993,62,823276.5865366831
162,7822173.43013068,64,3140054.724183264
164,3584409.5373724867,66,1438889.3575127483
166,5898790.734774088,68,2367951.296293614
169,21001883.032380782,70,8430784.950189281
171,12156580.11507272,72,4880015.402531527
173,4175110.761338905,74,1676014.5229767181
175,6370930.893767192,76,2557482.4988359488
177,22545801.93692837,78,9051490.985298106
179,15277879.404518802,80,6133629.138207092
181,2352371.842890911,82,944409.6328707851
184,1288300.7275980883,87,517215.6863099624
186,8506540.995327076,89,3415131.5331696393
189,8603432.205781,92,3454030.5672471295
192,11424439.465585457,94,4586583.8404989
194,6450396.078561644,96,2589648.4906607596
196,13941139.755309796,98,5596966.618135097
198,6532059.990723321,100,2622434.20247189
201,5522110.137344882,103,2216968.385860494
203,921804.6366589897,105,370078.04744640616
205,918372.1427368264,108,368737.9432864727
207,1345529.9215005077,112,540247.1534098842
209,1288392.4854347766,114,517305.7556044666
21,280206.17414489016,118,112506.29624113793
213,203179.04026632875,120,81578.93509646112
215,6908825.613671272,122,2773980.207762275
217,14896233.669269988,124,5981024.804985569
219,8737188.228833143,126,3508090.7484966726
221,12249234.475403888,128,4918221.401879266
224,5702840.311565069,130,2289761.970687623
226,4558155.443861635,133,1830156.6275091462
228,5463642.894603463,135,2193947.1255246513
23,1235744.8007740907,137,496218.1470938533
230,1602884.1180839874,143,643644.3726748643
232,8531483.803908376,146,3425850.6145291133
234,6348504.690217248,148,2549266.832618052
236,1075245.4757205702,150,431769.0167896169
238,1026773.0560892784,152,412304.72752828686
240,7030505.263329083,154,2823126.824179487
242,6024644.981561293,156,2419219.7027864745
244,7498613.832663723,158,3011097.646927376
246,5897874.1935437415,160,2368314.3981485334
249,7408742.202795497,162,2975315.9434864926
25,1775161.904088599,164,712896.6524848
251,5825890.716755491,166,2339650.2483265665
253,12084345.984073352,169,4853016.381029375
255,9945949.643361323,171,3994246.491103555
257,17821401.82685488,173,7156990.962739767
259,9267976.819973666,175,3721975.801223445
261,13568848.431588387,177,5449185.565941738
264,440916.19540985767,179,177069.86557679827
266,366287.35103172733,181,147099.27347856708
268,6528830.230711698,184,2621947.4434414986
27,2600803.3205769435,186,1044578.0717731416
270,1404681.0795030138,189,564171.4780485508
272,594220.8339526162,192,238660.89681858686
273,8150501.217387883,194,3273540.439713905
275,4320711.710450633,196,1735356.4075720026
277,605496.450386389,198,243189.5982314377
279,2463490.73445695,201,989428.2973536026
281,928552.1881583264,203,372940.6397534206
285,3495005.4457106935,205,1403722.4654547782
287,4625156.745876958,207,1857632.7079546335
29,6841810.862049761,209,2748205.9613601733
290,1721685.6181432551,213,691563.5019398694
292,10009208.76265093,215,4020480.5050429245
294,3133906.7399838585,217,1258821.876082991
298,3792210.1269302615,219,1523247.9657361684
3,1336635.9685750438,221,536897.4692623779
300,2955889.8510368494,224,1187316.3806387056
303,473291.282604881,226,190110.76899690082
305,12562382.82103562,228,5046034.749252564
307,1279527.8667928071,230,513958.3923247946
308,1831310.9250504973,232,735597.5929191674
31,418265.6939874373,234,168008.19210374204
310,7681604.399591887,236,3085532.679791126
313,1529723.0269276807,238,614456.3225439155
315,1676539.5145660948,240,673498.8498240947
317,1826943.2480903273,242,733918.9834718057
320,1188896.6200294842,244,477603.12190206436
322,5165761.0194887705,246,2075187.6558019952
324,4544097.032844648,249,1825453.0230380243
326,6168253.352134384,251,2477908.514528094
329,7351427.609247084,253,2953212.8508561263
33,2015051.8459909027,255,809485.9016555249
331,1574837.8172649783,257,632643.2806214332
334,1830851.044739393,259,735488.822135132
336,1686344.957592104,261,677437.8888629886
338,4521467.135658804,264,1816362.148892875
340,7038285.340051981,266,2827709.67392437
342,13516135.679749478,268,5430258.332694945
345,718955.9547560964,270,288848.5774826571
349,1174806.1146980862,272,471991.4659630363
35,759142.2015389486,273,304993.85055674403
351,1428053.0126846558,275,573736.2331512719
353,1759597.714089574,277,706938.01657006
355,1120169.6556875384,279,450040.65888062614
357,9503778.538134934,281,3818249.078111839
359,8734178.938025588,285,3509416.7815200854
361,4119991.516517523,287,1655423.7634004347
363,2865600.742305254,290,1151406.1488271642
365,336308.3284253338,292,135129.59831890464
367,474646.6001510352,294,190714.29102635777
369,353009.8644051865,298,141855.00132313668
37,802296.8758488066,300,322398.4252591453
371,3315179.4915488167,303,1332185.9771621125
373,5317239.589731108,305,2136702.412854799
375,5905853.6700710915,307,2373233.625056121
377,1477132.5587460925,308,593577.2968510186
379,2058494.2844898026,310,827194.1917040815
381,1605936.9417959938,313,645336.6038005756
384,118621.17644766788,315,47667.2434361097
385,5298155.3725289125,317,2129033.528982683
387,129197.23574249486,320,51922.54985024078
389,10465849.592270605,322,4206077.58406949
39,1183581.7719492011,324,475664.8484206211
392,6139277.661695856,326,2467289.2465708805
394,3860413.3156868094,329,1551445.7540377914
396,7630026.497884043,331,3066400.212965771
398,4568252.0316304965,334,1835916.1670730792
400,6498388.008644714,336,2611610.6384648103
404,1418597.5358348263,338,570114.3747271798
406,6835233.7336196285,340,2746984.192285483
409,5068664.62197599,342,2037024.9409473876
41,697629.4100761898,345,280367.43676057504
411,847829.6436924156,349,340766.1118046595
414,4995276.629984639,351,2007739.417056203
416,1237457.485422568,353,497368.28497075767
419,568308.1516494007,355,228418.7166435995
421,5237945.092069747,357,2105274.5632924065
423,1234992.3887902696,359,496377.4946626426
425,185931.59213649348,361,74731.03374643125
429,1272119.1920294205,363,511299.78061589727
43,2796997.5267001297,365,1124190.4302249607
431,697148.4206581827,367,280232.2365739126
434,6447.914706266864,369,2591.863519780458
45,9122122.164577372,371,3666812.7198316613
47,968940.9858398372,373,389484.493579501
49,1820632.302533417,375,731838.224113593
5,5206910.159031338,377,2093017.8370424546
51,727744.6702499695,379,292530.98846085893
54,268012.6184912687,381,107732.83462211836
56,5419005.93590035,384,2178499.9152766517
58,1987211.4758187898,385,798880.8432602527
60,3191076.3897238723,387,1282847.763386686
62,5122271.666492729,389,2059209.4792813284
64,6959315.30340075,392,2798011.7992016166
66,20221760.349828076,394,8130214.193901031
68,2403977.462812442,396,966525.7302953881
7,807184.9149107583,398,324530.90822829993
70,525837.2230536344,400,211414.29730119952
72,4158921.408679176,404,1672279.559513531
74,693764.8512114582,406,278959.0535100719
76,562958.1695317316,409,226362.40199308135
78,183770.3136727954,411,73893.03836291749
80,3208362.1329266992,414,1290064.8719183162
82,4393301.42614225,416,1766522.4830604387
87,12120340.688805483,419,4874029.652098118
89,13026723.842892135,421,5238519.2718622
9,113324.02734771109,423,45571.71153596988
92,11523133.811639247,425,4634353.397445934
94,8521742.654183203,429,3427259.256651445
96,14643937.054359708,431,5890085.95254823
98,10919134.4946356,434,4391895.4624048015
