fishnetid,CO2,CO2psqkm
0,13694867.210158167,1039370.4882738893
1,19699168.511594117,1495066.296027653
2,29240690.814137615,2219219.1149110002
3,15073319.367952334,1143987.9679704676
4,14212857.836906008,1078683.3317197063
5,9821473.888117151,745399.7146527971
6,11907382.084041748,903709.49501227
7,5674672.244124984,430678.6455582108
8,648365.749773279,49207.649521562744
9,16210144.672645368,1230674.0987122275
10,12871088.787552679,977172.9933906122
11,8495102.469586732,2579792.531508568
12,5937112.33441969,1802982.1434053206
13,6193731.214515785,1881223.486393245
14,9704974.11721129,2947694.1461954843
15,18100927.779816497,1374222.342313104
16,7057321.148535735,535791.7846626838
17,10565926.280466665,802165.0679166283
18,7750774.057915624,588438.7259135527
19,11450889.296822269,3477405.8103280994
20,2319473.9459613003,704377.7970005815
21,7500307.715473712,2278070.2844284936
22,2027003.9876996346,615662.4135929225
23,2793042.4074093085,212047.7649532262
25,23696452.143642537,1799630.318681955
26,3627667.578715827,2479533.4110572063
27,3976132.339446826,2717711.247933155
28,2763767.001220787,1889051.9793244656
29,3155892.4841406946,2157310.4988862155
30,7063487.304448068,4828470.9942444945
31,7139791.743014325,4880631.315695746
32,4746826.420626856,3245202.5377437193
33,4938655.825493436,3376348.1108730864
34,4410835.482993114,3015499.8802524176
35,5425186.630122213,1648066.1750041617
36,7209792.714077283,2190194.7916203854
37,13724234.090852944,4169846.3607298085
38,8793052.243447805,2671600.9545104736
39,16985859.962087758,1289993.47207617
40,3845171.205839873,1168088.2213819628
41,3313448.481313589,1006561.2000059104
42,4048214.721606165,1229972.711963062
43,3064650.763801481,931135.5919571922
44,4690242.694219693,356201.1267901483
45,16483865.970541105,1251869.469313754
46,3733492.058860608,283540.56813886645
47,13046442.025405914,991142.4022551551
48,21898301.107875366,1663620.987476931
49,20716642.470977463,1573850.0002805884
50,5820301.184986498,3979531.3831542823
51,2523762.9462748524,1725579.7473590686
52,2288518.845156414,1564735.6169002848
53,4100642.7126488127,2804054.475147404
54,2759975.0285351775,1887294.4736655827
55,2040907.706634711,1395590.1035943497
56,1258333.8841998798,860554.675235274
57,1312238.0883942808,897418.9093759801
58,2510771.7566368487,1717077.1611187195
59,3578669.631435815,1087490.733971015
60,5484352.424375595,1666592.0740347896
61,5432965.8388658995,1651250.6443053612
62,3875723.0464812363,1177955.1661946762
63,9751547.659072297,740828.2161295112
64,10482184.343180275,796334.9203216648
65,12814519.563038642,973523.1780988682
67,15524358.638797604,1179782.14473258
68,18126380.020616196,1377524.1859921818
69,12063482.22357371,916770.9444113608
70,11388782.335731681,865496.7565851723
71,9151997.4533817,695511.0633139852
72,10839738.955771314,823771.9039561996
73,807003.7134762233,61328.68958031481
74,13631245.888408013,1035914.0035203894
75,921191.1681048254,70029.70431081089
77,14955609.03783842,1136937.603149662
78,11330563.866681708,861358.7111248239
79,13215764.104704466,1004673.171582738
80,14054046.478266047,1068400.0816768596
81,15506155.541402947,1178790.5976082247
82,14526322.774099462,1104302.9110737464
83,6602840.674572977,501953.33613863384
