fishnetid,CO2,fishnetid,CO2psqkm
0,2116373.272571876,0,849139.8556445098
100,6436612.254298715,3,2582788.268065219
103,8201551.458014173,5,3291334.3566840277
105,376440.331942795,7,151067.88076688765
108,2735653.036744112,9,1097834.827214874
112,22943043.685385853,13,9207188.214959621
114,1366263.043097321,15,548289.9811127825
118,25741553.15900803,21,10331307.787116662
120,48835558.01835278,23,19600028.705563556
122,1236364.479640238,25,496211.78245617007
124,8936765.996556133,27,3586748.6146410964
126,48650966.993923225,29,19525943.560959518
128,15924715.455972508,31,6391344.600756245
13,4963596.15306063,33,1992126.8647392928
130,4821003.450040568,35,1935096.3369779408
133,4038966.6984865516,37,1621195.6171388852
135,206160.00395770464,39,82750.29724068848
137,14831454.845682219,41,5953178.470281303
143,7727895.062850376,43,3101889.8002517037
146,28038968.976837974,45,11254525.478335747
148,24126905.640275046,47,9684267.437459683
15,4902139.793931829,49,1967663.5490695378
150,18769982.151678123,51,7534058.849625595
152,24076314.24276493,54,9664953.731099809
154,4431151.217893176,56,1778796.8318011889
156,6945043.316724412,58,2787948.4226664472
158,10096023.875934012,60,4052846.4051886103
160,7239404.237311392,62,2906113.7136256653
162,16015630.848045284,64,6429153.962690859
164,6995648.477634218,66,2808262.850105818
166,12375250.441371104,68,4967796.221664933
169,42177522.51188794,70,16931320.9430433
171,28611718.205560923,72,11485600.737571726
173,10588360.896199709,74,4250485.232841702
175,14435885.779789047,76,5794996.971812131
177,50656730.01977844,78,20337220.046614714
179,33859503.61545013,80,13593616.789482344
181,5848254.6065497305,82,2347906.009246787
184,3334447.9458089382,87,1338684.940411248
186,15564254.654579397,89,6248600.564005472
189,20302180.30406824,92,8150741.4337379085
192,21730422.326134466,94,8724139.524613189
194,13923953.60416652,96,5590066.872777334
196,32146967.652237445,98,12906082.858491762
198,13508253.015030878,100,5423175.043182404
201,11860824.900148887,103,4761780.040573426
203,2367198.573049409,105,950362.1385624765
205,3190289.318460347,108,1280941.207855192
207,4491397.292853045,112,1803352.3918894152
209,4469367.361676553,114,1794507.0979871643
21,486964.2066680892,118,195522.24165446658
213,687744.0614657094,120,276137.8736691748
215,13452792.20936842,122,5401464.939870769
217,27673492.065110695,124,11111254.438996037
219,16656315.390592232,126,6687719.70975186
221,24491985.630026687,128,9833839.669082252
224,15532695.22927948,130,6236572.110595283
226,10690806.391639175,133,4292492.963886185
228,11808261.559801279,135,4741653.509631414
23,2521668.8055511382,137,1012585.9493733032
230,4525043.208870847,143,1817048.758946978
