fishnetid,CO2,CO2psqkm
0,18865448.413920257,1431791.198014523
1,28099166.105088994,2132583.2187016294
2,39240831.88237,2978178.756168789
3,20293285.23619105,1540156.721561524
4,19317755.02983453,1466118.960454134
5,12917054.50404511,980338.4757881468
6,16018956.83948954,1215757.0231528725
7,7337655.7531381305,556890.6018502979
8,783230.1335208878,59443.1675616728
9,23701837.258681267,1799443.360636662
10,17467110.552636415,1326102.9417426523
11,10841572.14718892,3292368.3917010976
12,7726803.922111317,2346475.645474305
13,8427466.473167611,2559676.439132335
14,12547361.81483841,3811013.252081062
15,22949982.111598305,1742362.521804625
16,9390042.837690404,712892.0030951201
17,13822605.753656311,1049412.1564774695
18,10060719.086446993,763809.7403906388
19,14873324.701041978,4516730.918763906
20,3080015.056909964,935338.9048807442
21,10070607.223172331,3058747.97829023
22,2488629.7843749044,755872.128957314
23,3554430.7929997453,269852.367202553
25,32489475.290766783,2467417.6715107393
26,4800562.350512371,3281214.301386564
27,5153226.942114287,3522262.7488512113
28,3788285.3217133763,2589316.6399582415
29,4070264.128731605,2782358.2654602192
30,9117578.832613114,6232610.470367367
31,10133588.006874006,6927135.797076832
32,6247816.587935271,4271365.423943038
33,6458912.764698302,4415682.86634032
34,6405248.5133169135,4378994.909097652
35,7676296.01205561,2331909.4197692517
36,9649728.122066597,2931399.7103185616
37,18897316.504043818,5741588.632947109
38,11747130.282273848,3569141.1362041445
39,21224574.18351609,1611903.206869892
40,5049957.433208536,1534078.8434211605
41,4286222.469673143,1302071.0166153267
42,5143818.953119512,1562851.1288811297
43,3904037.769648147,1186167.2992570843
44,6569732.668970444,498939.25154051045
45,21486628.762427222,1631804.977924025
46,4999515.551912786,379688.89652361127
47,17131179.373239607,1301461.2140529852
48,28912356.124385968,2196481.005946054
49,27856781.141217124,2116288.63452854
50,7417921.589270237,5071877.008431322
51,3099271.6239883066,2119073.96208219
52,2826907.767954627,1932849.8341067259
53,5579476.436958803,3815293.593800525
54,3736884.654405152,2555313.6111987378
55,2611268.9700508905,1785608.0020566536
56,1692095.5683293773,1157197.442232616
57,1729879.999926553,1183037.618413465
58,3522074.433330549,2408691.0939817303
59,4651181.686281299,1413407.0777070313
60,6880783.655690399,2090941.3940566264
61,6584264.598417166,2001166.85487624
62,4884459.258509084,1484542.0966939176
63,11827754.27537501,898558.3014089339
64,13543123.774408437,1028875.4746825871
65,16482964.85969276,1252216.1487024196
67,20178418.50609853,1533469.975560958
68,22024178.11803307,1673739.4890587192
69,16563638.131962795,1258762.7595168042
70,15526644.255684128,1179955.8414409768
71,12414132.17336069,943418.7795609677
72,13709565.809499746,1041865.9688563338
73,985952.4994674813,74928.00066595753
74,17600067.259095944,1337526.7591719404
75,1314603.9445077353,99937.26460610876
77,19410830.925718285,1475627.206621548
78,14662591.058025667,1114662.1372154297
79,17208655.47361724,1308216.0317313187
80,18830615.369327985,1431518.7465565957
81,20564432.61935095,1563324.948734876
82,18294032.081582755,1390727.2471591316
83,7967515.913071918,605697.0613731716
