gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,ref,highway,nodeID,geometry,lanecapacity
7,5,None,None,False,1725.1439999999998,108,253337897,22.3112968,113.9364862,3,113.9364862,22.3112968,,,4324,POINT (113.9364862 22.3112968),3600.0
7,5,None,None,False,1725.1439999999998,108,4781758454,22.308609,113.9387845,3,113.9387845,22.308609,,,5376,POINT (113.9387845 22.308609),7500.0
7,5,None,None,False,1725.1439999999998,108,5323804224,22.306615,113.9381148,3,113.9381148,22.306615,,,5422,POINT (113.9381148 22.306615),3600.0
7,5,None,None,False,1725.1439999999998,108,4097946206,22.3137008,113.9396182,3,113.9396182,22.3137008,,,4348,POINT (113.9396182 22.3137008),4600.0
7,8,None,None,False,13295.451000000001,112,3088552686,22.30679,113.9843199,3,113.9843199,22.30679,,,5242,POINT (113.9843199 22.30679),18000.0
7,8,None,None,False,13295.451000000001,112,1703830479,22.3050898,113.9818596,3,113.9818596,22.3050898,6,motorway_junction,5243,POINT (113.9818596 22.3050898),8000.0
7,8,None,None,False,13295.451000000001,112,421416925,22.3100154,113.9903236,3,113.9903236,22.3100154,,,4776,POINT (113.9903236 22.3100154),4200.0
7,10,None,None,False,8487.24,114,1312609945,22.3084447,114.0119565,3,114.0119565,22.3084447,,,4833,POINT (114.0119565 22.3084447),3800.0
7,10,None,None,False,8487.24,114,1312612078,22.30688,114.016403,3,114.016403,22.30688,,,5151,POINT (114.016403 22.30688),3600.0
7,10,None,None,False,8487.24,114,420499598,22.3034862,114.0105005,3,114.0105005,22.3034862,,,4830,POINT (114.0105005 22.3034862),3600.0
7,10,None,None,False,8487.24,114,2929237288,22.3087928,114.0160244,3,114.0160244,22.3087928,,,5327,POINT (114.0160244 22.3087928),3600.0
7,20,0,0,False,1809.6979999999999,118,334648426,22.3077768,114.1609031,3,114.1609031,22.3077768,2,motorway_junction,799,POINT (114.1609031 22.3077768),20000.0
7,20,0,0,False,1809.6979999999999,118,4928401462,22.3068567,114.1640498,3,114.1640498,22.3068567,,,3042,POINT (114.1640498 22.3068567),4500.0
7,20,0,0,False,1809.6979999999999,118,5137163580,22.3029632,114.1671495,3,114.1671495,22.3029632,,,3061,POINT (114.1671495 22.3029632),10800.0
7,20,0,0,False,1809.6979999999999,118,1625209888,22.3057743,114.1673392,3,114.1673392,22.3057743,,,2434,POINT (114.1673392 22.3057743),5400.0
7,20,0,0,False,1809.6979999999999,118,5103929475,22.3032521,114.1719165,3,114.1719165,22.3032521,,,2438,POINT (114.1719165 22.3032521),4200.0
7,21,0,0,False,14985.377999999999,120,496035674,22.3036908,114.1807413,3,114.1807413,22.3036908,K412,,1337,POINT (114.1807413 22.3036908),13800.0
7,21,0,0,False,14985.377999999999,120,629539289,22.3058709,114.1784937,3,114.1784937,22.3058709,,,1636,POINT (114.1784937 22.3058709),10200.0
7,21,0,0,False,14985.377999999999,120,582486837,22.3085059,114.1840071,3,114.1840071,22.3085059,,,1531,POINT (114.1840071 22.3085059),6200.0
7,21,0,0,False,14985.377999999999,120,710347239,22.3029954,114.1770238,4,114.1770238,22.3029954,,,1710,POINT (114.1770238 22.3029954),5600.0
7,21,0,0,False,14985.377999999999,120,582486851,22.3085735,114.1875507,3,114.1875507,22.3085735,,traffic_signals,1534,POINT (114.1875507 22.3085735),3500.0
7,22,None,None,False,362.801,122,6001017151,22.3122052,114.1904093,4,114.1904093,22.3122052,,,1829,POINT (114.1904093 22.3122052),8100.0
7,22,None,None,False,362.801,122,5334220944,22.3141805,114.2050805,3,114.2050805,22.3141805,,,3114,POINT (114.2050805 22.3141805),4000.0
7,22,None,None,False,362.801,122,493883960,22.3088648,114.1903908,3,114.1903908,22.3088648,,,1325,POINT (114.1903908 22.3088648),4900.0
7,23,None,None,False,1736.3630000000003,124,993701365,22.3151275,114.2187689,4,114.2187689,22.3151275,,,232,POINT (114.2187689 22.3151275),8100.0
7,23,None,None,False,1736.3630000000003,124,276365024,22.3137198,114.2170984,3,114.2170984,22.3137198,,,285,POINT (114.2170984 22.3137198),4200.0
7,23,None,None,False,1736.3630000000003,124,5221634401,22.309307,114.2202206,3,114.2202206,22.309307,,,1893,POINT (114.2202206 22.309307),3600.0
7,23,None,None,False,1736.3630000000003,124,5334220952,22.3101804,114.2095032,3,114.2095032,22.3101804,,,3119,POINT (114.2095032 22.3101804),3000.0
7,24,0,0,False,8452.304,126,491591807,22.3012461,114.2343182,3,114.2343182,22.3012461,,,1310,POINT (114.2343182 22.3012461),20000.0
7,24,0,0,False,8452.304,126,1691725600,22.3084485,114.2280336,4,114.2280336,22.3084485,,,1907,POINT (114.2280336 22.3084485),6800.0
7,24,0,0,False,8452.304,126,4842471857,22.3098553,114.2337959,3,114.2337959,22.3098553,,,2976,POINT (114.2337959 22.3098553),3600.0
7,24,0,0,False,8452.304,126,1691725688,22.3117801,114.2261806,3,114.2261806,22.3117801,,,196,POINT (114.2261806 22.3117801),4200.0
7,24,0,0,False,8452.304,126,1362923808,22.3044607,114.2355476,3,114.2355476,22.3044607,,,2362,POINT (114.2355476 22.3044607),4000.0
7,25,None,None,False,3559.1559999999995,128,5411805353,22.3028182,114.2438606,3,114.2438606,22.3028182,1B,motorway_junction,3135,POINT (114.2438606 22.3028182),14000.0
7,25,None,None,False,3559.1559999999995,128,6337917763,22.3033889,114.2364217,3,114.2364217,22.3033889,,traffic_signals,694,POINT (114.2364217 22.3033889),6800.0
7,25,None,None,False,3559.1559999999995,128,1694241396,22.3142073,114.2389253,3,114.2389253,22.3142073,3A,motorway_junction,1291,POINT (114.2389253 22.3142073),12000.0
7,25,None,None,False,3559.1559999999995,128,10300278073,22.3119783,114.2378887,3,114.2378887,22.3119783,,mini_roundabout,2680,POINT (114.2378887 22.3119783),4000.0
7,25,None,None,False,3559.1559999999995,128,388082445,22.3097648,114.2377131,1,114.2377131,22.3097648,K428,,930,POINT (114.2377131 22.3097648),1200.0
7,26,0,0,False,379.93199999999996,130,308726596,22.3147149,114.2618674,3,114.2618674,22.3147149,2,motorway_junction,577,POINT (114.2618674 22.3147149),8800.0
7,26,0,0,False,379.93199999999996,130,308725801,22.3086902,114.2639293,3,114.2639293,22.3086902,,,563,POINT (114.2639293 22.3086902),4200.0
7,26,0,0,False,379.93199999999996,130,2500238064,22.3042189,114.2530534,1,114.2530534,22.3042189,,,2792,POINT (114.2530534 22.3042189),1200.0
7,26,0,0,False,379.93199999999996,130,1354207593,22.3121496,114.2654711,3,114.2654711,22.3121496,,,570,POINT (114.2654711 22.3121496),5200.0
7,26,0,0,False,379.93199999999996,130,1354207606,22.3134303,114.2638425,3,114.2638425,22.3134303,1,motorway_junction,2113,POINT (114.2638425 22.3134303),7200.0
7,28,None,None,False,4253.794,133,334474765,22.303984,114.2855614,2,114.2855614,22.303984,,,786,POINT (114.2855614 22.303984),4200.0
7,28,None,None,False,4253.794,133,7459586166,22.304506,114.2850587,2,114.2850587,22.304506,,,787,POINT (114.2850587 22.304506),4200.0
8,5,None,None,False,1339.598,135,1831722123,22.3172704,113.940136,3,113.940136,22.3172704,,,4323,POINT (113.940136 22.3172704),4600.0
8,5,None,None,False,1339.598,135,534575959,22.3194941,113.9428333,3,113.9428333,22.3194941,,,4914,POINT (113.9428333 22.3194941),4200.0
8,5,None,None,False,1339.598,135,7845987842,22.3194438,113.9347988,3,113.9347988,22.3194438,,,5287,POINT (113.9347988 22.3194438),3600.0
8,5,None,None,False,1339.598,135,534575086,22.3190825,113.9394709,3,113.9394709,22.3190825,,,4343,POINT (113.9394709 22.3190825),3600.0
8,5,None,None,False,1339.598,135,9804101957,22.3199219,113.9368269,3,113.9368269,22.3199219,,,4342,POINT (113.9368269 22.3199219),3800.0
8,6,None,None,False,276.124,137,4784606622,22.3192552,113.9588444,3,113.9588444,22.3192552,,,5393,POINT (113.9588444 22.3192552),10000.0
8,6,None,None,False,276.124,137,5622370648,22.3197831,113.9491456,3,113.9491456,22.3197831,,,5426,POINT (113.9491456 22.3197831),8000.0
8,6,None,None,False,276.124,137,11160503281,22.3177211,113.9488647,1,113.9488647,22.3177211,,,5470,POINT (113.9488647 22.3177211),1400.0
8,18,None,None,False,1204.8519999999999,143,1645491986,22.3281177,114.1398537,3,114.1398537,22.3281177,,,4813,POINT (114.1398537 22.3281177),12000.0
8,18,None,None,False,1204.8519999999999,143,1645491871,22.3235011,114.1329436,3,114.1329436,22.3235011,,,5178,POINT (114.1329436 22.3235011),6400.0
8,18,None,None,False,1204.8519999999999,143,1268564935,22.326592,114.1377809,3,114.1377809,22.326592,,,5079,POINT (114.1377809 22.326592),3600.0
8,18,None,None,False,1204.8519999999999,143,1645491795,22.3215488,114.1300782,2,114.1300782,22.3215488,,,5176,POINT (114.1300782 22.3215488),3600.0
8,20,0,0,False,4690.074,146,334647897,22.3165049,114.160232,3,114.160232,22.3165049,,,794,POINT (114.160232 22.3165049),14000.0
8,20,0,0,False,4690.074,146,332251253,22.3216322,114.1666323,3,114.1666323,22.3216322,,,769,POINT (114.1666323 22.3216322),3600.0
8,20,0,0,False,4690.074,146,10786928854,22.3239538,114.1684194,3,114.1684194,22.3239538,,,2176,POINT (114.1684194 22.3239538),5400.0
8,20,0,0,False,4690.074,146,308473173,22.315141,114.1689561,4,114.1689561,22.315141,,traffic_signals,509,POINT (114.1689561 22.315141),5200.0
8,20,0,0,False,4690.074,146,9197567324,22.3267843,114.1676977,3,114.1676977,22.3267843,,,2140,POINT (114.1676977 22.3267843),3600.0
8,21,0,0,False,8125.974,148,574312973,22.3193568,114.1896395,3,114.1896395,22.3193568,,,1505,POINT (114.1896395 22.3193568),12000.0
8,21,0,0,False,8125.974,148,675264499,22.3172019,114.1790631,3,114.1790631,22.3172019,,,1694,POINT (114.1790631 22.3172019),5200.0
8,21,0,0,False,8125.974,148,1408521472,22.3267414,114.1900623,3,114.1900623,22.3267414,,,2390,POINT (114.1900623 22.3267414),4900.0
8,21,0,0,False,8125.974,148,988059866,22.3200504,114.187641,3,114.187641,22.3200504,,,1821,POINT (114.187641 22.3200504),4800.0
8,21,0,0,False,8125.974,148,804106378,22.3261906,114.1878624,3,114.1878624,22.3261906,,,1461,POINT (114.1878624 22.3261906),5000.0
8,22,0,0,False,2120.1890000000003,150,473886800,22.3234848,114.2026547,3,114.2026547,22.3234848,,,1089,POINT (114.2026547 22.3234848),14000.0
8,22,0,0,False,2120.1890000000003,150,1688106808,22.3269788,114.2042545,3,114.2042545,22.3269788,,,2657,POINT (114.2042545 22.3269788),4200.0
8,22,0,0,False,2120.1890000000003,150,519829961,22.3225074,114.1910161,4,114.1910161,22.3225074,,,1363,POINT (114.1910161 22.3225074),5400.0
8,22,0,0,False,2120.1890000000003,150,2558033411,22.3290655,114.1934655,1,114.1934655,22.3290655,,,2859,POINT (114.1934655 22.3290655),1400.0
8,23,0,0,False,14176.797,152,473886133,22.316898,114.2119198,3,114.2119198,22.316898,2D,motorway_junction,150,POINT (114.2119198 22.316898),14000.0
8,23,0,0,False,14176.797,152,993701315,22.3184816,114.2137746,1,114.2137746,22.3184816,,,1131,POINT (114.2137746 22.3184816),2400.0
8,23,0,0,False,14176.797,152,993701194,22.3160005,114.2190595,3,114.2190595,22.3160005,,,1926,POINT (114.2190595 22.3160005),4200.0
8,23,0,0,False,14176.797,152,4856319227,22.327791,114.2148075,3,114.2148075,22.327791,,,1232,POINT (114.2148075 22.327791),3600.0
8,23,0,0,False,14176.797,152,2232083195,22.329399,114.2121229,3,114.2121229,22.329399,,,2800,POINT (114.2121229 22.329399),3600.0
8,24,0,0,False,16843.596,154,5253280604,22.3179629,114.2353683,4,114.2353683,22.3179629,K598,,2361,POINT (114.2353683 22.3179629),6400.0
8,24,0,0,False,16843.596,154,4857836768,22.3202812,114.231347,3,114.231347,22.3202812,,,2899,POINT (114.231347 22.3202812),3600.0
8,24,0,0,False,16843.596,154,7731316981,22.3157317,114.2260263,3,114.2260263,22.3157317,,,2911,POINT (114.2260263 22.3157317),4200.0
8,24,0,0,False,16843.596,154,7609611542,22.3272241,114.2241266,3,114.2241266,22.3272241,,,186,POINT (114.2241266 22.3272241),4000.0
8,24,0,0,False,16843.596,154,4864312137,22.3278346,114.2304569,3,114.2304569,22.3278346,,,2843,POINT (114.2304569 22.3278346),4200.0
8,25,None,None,False,11905.38,156,9513681309,22.3183798,114.2372178,3,114.2372178,22.3183798,,,2707,POINT (114.2372178 22.3183798),8100.0
8,25,None,None,False,11905.38,156,10556445555,22.3240731,114.2361023,3,114.2361023,22.3240731,,,3273,POINT (114.2361023 22.3240731),4000.0
8,25,None,None,False,11905.38,156,9513681270,22.3187396,114.239489,3,114.239489,22.3187396,,,2752,POINT (114.239489 22.3187396),5400.0
8,25,None,None,False,11905.38,156,10294963910,22.3155939,114.2369376,3,114.2369376,22.3155939,,,3271,POINT (114.2369376 22.3155939),4200.0
8,26,None,None,False,1195.93,158,308768230,22.3172612,114.2583017,3,114.2583017,22.3172612,2A,motorway_junction,583,POINT (114.2583017 22.3172612),16000.0
8,26,None,None,False,1195.93,158,3059540372,22.3262205,114.2511768,3,114.2511768,22.3262205,,,594,POINT (114.2511768 22.3262205),5400.0
8,26,None,None,False,1195.93,158,249970491,22.3172977,114.2650337,3,114.2650337,22.3172977,,,144,POINT (114.2650337 22.3172977),3600.0
8,26,None,None,False,1195.93,158,5087369454,22.325892,114.2586596,3,114.2586596,22.325892,,,592,POINT (114.2586596 22.325892),4700.0
8,26,None,None,False,1195.93,158,2591135994,22.3194713,114.2656206,3,114.2656206,22.3194713,,,616,POINT (114.2656206 22.3194713),3500.0
8,27,None,None,False,7424.736000000001,160,308912775,22.3164714,114.270076,4,114.270076,22.3164714,,,613,POINT (114.270076 22.3164714),5600.0
8,27,None,None,False,7424.736000000001,160,309027791,22.323004,114.2684651,3,114.2684651,22.323004,,,615,POINT (114.2684651 22.323004),4200.0
9,11,None,None,False,5323.192000000002,162,4620931814,22.3367572,114.0363295,3,114.0363295,22.3367572,,,4620,POINT (114.0363295 22.3367572),14000.0
9,11,None,None,False,5323.192000000002,162,356662952,22.3327658,114.0279485,2,114.0279485,22.3327658,,,4777,POINT (114.0279485 22.3327658),4200.0
9,11,None,None,False,5323.192000000002,162,1161125995,22.3344894,114.0296664,3,114.0296664,22.3344894,,,4775,POINT (114.0296664 22.3344894),4200.0
9,11,None,None,False,5323.192000000002,162,2294263259,22.3333052,114.0325767,3,114.0325767,22.3333052,,,4774,POINT (114.0325767 22.3333052),4200.0
9,15,None,None,False,2823.054,164,3080352352,22.3424055,114.0953236,3,114.0953236,22.3424055,3A,motorway_junction,4951,POINT (114.0953236 22.3424055),12000.0
9,15,None,None,False,2823.054,164,1274008555,22.3376616,114.0943299,2,114.0943299,22.3376616,,,5128,POINT (114.0943299 22.3376616),4200.0
9,16,None,None,False,2185.508999999999,166,598457054,22.3352479,114.1074323,3,114.1074323,22.3352479,,,4943,POINT (114.1074323 22.3352479),12000.0
9,16,None,None,False,2185.508999999999,166,1268457966,22.336682,114.1107868,3,114.1107868,22.336682,,,5070,POINT (114.1107868 22.336682),4200.0
9,16,None,None,False,2185.508999999999,166,1268457937,22.3412053,114.1108914,3,114.1108914,22.3412053,,,5069,POINT (114.1108914 22.3412053),5400.0
9,16,None,None,False,2185.508999999999,166,4855904367,22.3384495,114.1089073,3,114.1089073,22.3384495,,,5398,POINT (114.1089073 22.3384495),2800.0
9,16,None,None,False,2185.508999999999,166,1645492056,22.3295913,114.1133518,3,114.1133518,22.3295913,3,motorway_junction,5175,POINT (114.1133518 22.3295913),12000.0
9,18,0,0,False,7647.485000000001,169,2862192390,22.3394562,114.1315866,3,114.1315866,22.3394562,4A,motorway_junction,5083,POINT (114.1315866 22.3394562),24000.0
9,18,0,0,False,7647.485000000001,169,289295904,22.3352956,114.1427851,2,114.1427851,22.3352956,,,4562,POINT (114.1427851 22.3352956),2400.0
9,18,0,0,False,7647.485000000001,169,7727925226,22.3410325,114.1386725,3,114.1386725,22.3410325,,,5218,POINT (114.1386725 22.3410325),10000.0
9,18,0,0,False,7647.485000000001,169,1645493254,22.3406174,114.1417175,4,114.1417175,22.3406174,,,5213,POINT (114.1417175 22.3406174),8400.0
9,18,0,0,False,7647.485000000001,169,289334507,22.3315827,114.1435403,3,114.1435403,22.3315827,,,4422,POINT (114.1435403 22.3315827),4100.0
9,19,0,0,False,6715.604999999999,171,506473444,22.3299179,114.1471775,3,114.1471775,22.3299179,3,motorway_junction,795,POINT (114.1471775 22.3299179),16000.0
9,19,0,0,False,6715.604999999999,171,1191992689,22.3368694,114.1466548,3,114.1466548,22.3368694,,,5002,POINT (114.1466548 22.3368694),6300.0
9,19,0,0,False,6715.604999999999,171,506479761,22.3308728,114.1540945,4,114.1540945,22.3308728,,,4874,POINT (114.1540945 22.3308728),5200.0
9,19,0,0,False,6715.604999999999,171,4864808905,22.3375312,114.1536436,4,114.1536436,22.3375312,,,5043,POINT (114.1536436 22.3375312),6400.0
9,19,0,0,False,6715.604999999999,171,289295590,22.3334453,114.1501339,3,114.1501339,22.3334453,K602,,4548,POINT (114.1501339 22.3334453),4000.0
9,20,0,0,False,4660.9439999999995,173,4775679188,22.3433938,114.1718772,3,114.1718772,22.3433938,,,1487,POINT (114.1718772 22.3433938),12000.0
9,20,0,0,False,4660.9439999999995,173,1194152559,22.3317467,114.1608904,4,114.1608904,22.3317467,,,835,POINT (114.1608904 22.3317467),7300.0
9,20,0,0,False,4660.9439999999995,173,1595259095,22.3395107,114.1719203,4,114.1719203,22.3395107,,,2407,POINT (114.1719203 22.3395107),6300.0
9,20,0,0,False,4660.9439999999995,173,339054215,22.3296807,114.1635753,4,114.1635753,22.3296807,,,837,POINT (114.1635753 22.3296807),7100.0
9,20,0,0,False,4660.9439999999995,173,577495113,22.3396739,114.1658965,3,114.1658965,22.3396739,,,1512,POINT (114.1658965 22.3396739),4900.0
9,21,0,0,False,15177.401,175,1699098115,22.3425344,114.178762,3,114.178762,22.3425344,9G,motorway_junction,1422,POINT (114.178762 22.3425344),14000.0
9,21,0,0,False,15177.401,175,441606320,22.3424009,114.1889929,3,114.1889929,22.3424009,,,1011,POINT (114.1889929 22.3424009),7200.0
9,21,0,0,False,15177.401,175,1634974118,22.3324254,114.1787439,3,114.1787439,22.3324254,9A,motorway_junction,2442,POINT (114.1787439 22.3324254),8400.0
9,21,0,0,False,15177.401,175,7765615583,22.3395605,114.1837287,3,114.1837287,22.3395605,,,3233,POINT (114.1837287 22.3395605),3500.0
9,21,0,0,False,15177.401,175,1436439849,22.3341333,114.1815483,3,114.1815483,22.3341333,,,942,POINT (114.1815483 22.3341333),3600.0
9,22,0,0,False,14161.326000000001,177,7746503192,22.3408527,114.2038361,3,114.2038361,22.3408527,,,1143,POINT (114.2038361 22.3408527),20000.0
9,22,0,0,False,14161.326000000001,177,4845969926,22.3363651,114.2009134,3,114.2009134,22.3363651,,,2992,POINT (114.2009134 22.3363651),4200.0
9,22,0,0,False,14161.326000000001,177,568157310,22.3318236,114.195525,3,114.195525,22.3318236,,,1446,POINT (114.195525 22.3318236),5400.0
9,22,0,0,False,14161.326000000001,177,4847919152,22.3433133,114.1972893,3,114.1972893,22.3433133,,,721,POINT (114.1972893 22.3433133),4200.0
9,22,0,0,False,14161.326000000001,177,1652874897,22.3375564,114.2031437,3,114.2031437,22.3375564,,,2570,POINT (114.2031437 22.3375564),4200.0
9,23,None,None,False,4407.697,179,9167395910,22.3360543,114.207558,3,114.207558,22.3360543,8,motorway_junction,1035,POINT (114.207558 22.3360543),12000.0
9,23,None,None,False,4407.697,179,262120312,22.3334664,114.2124268,3,114.2124268,22.3334664,,,165,POINT (114.2124268 22.3334664),5000.0
9,23,None,None,False,4407.697,179,7602999437,22.3394967,114.2059741,3,114.2059741,22.3394967,,,1024,POINT (114.2059741 22.3394967),4200.0
9,23,None,None,False,4407.697,179,478813370,22.3304134,114.2105622,3,114.2105622,22.3304134,,,1134,POINT (114.2105622 22.3304134),4800.0
9,23,None,None,False,4407.697,179,4291082611,22.334253,114.208194,3,114.208194,22.334253,,,1154,POINT (114.208194 22.334253),5400.0
9,24,None,None,False,5998.191,181,7688083675,22.3339074,114.2227148,3,114.2227148,22.3339074,,,3122,POINT (114.2227148 22.3339074),7200.0
9,24,None,None,False,5998.191,181,3936118501,22.3343148,114.2284351,3,114.2284351,22.3343148,,,2931,POINT (114.2284351 22.3343148),5000.0
9,24,None,None,False,5998.191,181,9860119266,22.3307025,114.2216125,3,114.2216125,22.3307025,,,1415,POINT (114.2216125 22.3307025),4800.0
9,24,None,None,False,5998.191,181,567548649,22.3307955,114.2256407,3,114.2256407,22.3307955,,,1412,POINT (114.2256407 22.3307955),3700.0
9,24,None,None,False,5998.191,181,7688146516,22.3341573,114.2251667,2,114.2251667,22.3341573,,,2730,POINT (114.2251667 22.3341573),4200.0
9,26,None,None,False,2082.4310000000005,184,1197910327,22.3427116,114.2556848,4,114.2556848,22.3427116,,,2313,POINT (114.2556848 22.3427116),6400.0
9,26,None,None,False,2082.4310000000005,184,1695401437,22.3395846,114.258919,3,114.258919,22.3395846,,,2735,POINT (114.258919 22.3395846),4200.0
9,26,None,None,False,2082.4310000000005,184,1695401559,22.341467,114.2578053,3,114.2578053,22.341467,,,2746,POINT (114.2578053 22.341467),4200.0
9,26,None,None,False,2082.4310000000005,184,1695401740,22.3433831,114.2512483,3,114.2512483,22.3433831,,,2743,POINT (114.2512483 22.3433831),5400.0
10,10,None,None,False,448.235,186,441046045,22.35761,114.0190823,3,114.0190823,22.35761,,,5783,POINT (114.0190823 22.35761),5400.0
10,10,None,None,False,448.235,186,7162193813,22.3578556,114.0188852,3,114.0188852,22.3578556,,,6777,POINT (114.0188852 22.3578556),5000.0
10,13,None,None,False,3040.946,189,760600306,22.3471882,114.0606269,3,114.0606269,22.3471882,4C,motorway_junction,4975,POINT (114.0606269 22.3471882),14000.0
10,13,None,None,False,3040.946,189,833765006,22.3532143,114.0629607,1,114.0629607,22.3532143,,,5869,POINT (114.0629607 22.3532143),1200.0
10,13,None,None,False,3040.946,189,490651671,22.3496106,114.0600713,3,114.0600713,22.3496106,,,5867,POINT (114.0600713 22.3496106),3600.0
10,15,None,None,False,2817.0460000000003,192,525275380,22.3498437,114.0868315,3,114.0868315,22.3498437,5;5A,motorway_junction,4878,POINT (114.0868315 22.3498437),14000.0
10,15,None,None,False,2817.0460000000003,192,7744591131,22.3469676,114.0879862,3,114.0879862,22.3469676,,,5411,POINT (114.0879862 22.3469676),14000.0
10,15,None,None,False,2817.0460000000003,192,7595721391,22.3541276,114.0846912,1,114.0846912,22.3541276,,,7498,POINT (114.0846912 22.3541276),4000.0
10,15,None,None,False,2817.0460000000003,192,327189794,22.3496165,114.097208,3,114.097208,22.3496165,,,4680,POINT (114.097208 22.3496165),4200.0
10,15,None,None,False,2817.0460000000003,192,5074407325,22.3455453,114.0966317,3,114.0966317,22.3455453,,,5239,POINT (114.0966317 22.3455453),6800.0
10,16,None,None,False,2955.245,194,1274036484,22.3467918,114.1106783,4,114.1106783,22.3467918,,,4806,POINT (114.1106783 22.3467918),7200.0
10,16,None,None,False,2955.245,194,7765341077,22.3574672,114.1062921,3,114.1062921,22.3574672,NT522,traffic_signals,7503,POINT (114.1062921 22.3574672),3500.0
10,16,None,None,False,2955.245,194,6001211712,22.3500975,114.1089385,3,114.1089385,22.3500975,,,4803,POINT (114.1089385 22.3500975),4500.0
10,16,None,None,False,2955.245,194,4051531605,22.3576562,114.1015303,4,114.1015303,22.3576562,,,7273,POINT (114.1015303 22.3576562),5600.0
10,17,0,0,False,14946.704,196,1272684583,22.3556858,114.1232297,6,114.1232297,22.3556858,,,6572,POINT (114.1232297 22.3556858),19500.0
10,17,0,0,False,14946.704,196,1270178773,22.3444917,114.126265,3,114.126265,22.3444917,,,5082,POINT (114.126265 22.3444917),18000.0
10,17,0,0,False,14946.704,196,1645493468,22.3526404,114.121185,3,114.121185,22.3526404,,,6904,POINT (114.121185 22.3526404),4800.0
10,17,0,0,False,14946.704,196,10748748258,22.3554577,114.1268558,3,114.1268558,22.3554577,,,7540,POINT (114.1268558 22.3554577),4200.0
10,17,0,0,False,14946.704,196,9833090925,22.3486606,114.1253918,3,114.1253918,22.3486606,9D,motorway_junction,5465,POINT (114.1253918 22.3486606),12000.0
10,18,None,None,False,4740.982999999999,198,1274091259,22.3522766,114.1329308,3,114.1329308,22.3522766,,,5006,POINT (114.1329308 22.3522766),6300.0
10,18,None,None,False,4740.982999999999,198,1271236085,22.3571728,114.1301671,4,114.1301671,22.3571728,,,6525,POINT (114.1301671 22.3571728),5400.0
10,18,None,None,False,4740.982999999999,198,5175212715,22.3503108,114.1322857,2,114.1322857,22.3503108,,,5078,POINT (114.1322857 22.3503108),3600.0
10,21,None,None,False,501.432,201,568101445,22.3440802,114.1817266,3,114.1817266,22.3440802,10A,motorway_junction,1420,POINT (114.1817266 22.3440802),14000.0
10,21,None,None,False,501.432,201,1000961560,22.34488,114.18769,4,114.18769,22.34488,,,1997,POINT (114.18769 22.34488),5600.0
10,22,None,None,False,8519.57,203,1652875084,22.3451912,114.1949683,4,114.1949683,22.3451912,,,1046,POINT (114.1949683 22.3451912),5200.0
10,22,None,None,False,8519.57,203,441991421,22.3452185,114.1975951,3,114.1975951,22.3452185,,,1036,POINT (114.1975951 22.3452185),3600.0
10,22,None,None,False,8519.57,203,1652875091,22.3456861,114.1995596,4,114.1995596,22.3456861,,,2574,POINT (114.1995596 22.3456861),5200.0
10,22,None,None,False,8519.57,203,1686529640,22.3464745,114.2041756,3,114.2041756,22.3464745,,,990,POINT (114.2041756 22.3464745),4200.0
10,22,None,None,False,8519.57,203,441609153,22.3490885,114.1997662,3,114.1997662,22.3490885,,,1016,POINT (114.1997662 22.3490885),4800.0
10,25,None,None,False,357.34200000000004,205,8568655333,22.3529675,114.2502675,3,114.2502675,22.3529675,,,3246,POINT (114.2502675 22.3529675),4200.0
10,25,None,None,False,357.34200000000004,205,5756431028,22.3532914,114.2503037,3,114.2503037,22.3532914,,,4144,POINT (114.2503037 22.3532914),4000.0
10,26,None,None,False,429.7219999999999,207,7432176751,22.3442424,114.2563516,3,114.2563516,22.3442424,,,2750,POINT (114.2563516 22.3442424),4200.0
10,26,None,None,False,429.7219999999999,207,249970419,22.351355,114.2530485,3,114.2530485,22.351355,,,133,POINT (114.2530485 22.351355),3000.0
10,26,None,None,False,429.7219999999999,207,1695401922,22.3483265,114.2546171,3,114.2546171,22.3483265,,,1713,POINT (114.2546171 22.3483265),3400.0
11,4,None,None,False,2413.3650000000002,209,478504101,22.3699176,113.9303761,4,113.9303761,22.3699176,,,5863,POINT (113.9303761 22.3699176),5000.0
11,4,None,None,False,2413.3650000000002,209,2736584277,22.3706987,113.9273027,3,113.9273027,22.3706987,,,7289,POINT (113.9273027 22.3706987),3600.0
11,7,None,None,False,772.3800000000001,213,7205131762,22.3726468,113.9684184,3,113.9684184,22.3726468,,,6383,POINT (113.9684184 22.3726468),3600.0
11,7,None,None,False,772.3800000000001,213,1719431871,22.3726228,113.9681185,3,113.9681185,22.3726228,,,7147,POINT (113.9681185 22.3726228),3600.0
11,9,None,None,False,1833.348,215,1709230287,22.3709842,113.9942933,4,113.9942933,22.3709842,,,6455,POINT (113.9942933 22.3709842),5600.0
11,9,None,None,False,1833.348,215,1709229647,22.3662351,114.0022684,3,114.0022684,22.3662351,,,7051,POINT (114.0022684 22.3662351),5400.0
11,9,None,None,False,1833.348,215,7130834107,22.371672,114.0036092,3,114.0036092,22.371672,,,7386,POINT (114.0036092 22.371672),4800.0
11,9,None,None,False,1833.348,215,1709230027,22.36786,113.9966463,3,113.9966463,22.36786,,,7055,POINT (113.9966463 22.36786),5400.0
