fishnetID,carbon,CI
0,0.6798515632707236,1.3979383760145576
10,1.903960225791583,1.7967217244593285
101,0.008588270448588708,1.4742571526353125
103,0.2899746825572809,1.466118656490345
105,1.8550892937554118,1.463330829997985
107,0.5279386008050406,1.4016412077892229
110,0.02766855190897743,1.4908019338120326
111,1.0505226852722862,1.4181992803133867
113,0.27767613720240536,1.4258532872552687
116,0.6427764142392165,1.2497745816557744
117,0.2799926646011909,1.2916903731771086
119,0.5576636226241307,1.3292177600747324
12,0.4885280813011355,1.2256715256397723
14,0.45338625508366376,1.2378238587145913
16,2.0872220985672465,1.7496403043974031
18,3.292869300359358,1.6309396631326876
20,4.283322495039787,1.6449140981514678
22,2.5702030526902293,1.6693294165350552
24,1.4513613320484495,1.6963048837422405
27,0.5205104562026546,1.4093582251475154
28,2.2601892937493395,1.1914693166209587
3,0.7369309798348732,1.565363675150041
30,2.12445918300762,1.235994623035154
32,1.8229198482419224,1.4323959722829807
34,1.0278755944661406,1.6068862213177937
36,2.2935705588114192,1.7345547259211034
38,2.3170701005613585,1.6776638563498627
4,0.39130756590710236,1.5215790841361592
40,2.12365410466561,1.7235573460394156
42,2.3201838282835654,1.6702257363625277
44,2.057126937297869,1.679002216875998
46,2.3644071787980634,1.8839470343423945
48,3.38852178184205,1.4590378978424112
50,6.877896094128601,1.73302371880061
52,4.113511610445317,1.7126260381510998
56,0.24216532738099536,1.4424523418997859
59,0.42395019299624653,1.3898759788011623
6,1.7827077635149,1.3832795043244432
61,2.6621230446091935,1.3244398319140658
63,5.2334225965593735,1.5257793736374732
65,6.8218804741036125,1.74492966422704
67,2.320095731612118,2.015058909439838
69,2.981104082706764,2.0017556166812343
71,0.9910015103372078,1.8871230276263007
73,2.2459578614961604,2.0125970039241023
75,9.117745135037914,1.887832906604597
77,3.0807747774255176,1.6823454202378154
8,2.397290605819704,1.5860407576429245
80,2.28878659831377,1.5690136829257209
82,0.0,1.5180870343621327
84,0.0,1.3442506939621715
86,0.49475140933311407,1.5649867682169523
88,0.3760336247562906,1.5910568662339117
89,6.511006479380219,1.5494478476557256
91,2.8229274587483606,1.7561656056608097
93,0.9814800963495846,1.6254996170507268
95,0.12458372178800449,1.4408280819220871
97,2.4530444306752623,1.4806601046315797
99,2.360102825070932,1.4826901709370364
