fishnetID,osmid,lon,lat
0,1121794511,114.2144118,22.2054285
0,521345677,114.2145867,22.2051591
3,1684278858,114.2146236,22.2250166
3,660415270,114.21788,22.21537
3,9287327807,114.2069429,22.2199972
3,1684278555,114.2127124,22.2203598
3,1684278464,114.2134463,22.2181807
5,538133457,113.9631549,22.237791
5,1780212426,113.96318,22.2375311
7,1780212425,113.9633256,22.2376237
7,760224892,113.9636245,22.2375335
9,1683191852,114.154647,22.2429638
9,5092114994,114.1489252,22.2430262
9,5072381622,114.1536333,22.2368111
9,290880231,114.1563566,22.2420089
13,1082508681,114.1994515,22.2376678
13,11086278594,114.1990736,22.2382818
15,1684279412,114.2228344,22.2358934
15,1684279426,114.2231191,22.2360172
21,6577516446,113.9042075,22.2554106
21,1234252638,113.9043643,22.2553425
23,8758935161,114.1382544,22.2547912
23,8758935159,114.1370228,22.2572244
23,288737712,114.140964,22.2526144
23,1051894574,114.1370454,22.2509056
23,566149372,114.1446214,22.2486266
25,564633635,114.1599041,22.2478383
25,566148241,114.148071,22.2483172
25,256014956,114.1564441,22.2507635
25,291157377,114.1552703,22.2472097
25,1683191888,114.1573303,22.2436867
27,597665412,114.1718194,22.2505067
27,597665402,114.1740466,22.2497819
27,11114847791,114.1712335,22.2486225
27,1683192152,114.1674759,22.2492263
27,4846366266,114.1619115,22.2485716
29,597665431,114.1764217,22.249948
29,5035465444,114.1855412,22.2538476
29,8827659852,114.1766706,22.2476169
29,1683191950,114.18561,22.24604
31,1071364113,114.1932766,22.2568108
31,1683192365,114.1924448,22.2572937
33,6435551380,114.228206,22.2571536
33,517238708,114.230057,22.2563949
35,564616793,114.0004074,22.2650212
35,3812289304,113.9970804,22.2668373
35,529140407,114.0019949,22.263603
35,7122751651,114.0057974,22.2606434
37,293129472,114.1297697,22.2704809
37,474174230,114.1292496,22.2620014
37,6720418135,114.1271559,22.268117
37,253311607,114.1282212,22.2661983
39,1051895086,114.1362435,22.2610841
39,8742901871,114.1323569,22.2669942
39,6938681152,114.1300329,22.2704252
39,8742901696,114.1341099,22.2638342
41,26412251,114.1514696,22.2671122
41,1685958601,114.1494647,22.2639802
41,1685959193,114.1494595,22.2704623
43,1685959012,114.1653219,22.2694175
43,1685959014,114.1656516,22.2693953
45,1012752099,114.1803763,22.2713632
45,2688581881,114.1784943,22.2700726
