fishnetid,CO2,fishnetid,CO2psqkm
0,2156738.5535370666,0,865335.3771510628
100,6508138.379800824,3,2611489.2105033207
103,8350862.251432851,5,3351253.7203213116
105,382166.31608171435,7,153365.7543361385
108,2769591.5668518655,9,1111454.5735190753
112,23282455.6444656,13,9343396.376026148
114,1392754.8933325063,15,558921.3277912111
118,26086867.56334862,21,10469898.857069993
120,49818219.736339554,23,19994417.521048393
122,1267043.144257854,25,508524.5875423465
124,9081002.443972295,27,3644637.5509912297
126,49481751.782081686,29,19859376.951644477
128,16135920.157726899,31,6476111.077993738
13,5057466.031150825,33,2029801.3048361111
130,4858327.777979655,35,1950077.9006759473
133,4118245.334898377,37,1653017.1664306282
135,207977.50785125335,39,83479.82277687406
137,14963175.247950543,41,6006049.552116465
143,7806176.499605053,43,3133311.084863302
146,28382823.577647068,45,11392544.831645269
148,24491546.89443963,47,9830630.318664216
15,4969208.261548314,49,1994584.0745070758
150,18991300.455119487,51,7622893.517083041
152,24366831.609931454,54,9781576.10458412
154,4496063.871988844,56,1804854.7155815759
156,7030870.642922256,58,2822402.082317315
158,10240966.056616576,60,4111030.538185739
160,7387815.620922679,62,2965690.488596737
162,16260463.639483215,64,6527437.179018985
164,7038832.047832104,66,2825598.0287256953
166,12486458.162465159,68,5012438.3320843
169,42791736.86291099,70,17177884.982030258
171,28963817.38229374,72,11626943.894068873
173,10714538.855638586,74,4301136.845358757
175,14646441.612655142,76,5879520.390220214
177,51346669.85685007,78,20614211.046230618
179,34248403.82405889,80,13749749.03717321
181,5959371.640929284,82,2392516.30245414
184,3393327.7904614056,87,1362323.5044587338
186,15737559.99996312,89,6318177.675338025
189,20667061.581080925,92,8297230.771257314
192,22114552.921169065,94,8878356.909644134
194,14255148.175296776,96,5723031.966826839
196,32780941.075124387,98,13160604.952593256
198,13752806.047716191,100,5521356.051645735
201,12031263.078059012,103,4830206.066634559
203,2371502.736482199,105,952090.1363786628
205,3239752.2047856036,108,1300801.1776036583
207,4566840.565373981,112,1833643.8128173938
209,4558401.357437202,114,1830255.364895058
21,491064.5189590326,118,197168.56850894738
213,691709.5100633034,120,277730.05105788296
215,13605459.775213486,122,5462762.883935739
217,27981617.279502824,124,11234970.580353474
219,16862339.619981628,126,6770441.023995953
221,24837170.35984187,128,9972435.671076324
224,15826698.918664794,130,6354618.282400434
226,10811164.361755854,133,4340818.199696039
228,11933114.713402506,135,4791788.7806841135
23,2559878.067057433,137,1027929.0274381279
230,4617752.031385802,143,1854276.348412642
232,16986936.201628923,146,6821170.521200262
234,16080866.73823433,148,6457334.792349153
236,2695718.5823736866,150,1082476.3164643743
238,3180256.447300123,152,1277044.3869732225
240,17758528.423064757,154,7131006.388773863
242,17614238.077710267,156,7073066.037515343
244,14394826.95444793,158,5780298.937606153
246,11163935.623336764,160,4482921.915441106
249,20096981.06880763,162,8070852.8591273585
25,4155705.623149821,164,1668911.7880640952
251,16075903.0091973,166,6456006.865931882
253,23840420.55788458,169,9574200.511184327
255,16745678.204907583,171,6724985.427183054
257,37785410.7847714,173,15174442.848963248
259,20924231.91603764,175,8403072.899668805
261,29979610.85496904,177,12039670.394072186
264,829202.248472421,179,333003.71408790356
266,880311.7615983174,181,353529.05362689827
268,19424924.857323628,184,7800958.252693144
27,7568209.128484926,186,3039670.5647295755
270,4363233.40979745,189,1752434.6827161517
272,2005653.2696478842,192,805543.9673114268
273,20126442.503582332,194,8083518.017578878
275,11595273.570531381,196,4657087.451472962
277,1492491.4160395302,198,599439.3321363091
279,7745909.697497718,201,3111041.635453676
281,2675837.0013742773,203,1074714.3519716114
285,10694423.878479779,205,4295273.150930803
287,12731234.469892811,207,5113331.042238696
29,23104746.033754572,209,9280671.749913586
290,4057752.3565630754,213,1629910.4785087567
292,24758455.63447192,215,9944930.770631783
294,5550251.59350784,217,2229414.817783677
298,8044933.798486179,219,3231474.1622574585
3,4112344.634583719,221,1651839.004000854
300,7103842.755401988,224,2853458.4487347426
303,1282383.250519331,226,515105.3375908114
305,34452809.962464005,228,13838941.12738529
307,3461166.97702408,230,1390275.1641805551
308,5652476.606431596,232,2270476.372333296
31,1709363.3696634057,234,686613.923909655
310,14558560.719040766,236,5847855.803627464
313,2650153.678103995,238,1064508.838893877
315,3056959.821551801,240,1228040.7982548869
317,6511967.055546646,242,2615985.0596368317
320,2733229.6293893494,244,1097992.0220811144
322,11221460.097068174,246,4507880.907703139
324,9005884.30744154,249,3617840.599644586
326,13606425.193304116,251,5465968.226987849
329,15355924.202004869,253,6168776.338501953
33,8537866.931990635,255,3429828.828180201
331,4000281.582556404,257,1606991.6762559966
334,4987619.181349571,259,2003624.5807596794
336,3926094.8727030633,261,1577189.4178979103
338,8718968.825736633,264,3502581.015694469
340,12710397.235634973,266,5106543.921727553
342,25112157.724667888,268,10089089.586503401
345,2667889.2316257423,270,1071854.2691503596
349,2581644.8100949177,272,1037204.6104183847
35,1385110.8680640282,273,556483.7473696527
351,2618625.482593998,275,1052062.0082534524
353,3349027.8714349885,277,1345509.3183586497
355,2203481.8711019927,279,885273.4298480852
357,17729374.60271862,281,7122974.084538658
359,21470167.934660867,285,8626771.696182592
361,9148364.367309887,287,3675837.610144302
363,6918667.404643915,290,2779939.3243416785
365,1498988.0258760566,292,602297.4535596451
367,858411.0331453447,294,344911.880846558
369,819896.0583602176,298,329470.5564092288
37,3061330.726228056,300,1230178.2981383014
371,6469757.153602432,303,2599835.0248139226
373,10334739.29779748,305,4152956.0632316517
375,16991108.456507143,307,6827780.05833537
377,3471569.4996950226,308,1395030.4102758751
379,8690110.699974112,310,3492071.438063634
381,5293403.297396938,313,2127123.934684887
384,382049.24650181463,315,153524.31145056576
385,11438394.286203897,317,4596453.527830009
387,288776.030363742,320,116055.02041855449
389,23837543.106789555,322,9579972.92401423
39,2351123.4241341343,324,944883.3985649905
392,14259739.767764468,326,5730788.624762383
394,7792023.399127894,329,3131504.486531734
396,16533799.874611536,331,6644701.361220981
398,8074773.107177268,334,3245137.6128699454
400,11854922.052939737,336,4764326.246823407
404,2335107.0982310846,338,938446.6627073154
406,13972247.269025961,340,5615249.437621383
409,12280614.12329407,342,4935405.895833062
41,2921665.3868481135,345,1174176.179718741
411,1265046.2985250815,349,508456.9896893839
414,9975204.850363456,351,4009309.8850756777
416,2634753.5785172353,353,1058980.1137452354
419,1975677.411893007,355,794079.2290531008
421,11281145.71588351,357,4534203.528861355
423,4723083.189779371,359,1898337.3679917194
425,326110.7940856551,361,131072.92030286056
429,3549831.2576656276,363,1426775.0652927132
43,10359729.491759047,365,4163860.941305521
431,1267721.115633503,367,509584.92203217256
434,13182.918678353326,369,5299.128100042558
45,29139201.661292966,371,11713063.404508702
47,2639013.2861336987,373,1060802.2246148018
49,5736993.764018838,375,2306095.1528587095
5,19005942.994051225,377,7639804.8903078595
51,2379000.442132053,379,956285.0534469291
54,621730.1529280604,381,249916.41110795378
56,21029277.239119902,384,8454000.461643778
58,6208380.443145768,385,2495837.1386503726
60,7618844.480592175,387,3062859.17597993
62,12446794.952212587,389,5003748.301740631
64,16340219.284145247,392,6569629.965786796
66,61285552.831528574,394,24640024.55237293
68,7774012.810162839,396,3125563.1655871994
7,1555720.1247154921,398,625481.5417094134
70,1649998.824614601,400,663386.55150345
