From,To,Volume,EstimatedTT
442874,26384674,1922.95,0.68
442928,1803689295,0.0,0.03
26384674,264670999,569.63,0.4
26384674,534589,1353.32,0.66
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,558.02,0.37
15866840,1803689315,1981.99,0.69
264670999,534589,272.38,0.33
534589,534591,1625.7,0.38
534591,534626,1373.33,0.67
8083440,534911,1444.59,0.04
534626,534624,2.87,0.07
534626,534625,1370.46,0.08
534608,30409417,1230.83,0.87
30436919,30436908,869.01,1.3
30409417,30409422,512.43,0.02
30409417,30403571,2253.73,0.21
534624,534608,888.16,1.23
534625,30436908,1372.18,0.02
534625,534624,885.3,0.07
30436908,30436907,1395.71,0.02
30436908,534628,843.76,0.39
534628,534629,1188.66,0.22
534629,3595409680,1475.14,0.65
11769656,11769730,951.52,0.2
3595409680,3855350,1181.97,0.01
3595409680,7128283652,293.17,0.04
3160432771,30409397,394.9,0.16
30409405,30409419,1020.97,0.72
534736,140605768,1947.95,0.14
534306820,2021890013,1573.42,0.19
140605768,534324288,1947.95,0.5
534329195,2021890013,931.44,0.02
534329195,534306820,1947.95,0.3
3853550,3564765835,306.47,0.4
534742,534770,1586.6,0.56
534770,29138173,2625.45,0.09
534743,534744,575.4,0.07
534744,534747,2157.84,0.05
247994358,534742,739.64,0.06
534747,277692998,116.58,0.01
534747,2287846802,2041.26,0.35
277692998,288154283,1943.62,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,2041.26,0.16
534749,25235133,2382.85,0.1
534749,7095690293,457.56,0.77
25235133,25235132,993.14,0.01
25235133,534751,1405.03,0.93
7095690293,7095690318,1174.34,0.01
534751,534754,780.54,0.85
534754,3098430373,929.76,0.17
29510455,25235132,1342.8,0.71
3098430373,16574394,654.97,0.03
3098430373,2260849842,1198.4,0.94
534758,25873172,1484.35,0.03
534758,2202559858,1418.25,0.64
25873172,25873173,2189.86,0.02
25873172,3100041009,928.76,0.33
2202559858,25873172,1634.27,0.65
534769,546378258,1426.36,0.58
534769,534770,1038.85,0.04
546378258,247994363,948.32,0.05
546378258,290077155,478.05,0.24
29138173,1775338888,297.33,0.09
29138173,534773,2328.12,0.77
534773,2544089666,2887.23,0.04
534773,335716508,803.32,0.27
2544089666,2544089665,2025.08,0.06
2544089666,16574602,862.15,0.04
335716508,534799,803.32,0.51
534774,534804,490.27,0.15
244038933,534778,758.24,0.08
534804,18630111,3124.33,0.8
534804,16574613,274.06,0.05
534778,244038915,1222.91,0.02
534778,30058360,1154.26,0.23
244038915,534787,1841.86,0.25
244038915,244038942,841.88,0.03
30058360,30056676,1375.25,0.84
30058360,30056684,508.23,0.02
534787,244038955,692.29,0.05
534787,244038923,1149.57,0.26
244038955,244038925,1113.82,0.05
244038955,2072816,696.01,0.36
244038923,244038955,1117.54,0.1
534790,30261537,713.19,0.04
534790,30409389,1616.08,0.04
30261537,30409389,497.02,0.05
30409389,30409397,1862.36,0.06
30409389,3160432771,250.74,0.18
534796,534790,764.11,0.05
534796,3160432775,1240.93,0.4
3160432775,534790,1565.16,0.18
534799,1501721437,283.58,0.02
534799,11769597,912.79,0.43
1501721437,18630516,1058.64,0.01
1501721437,2071676,406.9,0.32
11769597,7128283648,1139.73,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2374.55,0.04
18630111,35711189,1247.55,0.9
16574613,534773,1855.95,0.04
16574613,16574619,407.24,0.15
534806,280008531,1402.39,0.02
534806,2287864441,2714.44,0.34
280008531,18630070,498.38,0.03
280008531,31197353,904.44,0.05
2287864441,280221322,915.2,0.09
2287864441,24969587,1799.24,0.05
24669567,976932104,572.4,0.11
1854526402,27318980,693.71,0.04
27318980,27318981,864.22,0.07
534908,534911,123.72,0.05
534911,534914,1568.3,0.31
3853544,15511907,613.17,0.38
534914,442936,144.34,0.41
534914,15866840,1423.96,0.74
30409415,30409424,919.85,0.05
536575,30409422,2336.62,0.18
30403571,10919767,1944.58,0.44
