From,To,Volume,EstimatedTT
442874,26384674,2471.38,0.95
442928,1803689295,0.0,0.03
26384674,264670999,793.0,0.58
26384674,534589,1678.38,0.9
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,842.16,0.59
15866840,1803689315,2573.75,1.01
264670999,534589,404.25,0.34
534589,534591,2082.63,0.41
534591,534626,1647.74,0.68
8083440,534911,1692.44,0.04
534626,534624,4.94,0.07
534626,534625,1642.8,0.08
534608,30409417,1482.28,0.89
30436919,30436908,1155.26,1.31
30409417,30409422,490.05,0.02
30409417,30403571,2816.85,0.26
534624,534608,1070.82,1.23
534625,30436908,1655.92,0.02
534625,534624,1065.88,0.07
30436908,30436907,1662.45,0.02
30436908,534628,1135.12,0.43
534628,534629,1646.77,0.25
534629,3595409680,1969.33,0.69
11769656,11769730,1274.17,0.2
3595409680,3855350,1496.98,0.01
3595409680,7128283652,472.35,0.04
3160432771,30409397,552.48,0.17
30409405,30409419,1185.21,0.72
534736,140605768,2235.84,0.18
534306820,2021890013,1799.66,0.19
140605768,534324288,2235.84,0.63
534329195,2021890013,1298.43,0.02
534329195,534306820,2235.84,0.38
3853550,3564765835,464.72,0.42
534742,534770,2121.2,0.62
534770,29138173,3014.49,0.11
534743,534744,627.98,0.08
534744,534747,2569.64,0.06
247994358,534742,930.2,0.08
534747,277692998,110.46,0.01
534747,2287846802,2459.18,0.39
277692998,288154283,2263.3,0.09
2287846802,29510418,1.15,0.04
2287846802,2287846804,2458.04,0.28
534749,25235133,2781.88,0.16
534749,7095690293,651.96,0.89
25235133,25235132,1152.65,0.01
25235133,534751,1676.03,1.22
7095690293,7095690318,1658.91,0.02
534751,534754,831.47,0.95
534754,3098430373,1236.26,0.19
29510455,25235132,1727.3,0.79
3098430373,16574394,932.23,0.05
3098430373,2260849842,1309.44,1.26
534758,25873172,1866.9,0.04
534758,2202559858,1588.41,0.65
25873172,25873173,2697.56,0.02
25873172,3100041009,1101.46,0.49
2202559858,25873172,1932.12,0.68
534769,546378258,1658.24,0.59
534769,534770,893.29,0.04
546378258,247994363,1071.44,0.06
546378258,290077155,586.8,0.24
29138173,1775338888,306.33,0.09
29138173,534773,2708.16,0.89
534773,2544089666,3158.89,0.04
534773,335716508,1076.73,0.3
2544089666,2544089665,2109.49,0.07
2544089666,16574602,1049.39,0.05
335716508,534799,1076.73,0.52
534774,534804,546.35,0.15
244038933,534778,938.07,0.09
534804,18630111,3403.96,0.94
534804,16574613,355.21,0.05
534778,244038915,1439.56,0.02
534778,30058360,1523.97,0.26
244038915,534787,2128.82,0.32
244038915,244038942,1103.07,0.04
30058360,30056676,1684.44,0.97
