fishnetid,CO2,CO2psqkm
0,4005275.910133271,283165.2598273369
1,16012088.471247468,1132023.6842773212
2,4533781.342554047,2884766.125353865
3,5413057.213372463,3444234.051865972
4,2754445.1727065104,1752605.5025641925
5,2335087.889950881,1485546.9284951068
6,3053833.294069858,1942801.6776863162
7,8165476.3504165225,5194750.212309385
9,10046420.357073834,6390393.829338902
10,7203765.736219455,509292.3040007754
11,1455665.2063400652,102865.19067904036
12,3435961.176990987,242803.63375956664
13,14594117.806278951,1031299.4391820021
14,15870697.262171853,1121509.4603973287
15,14394398.963984184,4068744.8713162537
16,10345223.762004122,2924198.2405547625
17,8188145.850735202,2313941.0437630615
18,4724401.587303458,1335099.1713359505
19,11183097.648369186,790258.2729674496
20,2565342.050435425,181197.3623847017
21,15241214.415443003,1076530.0678509886
22,14400628.88045721,1017157.1348066082
23,20653079.153829638,1458785.3760705597
24,25623914.411806468,1809889.5251035262
25,4147807.6839215476,1171885.530946305
26,15118023.338504544,4271314.910680284
27,14046836.090926936,3967756.5726962085
28,12680034.113784939,3581681.196498586
29,13079511.009273762,923842.8441767952
30,12775076.678887373,902339.786650424
31,9768126.78905586,689632.6152501025
32,14496887.534185635,1023484.5102934135
33,39467973.26469481,2786450.484206236
34,31093271.73712192,2195194.100957475
35,19215959.509777904,5426609.470501755
36,21088954.48942292,5955545.446342965
37,20560565.801211394,5804991.759116481
38,8074730.994046738,2279788.7631515968
39,17054884.28045819,1204079.8305659303
40,2270814.0732559497,160320.13935771465
41,2360560.4525956516,166656.26005207043
42,17691869.286188763,1248476.5662189992
43,12704980.495424189,896562.718512695
44,3318392.251705144,234171.69190882344
45,2864314.994394109,1819156.05417562
46,21487471.835126113,13646915.424535265
47,14748646.252824526,9367017.654894996
49,13743570.435351143,8727346.084897455
50,4659888.463946867,2959089.8182671876
51,13276158.656419007,8429242.227798218
52,16583336.683713943,10529021.644699104
54,11452766.291666862,808196.6977164556
55,7072220.4124426665,499071.1446730852
56,2039453.4631631328,143919.77554567822
57,11535237.877961744,813642.5488790716
59,4064448.7317674346,286687.49278431945
60,26291992.7848393,1854516.0707456027
61,551090.3500496959,38871.374983410766
63,12913815.391002614,910463.0997509344
64,12450003.89863433,877762.9846998182
65,8508988.992656872,2399637.973890576
66,13070839.236063534,3686135.0048173247
67,15337155.206056321,4324272.077468827
68,4105957.73796273,1157664.3881458512
69,3486306.6634471216,245795.17945547673
70,9774695.733172895,2755319.3669721126
71,8961703.455893459,2526150.763883568
72,6557870.934275139,1848128.3298514707
73,8843659.718544746,2492305.540809702
74,13710995.915285474,966223.7534358992
75,306162.06167797884,21565.586301766794
76,7645955.360015994,538569.3748999343
77,2432397.0482305833,171334.31940026823
