fishnetid,CO2,fishnetid,CO2psqkm
0,1764788.8260695077,0,708075.7201165287
100,5906620.20215596,3,2370120.9206530885
103,6928566.908393956,5,2780477.623644955
105,330001.6505205702,7,132431.7448569602
108,2425058.1046383344,9,973191.1209252827
112,20198938.490936317,13,8105961.483519505
114,1148760.4142984194,15,461004.8036071536
118,22916307.584954806,21,9197402.563160945
120,41693858.21059187,23,16733725.402834285
122,1052484.749982853,25,422412.1142245172
124,7814581.477671217,27,3136362.6730115153
126,42082843.95669311,29,16889843.856252473
128,14326529.250439964,31,5749916.576250941
13,4305612.924109639,33,1728046.946365409
130,4235402.702041307,35,1700042.8104397312
133,3361038.121714562,37,1349082.7428713702
135,189795.93439998938,39,76181.94453418558
137,13682056.60238145,41,5491822.996594288
143,6687775.896818399,43,2684397.7139951796
146,24672111.08847576,45,9903106.746862067
148,20881554.324623987,47,8381620.071988485
15,4100611.18822675,49,1645939.0191133148
150,16373181.751185136,51,6572010.23806067
152,21134438.02527849,54,8483996.494957501
154,3838957.8974653357,56,1541072.6941240027
156,6284968.694203004,58,2522974.696977915
158,8964999.844348399,60,3598819.479646141
160,6002733.513280936,62,2409677.041140719
162,14148415.459832456,64,5679597.774350577
164,6215616.559195994,66,2495134.672575144
166,10744551.447019357,68,4313184.798551311
169,37469234.488108665,70,15041273.095865333
171,24847130.84450734,72,9974382.604493424
173,9231722.125171384,74,3705889.7927083727
175,12673900.153599117,76,5087683.162053215
177,44587783.70026363,78,17900712.66244533
179,29974395.893708106,80,12033857.787843542
181,4991857.052871585,82,2004087.0242913023
184,2832263.0536412727,87,1137072.1507163686
186,14103243.441339597,89,5662046.585438791
189,17366894.751722064,92,6972308.713062775
192,19631154.997116674,94,7881344.073933555
194,12354752.413080642,96,4960077.730010654
196,28240376.44663081,98,11337698.856017882
198,11873727.9718203,100,4766960.252718178
201,10387082.950404756,103,4170115.03747914
203,2073764.5007190967,105,832556.7986632998
205,2778445.117660209,108,1115580.5915096866
207,3876337.181172984,112,1556398.0364332676
209,3716515.462083605,114,1492227.6100361273
21,451640.1030060565,118,181339.17062406763
213,554971.8055170411,120,222828.14626594848
215,12208017.74538279,122,4901672.367397781
217,25098925.07255772,124,10077533.473922651
219,14985151.541050602,126,6016726.446672986
221,21801031.98774432,128,8753388.00318321
224,13095865.903096953,130,5258154.547537516
226,9323746.634212323,133,3743601.3110959977
228,10492167.925478736,135,4213170.974875123
23,2278098.2397462777,137,914779.2381700044
230,3907062.3438978414,143,1568896.1310227064
232,14932593.004594265,146,5996240.993608502
234,13672223.47010161,148,5490134.688595371
236,2404391.4680394987,150,965492.7768350317
238,2681905.824003373,152,1076929.749436364
240,15350530.163710205,154,6164065.290810397
242,14801630.370116116,156,5943652.43667317
244,13026685.199574703,158,5230916.276931325
246,10130479.797997298,160,4067933.6958413725
249,16722671.805703413,162,6715746.165715898
25,3647872.059186928,164,1464968.2227280384
251,13431778.3893794,166,5394138.883140647
253,21365151.53803905,169,8580144.141348766
255,15589923.183064234,171,6260839.658693826
257,33513161.584194336,173,13458727.709594868
259,18325656.5575473,175,7359497.285505361
261,26400290.887181215,177,10602232.368089812
264,748527.2906760753,179,300605.0313424581
266,742758.4325384905,181,298288.28510932485
268,16077610.151381,184,6456692.446185308
27,6418004.129433579,186,2577706.0207184744
270,3649942.6247311104,189,1465950.9232626064
272,1669554.4232206848,192,670554.3346281603
273,17276013.5869715,194,6938681.144338597
275,9758010.744316947,196,3919175.2667388096
277,1267673.6879724197,198,509144.2809777826
279,6352855.475285414,201,2551539.930037842
281,2218052.4767657756,203,890851.2846567566
285,8793441.630219657,205,3531768.907585955
287,10667277.010191372,207,4284369.972241188
29,18724011.856710725,209,7521026.529776749
290,3443705.8025321225,213,1383261.391831876
292,21131238.64544594,215,8487956.944053596
294,5073645.7825816255,217,2037972.6751673706
298,7041911.795650145,219,2828582.1351098544
3,3448782.464978446,221,1385300.5762349681
300,6002521.804537323,224,2411081.881541776
303,1081571.8435543128,226,434443.7822134221
305,29109674.04975262,228,11692720.154054191
307,2892531.0430119224,230,1161866.531553001
308,4640537.295725582,232,1864002.4574162543
31,1434283.1587983565,234,576120.2124355766
310,13076123.509484971,236,5252393.160944929
313,2461557.5738678747,238,988753.903774819
315,2798576.60524585,240,1124243.185682095
317,5361083.948404349,242,2153652.7124379515
320,2304056.8939322904,244,925584.905401401
322,9680569.78772056,246,3888875.007732269
324,7953655.586553123,249,3195139.6569513003
326,11834993.666844755,251,4754349.392330501
329,13607591.52465367,253,5466436.765188238
33,7101671.000483019,255,2852880.715959923
331,3421134.0123610427,257,1374336.7229931636
334,4207009.419443391,259,1690038.3084186192
336,3369261.2503465274,261,1353498.4157225506
338,7747115.489338299,264,3112168.4435035666
340,11530163.501252806,266,4632371.848990915
342,22609849.165372197,268,9083759.20013803
345,2242758.7064417317,270,901053.336726738
349,2218377.393863072,272,891257.872332214
35,1257208.348639052,273,505097.48295667255
351,2387736.749612388,275,959299.8833454252
353,3044316.9362397995,277,1223088.2999467507
355,1944241.0811422896,279,781120.5496751352
357,15884682.929687623,281,6381848.620420526
359,18164891.907274216,285,7298702.825556855
361,7972937.50210498,287,3203547.9083334054
363,6002846.1572083365,290,2411959.863715352
365,1245211.7182784504,292,500329.44500902464
367,784506.4777459622,294,315216.8300822074
369,733106.7464010621,298,294594.766228281
37,2531741.4063198552,300,1017365.8493900384
371,5651836.172739336,303,2271158.142035718
373,9139327.045000229,305,3672586.465096382
375,14024476.283523675,307,5635655.833894008
377,2935588.5038140565,308,1179649.5029803184
379,6943405.511941716,310,2790167.9171034615
381,4310535.289498834,313,1732164.0295395115
384,315680.6944325865,315,126854.48720226463
385,9753646.923391877,317,3919447.405682283
387,258519.82669771937,320,103895.47819538153
389,20633243.550045144,322,8292210.051115682
39,2097273.3080103407,324,842864.6112963033
392,12028974.290147018,326,4834275.390170102
394,6836137.064304688,329,2747347.2281682296
396,14106727.187273504,331,5669295.023195724
398,7417387.567218954,334,2980943.620845655
400,10778779.433643296,336,4331839.681028744
404,2158090.7397296424,338,867306.2807496222
406,11993827.844388144,340,4820150.528500003
409,10276504.782409526,342,4129982.571104203
41,2376030.6066742684,345,954893.2445167206
411,1178826.057439486,349,473802.69736523175
414,8954788.2236403,351,3599176.3058873108
416,2277634.603750517,353,915444.1506090277
419,1668822.8553102382,355,670745.9215729057
