From,To,Volume,EstimatedTT
442874,26384674,3249.97,1.8
442928,1803689295,0.0,0.03
26384674,264670999,1127.57,1.31
26384674,534589,2122.4,1.55
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1204.31,1.47
15866840,1803689315,3372.23,1.98
264670999,534589,751.18,0.51
534589,534591,2873.58,0.54
534591,534626,2176.66,0.75
8083440,534911,2095.22,0.05
534626,534624,136.37,0.07
534626,534625,2040.29,0.09
534608,30409417,1952.53,0.95
30436919,30436908,1667.48,1.32
30409417,30409422,550.78,0.02
30409417,30403571,3716.22,0.43
534624,534608,1609.05,1.29
534625,30436908,2144.93,0.02
534625,534624,1472.68,0.08
30436908,30436907,2142.83,0.02
30436908,534628,1565.1,0.61
534628,534629,2182.11,0.32
534629,3595409680,2813.49,0.9
11769656,11769730,1731.51,0.23
3595409680,3855350,2007.37,0.01
3595409680,7128283652,828.93,0.06
3160432771,30409397,682.94,0.19
30409405,30409419,1391.26,0.73
534736,140605768,2706.68,0.29
534306820,2021890013,2280.06,0.2
140605768,534324288,2706.68,0.99
534329195,2021890013,1702.37,0.03
534329195,534306820,2706.68,0.6
3853550,3564765835,589.56,0.45
534742,534770,2733.04,0.76
534770,29138173,3667.87,0.17
534743,534744,769.1,0.1
534744,534747,3226.07,0.08
247994358,534742,1197.15,0.12
534747,277692998,92.85,0.01
534747,2287846802,3133.22,0.52
277692998,288154283,2701.04,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,3133.22,0.65
534749,25235133,3546.38,0.4
534749,7095690293,1006.42,1.6
25235133,25235132,1532.96,0.02
25235133,534751,2129.24,2.13
7095690293,7095690318,2326.12,0.04
534751,534754,899.07,1.11
534754,3098430373,1625.85,0.27
29510455,25235132,2350.04,1.1
3098430373,16574394,1247.28,0.1
3098430373,2260849842,1482.65,1.94
534758,25873172,2380.54,0.07
534758,2202559858,1911.97,0.68
25873172,25873173,3385.68,0.03
25873172,3100041009,1337.46,0.85
2202559858,25873172,2342.59,0.76
534769,546378258,1958.04,0.62
534769,534770,934.83,0.04
546378258,247994363,1094.95,0.06
546378258,290077155,863.09,0.24
29138173,1775338888,324.43,0.09
29138173,534773,3343.44,1.24
534773,2544089666,3590.53,0.05
534773,335716508,1442.93,0.38
2544089666,2544089665,2418.99,0.09
2544089666,16574602,1171.54,0.06
335716508,534799,1442.93,0.55
534774,534804,693.6,0.15
244038933,534778,1171.54,0.09
534804,18630111,3978.76,1.32
534804,16574613,472.29,0.05
534778,244038915,1745.65,0.03
534778,30058360,1891.18,0.33
244038915,534787,2486.87,0.44
244038915,244038942,1507.73,0.08
30058360,30056676,1970.67,1.17
30058360,30056684,964.69,0.02
534787,244038955,1026.5,0.08
534787,244038923,1460.36,0.47
244038955,244038925,1444.51,0.05
244038955,2072816,1142.61,0.64
244038923,244038955,1560.61,0.11
534790,30261537,1094.51,0.04
534790,30409389,2300.14,0.06
30261537,30409389,942.32,0.07
30409389,30409397,2639.41,0.11
30409389,3160432771,603.04,0.2
534796,534790,1161.25,0.05
534796,3160432775,1575.65,0.79
3160432775,534790,2233.39,0.29
534799,1501721437,596.68,0.02
534799,11769597,1625.04,0.45
1501721437,18630516,1786.39,0.02
1501721437,2071676,819.21,0.34
11769597,7128283648,1925.65,0.03
11769597,3595409680,22.81,0.02
18630111,280008666,3110.43,0.07
18630111,35711189,2246.12,1.05
16574613,534773,2729.11,0.06
16574613,16574619,864.44,0.19
534806,280008531,2746.31,0.03
534806,2287864441,3789.15,0.6
280008531,18630070,1145.13,0.04
280008531,31197353,1601.2,0.07
2287864441,280221322,1178.95,0.13
2287864441,24969587,2610.2,0.08
24669567,976932104,995.89,0.21
1854526402,27318980,911.2,0.06
27318980,27318981,927.29,0.08
534908,534911,614.91,0.05
534911,534914,2710.13,0.59
3853544,15511907,724.68,0.43
534914,442936,542.21,0.47
534914,15866840,2167.92,1.74
30409415,30409424,1339.92,0.06
536575,30409422,3822.7,0.25
30403571,10919767,3124.56,0.69
30409422,30409424,3097.22,0.02
30409422,30409415,1276.26,0.19
536584,30587893,1492.6,3.95
30587893,1619208224,1291.02,1.06
536652,25479302,2693.45,3.48
536652,18629762,1818.74,0.26
25479302,18627237,2229.69,2.28
25479302,28796755,1695.95,0.27
18629762,264218470,1737.54,0.24
18629762,264223496,3567.2,0.14
25599929,2526224454,1047.12,0.09
264218470,264223496,1098.59,0.18
3899207524,309517759,1998.55,0.01
536663,21527849,3834.46,0.37
536663,536667,2615.15,4.93
21527849,2297622,2676.04,0.02
21527849,21552197,2945.76,0.65
21647397,2297615,1953.86,0.19
21647058,1632149359,230.69,0.28
536670,24945363,402.86,0.02
536670,2075220,4972.44,1.04
24945363,21660961,4467.25,0.04
2075220,25096430,4590.99,0.06
2075220,3869392962,1552.83,1.43
344434421,10919786,1858.5,0.24
1630023963,311941598,2529.47,0.56
3100041009,25873173,1235.51,0.66
31296012,3148489413,1327.49,0.12
536675,3148489416,1576.01,0.21
3148489416,3148489413,836.21,0.02
3148489416,31296012,1610.21,0.19
248219433,248219482,109.67,0.38
2071674,518252065,616.27,0.04
518252065,29348253,617.02,0.24
11769758,3853550,747.65,1.1
534316145,518252065,0.75,0.05
2071676,18178669,2786.53,1.1
18178669,534743,329.56,0.05
18178669,534744,2456.97,0.09
7101166877,16574525,1335.13,0.62
2287857538,5824956622,1161.3,0.14
2274921120,206133365,981.46,3.11
2072802,30151417,1066.15,1.9
316507154,316507156,1057.08,0.28
30151417,30151418,2505.2,0.1
2072807,1485594848,785.01,0.01
2072807,1485594778,1061.59,0.16
1485594848,159725096,705.03,0.03
1485594848,11007703,1102.97,0.77
1485594778,1485594848,1022.99,0.09
2072816,244038925,1097.5,0.68
244038925,244038942,2542.01,0.45
2075215,25755498,833.62,0.02
2075215,2039066667,3367.71,4.29
25755498,25755497,2612.99,0.02
25755498,25755500,594.62,0.05
2039066667,25755506,3237.52,3.34
25096430,25096432,2218.12,0.02
25096430,10919799,4038.55,0.56
3869392962,25096430,1665.68,0.31
21540856,21647397,763.3,0.12
2297619,3790101104,1787.34,7.1
3790101104,21552197,0.0,0.12
3790101104,21527849,1787.34,0.09
2297622,21552199,1789.44,0.04
2297622,21527762,2588.13,0.09
21552199,21552200,2730.19,1.32
21527762,536663,3652.83,0.03
21527762,3146686054,2159.0,0.31
3411653,113794494,1011.08,0.08
26165869,262185367,1794.86,0.13
113794494,15618026,1018.29,0.03
113794494,26291274,1807.84,0.3
3411658,15618078,1513.59,0.18
3411658,25622663,2357.67,0.46
15618078,3030258494,1513.59,0.1
15618078,25622151,2023.36,0.08
25622663,25622670,2357.67,1.96
15511907,2071674,962.66,1.63
3855350,11769597,323.43,0.02
3855350,1501721437,2008.93,0.56
9100179,3137684026,910.27,0.96
3137684026,3137684031,1336.93,1.16
3137684031,3137684026,889.18,0.36
9100190,9982673425,105.75,0.05
9982673432,2970916246,152.17,0.04
9982673425,9100190,152.17,0.05
10919218,8224298741,1642.92,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1642.92,0.58
10919223,11008027,1762.28,0.56
25740441,25740442,944.97,0.11
11008027,2075215,3559.35,0.04
11008027,11008006,757.09,0.24
86684589,3121844724,464.52,0.05
10919237,10919235,0.0,0.06
10919237,10919238,757.09,0.07
10919238,10049596107,810.64,0.09
10049596107,10919237,757.09,0.01
3073762517,3877390797,195.37,0.03
10919767,536575,3244.96,0.74
126667225,18178749,659.75,0.11
126667225,31271217,950.34,0.08
3151457278,18178797,1894.78,0.29
2262218571,18178769,1621.15,1.45
3147805129,2262248282,1533.03,0.06
10919786,536663,2796.78,0.39
10919786,3146686054,671.15,0.01
3146686054,21552195,1115.08,0.01
3146686054,21527733,1931.14,1.25
10919799,15613225,3751.57,0.11
10919799,1952603929,994.03,0.45
15613225,1698611463,3754.23,3.39
15613225,15613290,829.28,0.02
1952603929,15613225,831.94,0.44
10940911,773684928,2755.27,1.51
773684928,4186859645,2755.27,0.31
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,708.64,0.26
3324432562,25621845,1352.05,0.81
11004892,3780365870,1296.45,1.72
3780365870,3879014011,1830.12,1.95
7260653744,2272203032,2864.14,0.32
11005259,1762496623,1847.43,0.19
1762496623,433065573,2619.08,1.62
11005798,25600624,695.88,0.92
312068888,312068717,1407.27,0.15
11007218,95145062,2107.2,0.69
95145062,159729140,1022.98,0.02
95145062,1670657170,1195.42,1.79
11007703,344624368,1141.15,1.55
344624368,344625887,894.32,0.07
344624368,99089590,294.03,0.03
95145069,159725096,1268.26,1.06
11008006,2075215,810.64,0.24
11068788,828163530,1427.51,0.02
11068788,25621138,1416.2,0.02
828163530,4862265262,3658.4,3.16
25621138,773660261,11.98,0.02
25621138,25621140,4484.91,0.89
203786445,415524744,276.8,0.03
2970916246,9982673432,105.75,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,407.53,0.03
81580487,81580494,846.25,0.12
3137621725,28238725,1874.24,0.35
2078553223,85748936,926.16,0.07
9946740207,9946740209,804.07,0.08
11768081,376974958,1385.67,0.21
376974958,30788689,0.0,0.04
376974958,288155029,1385.67,0.3
11769730,11769758,449.45,0.33
11769730,29348253,1282.06,0.05
29348253,252007120,1282.06,0.3
29348253,534628,617.02,0.02
3121547154,534324289,1648.6,0.09
12262630,26910582,653.25,0.01
12262630,12262641,2494.16,0.47
26910582,26910090,0.0,0.01
26910582,656211460,1361.89,0.46
12262641,12262886,712.02,0.01
12262641,248219548,1782.14,0.66
12262886,26910102,708.64,0.01
12262886,839865307,724.73,0.03
248219548,211626783,574.23,0.37
248219548,248219582,1207.9,0.16
839865307,10940911,2174.74,0.77
12961684,784730663,2495.84,4.18
64804962,33477280,824.31,0.99
784730663,12961684,2748.46,0.52
15017262,1363071246,0.0,0.02
15017262,15017430,0.0,1.08
1065689955,1363071255,0.0,0.04
1698611463,25272054,7759.82,2.1
15613290,10919799,707.05,0.01
15613290,15613314,4334.71,0.44
15613314,15613331,724.35,0.07
15613314,25096432,3610.37,0.1
15613331,15613353,2551.21,0.5
25096432,15613331,1826.86,0.08
25096432,24945369,3909.13,0.07
15613353,2338426490,2119.19,0.44
15613353,26730552,432.02,0.04
2338426490,15613573,3550.09,0.25
26730552,3025700050,432.02,0.06
15613573,1629974641,3982.1,1.46
1629974641,15866451,1397.43,0.72
1629974641,25269438,2189.52,0.59
15614141,12262630,2784.33,0.72
15614141,10941037,0.0,0.1
15618026,24973521,672.44,0.02
15618026,282973002,3653.79,4.87
24973521,113794494,1815.05,0.03
24973521,3411653,1794.86,0.17
282973002,24969633,2482.02,0.19
282973002,1516305879,1171.78,0.24
25622151,2503004249,2023.36,0.59
15866433,25269437,2740.65,0.12
15866433,15866451,14.61,0.64
25269437,25096273,5270.1,1.67
15866451,903673001,1412.05,1.19
1803689315,1803689298,988.29,0.05
1803689315,442928,2383.94,0.09
16573458,3840043618,2248.95,0.78
16573467,16573472,1267.47,0.3
3840043618,16573467,1471.97,0.54
16573472,25622670,0.0,0.02
16573472,16573581,2023.36,0.51
25622670,16573458,2357.67,0.49
16573581,15618078,2023.36,0.15
16573581,25622663,0.0,0.1
3844764355,3844764341,69.24,0.08
16574244,26165880,1057.24,0.04
16574244,3861801989,1326.97,0.19
26165880,262185376,1222.31,0.95
3861801989,26165886,2844.95,1.01
3861801989,2260731086,1639.61,2.72
16574394,29510455,1120.85,2.55
16574394,7093468874,1430.01,0.08
16574525,7101166877,1279.67,0.54
16574602,2544089665,1338.46,0.03
16574602,534774,1171.54,0.26
2544089665,534804,3757.44,0.08
16574619,1775338888,2016.86,0.82
