fishnetid,CO2,fishnetid,CO2psqkm
0,355471.3511840351,0,142623.65516616075
100,2957645.817692759,3,1186800.2323624983
103,2209021.2814904302,5,886494.1804774161
105,142675.7029351752,7,57256.65995485919
108,820636.5044232688,9,329326.60792100604
112,9417454.751621569,13,3779284.0214690696
114,379400.8303591875,15,152255.94746398713
118,9965894.338419091,21,3999786.69305977
120,11653361.465728078,23,4677047.391549038
122,294742.6944528094,25,118294.24105011544
124,3150794.2828426417,27,1264563.3815812028
126,15751294.247581659,29,6321742.433788861
128,6127138.493470898,31,2459111.664293123
13,1002313.0992452384,33,402275.8480573249
130,1288069.3101584974,35,517016.4737883432
133,818104.6356198001,37,328377.9611564531
135,79183.86838115993,39,31783.510474479976
137,6461810.302661741,41,2593697.676532846
143,3020838.8558983556,43,1212530.5997438026
146,10299798.04220824,45,4134222.6093799043
148,7657400.708743376,47,3073594.162671032
15,858404.7554353053,49,344553.9741051069
150,5893446.164748668,51,2365562.7306149043
152,8562235.84417995,54,3437137.945382627
154,1398116.1820983936,56,561245.7153716913
156,2224185.070709005,58,892854.5117449396
158,3032630.1204667147,60,1217388.5712867505
160,1568777.9247761532,62,629754.4509710034
162,6505670.7342313025,64,2611571.1068633934
164,2966749.9962256188,66,1190942.3160109227
166,4749509.836428212,68,1906595.5175574096
169,17382262.601469968,70,6977760.885286601
171,9642316.264882369,72,3870714.5795357386
173,3131469.0956773693,74,1257065.496610909
175,5146450.756612669,76,2065939.4930864077
177,17605304.253025897,78,7068023.2703847075
179,12066203.826809764,80,4844233.772245653
181,1968218.8712417707,82,790183.2642727275
184,1095813.5388056834,87,439937.61658259825
186,6706693.6006512735,89,2692544.573813639
189,7061587.720523548,92,2835024.355000559
192,9863430.844484095,94,3959883.7789343414
194,5563800.097267795,96,2233705.705625537
196,11603234.44935739,98,4658364.883740121
198,5294606.00904137,100,2125632.0221250397
201,4531550.414517176,103,1819287.148942672
203,721566.9942980623,105,289688.39354014414
205,625940.0785293352,108,251322.79871823356
207,976802.5487805407,112,392198.48476777814
209,996047.3891548314,114,399925.5297509112
21,230363.3304351475,118,92493.76883333919
213,147263.0986604231,120,59127.98265005546
215,5343808.75209266,122,2145606.292774085
217,11684442.079593208,124,4691450.165328197
219,6862274.055867119,126,2755289.172962136
221,9665044.205055114,128,3880636.569971765
224,4239335.209387809,130,1702146.3013382677
226,3468277.48984425,133,1392556.948146045
228,4298054.808618257,135,1725900.6810326707
23,948129.2593091157,137,380725.00403410255
230,1177201.8457463505,143,472709.9950449446
232,7150647.587484887,146,2871370.4432801977
234,5002124.0892022615,148,2008622.4481952363
236,779590.8168657469,150,313047.7347702997
238,780887.8870538763,152,313568.57836547395
240,5522923.278826332,154,2217751.3951475034
242,4629679.396598823,156,1859065.8284621318
244,5761681.078756046,158,2313625.521428599
246,4533809.042280205,160,1820568.7135616224
249,5613425.311045166,162,2254325.1429670947
25,1356895.406940103,164,544922.7989580157
251,4484117.317407912,166,1800800.3763313966
253,9757198.413237035,169,3918444.8868644484
255,8118099.7188291615,171,3260190.5779812075
257,14192483.884783218,173,5699634.624093389
259,7263830.6285182135,175,2917120.1383742024
261,10548122.744995443,177,4236076.370047741
264,368529.8885356639,179,147999.86596859654
266,296449.4336318928,181,119052.69507001592
268,5071625.965648484,184,2036741.0799214519
27,1855037.6613158763,186,745051.2109058842
270,999975.5275072536,189,401626.8743121033
272,391960.3140262969,192,157425.64837481006
273,6382386.972450198,194,2563400.863206646
275,3410557.537337138,196,1369805.0859296308
277,487769.3242009353,198,195906.06337386352
279,1917371.8702618051,201,770086.9170936932
281,730414.3312219081,203,293361.2040818523
285,2630319.8173407167,205,1056432.9802299556
287,3560093.986797889,207,1429864.4125226159
29,4959827.147269371,209,1992254.2157732293
290,1417903.3766632215,213,569540.811774379
292,7927150.728967112,215,3184163.2762496294
