fishnetid,CO2,CO2psqkm
0,8437377.18442576,585826.0924363631
1,20376950.95199904,1414817.5779093693
2,18590708.62679095,1290794.7520183257
3,33209568.04078192,2305815.0716246413
4,50634181.10300277,3515645.1834380813
5,58503339.1450552,4062018.5416256916
6,37842004.02054599,10509822.120036617
7,25331220.7835998,7035214.741128692
8,12730632.938617889,3535555.131443523
9,31311949.778531104,8695963.92016346
10,31579350.495377082,2192625.397443836
11,24008023.259064853,1666931.1025872433
12,13061850.13054726,906856.8489980093
13,27303750.743300892,1895642.127066688
14,30793379.63996248,2137919.739638433
15,58600820.84407375,4068532.0385870207
16,21905204.680587754,1520832.4008273513
17,34668168.16314671,2406938.1769615444
18,69072026.0606494,4795525.846738872
19,35365982.78440053,2455385.982003728
20,40239687.31827422,2793757.0620852318
21,28087549.29153862,1949938.095724512
22,31374130.334542364,2178104.3025345025
23,33315880.77850319,2312907.5608668276
24,55436831.10332035,3848623.0234111077
25,9076612.50099096,5671178.029142231
26,20592022.338399325,12866146.334715739
27,10693214.81832572,6681250.844618726
28,16590047.985656189,10365449.451971123
29,15664383.921542868,9787095.243821956
30,19376500.686250452,12106422.994849224
31,5736336.246441047,3583984.4941275744
32,12863437.044940107,8036899.6742308
33,25015941.32583695,15629618.27304579
34,94662891.55084236,6571836.388090731
35,64216144.2406644,17832457.320829302
36,55239741.69698967,15339761.48636648
37,41673952.62211675,11572259.993405767
38,33274604.986125104,9239881.409118636
39,50384821.80420598,3497894.474969708
40,21027172.337779798,1459781.4840027085
41,45980898.61449241,3191960.498929432
42,64891530.133220345,4504722.768402878
43,97463077.06683396,6765815.838218439
44,76288636.76930906,5295901.611806682
45,25660231.303928006,7125258.285213621
46,45465587.14518893,12624751.806075804
47,33720164.26917941,9363027.916798055
48,23800448.145424128,6608635.077787863
49,24722070.189092632,6864752.439526925
50,16779886.23501312,4659389.933197971
51,26675069.825174127,7406827.008963463
52,23759690.90087137,6597318.074243242
53,70871683.01540615,4919860.626789137
54,29108736.581009388,2020707.2967260198
55,21199067.85137826,1471623.853266688
56,36967383.251302645,2566090.579933632
57,10124511.81695799,702792.897817758
58,47568747.40870383,3301984.178726417
59,42802435.16288683,2971130.656531758
60,41594577.29453246,25985584.91556388
61,8239243.640714191,5147343.216159292
62,22237588.220363922,13892597.896239618
63,19800907.078789778,12370064.719651261
64,15850864.621585647,9902385.807450427
65,19520397.751558974,12194824.337038515
66,12300484.085093223,7684227.41953579
67,4425794.978245399,2764835.5048341467
68,7707759.454210841,4815109.39987705
69,17882307.97712332,11171702.24222678
70,22686837.706906706,14173259.738257602
71,5366013.696272441,3352336.1368765575
72,11277217.862391215,7045127.491397366
73,9378739.174867209,5859105.854100441
74,6830285.934573534,4267030.733905265
75,2388865.1105796313,1492346.370866369
76,17252348.248383068,10777703.263098909
77,9062930.349287352,5661697.329110373
78,58363039.52622264,4051269.8701566
79,22699547.716462318,1575688.9030525412
80,21823245.60002814,1514860.3994262149
81,23841523.173336364,1654857.6064612244
82,30310904.719484344,2103902.1235798295
83,42080975.832515195,2920871.390533881
84,33185407.663440578,2303423.480794167
85,17792089.810659602,4939848.002118841
86,12364514.307599856,3432920.0194918383
87,21329924.96435893,5921922.0253435895
88,19960930.014260337,5541841.862800308
89,12688113.94792945,3522765.1728007924
90,8559164.000660066,2376391.3985622195
91,36550294.772140466,10147621.053782953
92,43213280.6213128,11997495.477667633
93,49287363.201659694,3421072.0222733845
94,40137981.28418839,2786006.714135718
95,22700858.50165126,1575683.235149631
97,32161938.58314296,2232247.537467033
98,37554911.06079012,2606554.8728826004
99,884805.0158164169,61411.21787757805
100,19881848.00914436,1379929.4512044077
101,43972746.35586307,3051994.347753198
102,10730402.207660511,744759.6432086788
