From,To,Demand,TT,Distance,Estimated?
648228934,411710138,,0.0933351735015773,1268,No
152779411,7130470093,,0.8988588914549652,433,No
152779411,4639518851,,0.6159081736189403,887,No
7130470093,360146120,,0.03974705882352941,17,No
7130470093,7130470105,,0.11736326877336051,981,No
4639518851,152779359,,1.5337300094073378,2126,No
152785728,357904727,,1.7137557971014494,2530,No
357904727,7130470094,,0.9186145833333332,464,No
357904727,152785772,,0.6502091522157997,1038,No
152785772,2786683259,,1.5183589743589745,1183,No
2786683259,3710589744,,0.13388478964401293,103,No
2786683259,6056031388,,0.10005204081632653,98,No
152794737,153854409,,0.19996440677966099,236,No
153854409,538853977,,0.2828722399150743,314,No
152798520,2302087354,,0.30041538461538464,156,No
2302087354,359104274,,0.3020952107279694,87,No
152799951,475013802,,0.92662206235012,556,No
475013802,7124267898,,0.5070905405405404,370,No
475013802,559494665,,0.2528651315789474,304,No
152804436,600924197,,0.04631724137931035,29,No
600924197,84568354,,0.6862584261321456,449,No
152806682,8744664680,,0.8029222222222221,432,No
3127222347,1580970852,,0.832121710526316,304,No
8744664680,152806682,,0.9624800154320987,432,No
152925017,614705067,,0.3325190258751902,657,No
614705067,614705068,,0.3650238805970149,737,No
614705067,2481273616,,0.2831208333333333,348,No
939228250,155574852,,0.2998706896551724,406,No
153868596,939228194,,0.29332047685333906,9339,No
152943873,36244146,,1.4206351700680273,980,No
152943873,797347625,,0.7693395771648226,6417,No
797347625,797347639,,0.2929450980392157,1921,No
797347625,361442465,,0.1506370689655172,174,No
152947902,7397299239,,0.23336940298507464,67,No
152947902,584361250,,0.37701111111111113,36,No
7397299239,2833036508,,2.598912418300653,1224,No
584361250,584361252,,0.017971666666666667,10,No
584361250,7397299239,,0.10963191489361701,47,No
152950258,152988250,,0.4503791169451074,838,No
152988250,364054986,,0.4166753812636165,765,No
152988250,364055013,,0.3383663133097762,283,No
152950863,152953569,,0.7019580419580419,1001,No
152950863,1580964768,,0.45073718592964823,796,No
152953569,152953584,,0.6984512277730738,1181,No
1580964768,84568339,,0.33473162393162387,585,No
152953584,361513527,,0.3832668188736682,657,No
152953584,361513753,,0.2805186626746507,334,No
361513527,272567305,,0.9033627586206897,1305,No
361513753,800493238,,0.0981703622124327,1362,No
361513753,361513148,,0.3542200854700855,39,No
364054986,774080252,,0.2995939285714285,560,No
364055013,937897055,,0.13792125,40,No
364055013,937892740,,0.2668193181818182,44,No
153754687,7130470105,,0.06191388888888889,18,No
153754687,360146251,,0.0883074074074074,45,No
7130470105,7130470096,,0.028686571642910726,1333,No
7130470105,7130470097,,0.02841700133868809,2241,No
360146251,152785772,,0.5834470649895178,477,No
153758270,360146094,,0.06145,32,No
153758270,831889424,,0.019287037037037037,9,No
360146094,9888048510,,1.8205992156862747,1190,No
831889424,7130470104,,0.04403541666666667,24,No
831889424,360146133,,0.09436521739130435,46,No
153759392,831889473,,0.47954683908045975,58,No
153759392,831889462,,0.32839545454545455,33,No
831889462,153754687,,0.01598888888888889,9,No
153765837,8594298432,,0.06666176470588235,17,No
153765837,1292532092,,2.0094747884940776,2167,No
8594298432,7663248235,,0.023396666666666666,5,No
8594298432,4641445422,,0.07235483870967742,31,No
1292532092,7130278664,,0.41506606765327697,473,No
1292532092,360123199,,0.1318748299319728,98,No
153775097,303556179,,0.028413333333333332,15,No
153775097,600208579,,0.0964953488372093,43,No
303556179,8064701006,,0.6313804255319148,235,No
303556179,304549819,,0.4599363228699552,223,No
600208579,2401761175,,0.9747837933474875,471,No
153775099,303116935,,0.4401359195402299,116,No
153775099,153775097,,0.39383076923076926,52,No
303116935,3237925868,,0.1006794117647059,34,No
153779856,251137959,,0.038677777777777776,9,No
153779856,8524857337,,2.6517066189624328,1118,No
251137959,251140881,,0.04348518518518518,9,No
251137959,264813745,,0.09604545454545456,44,No
8524857337,8524842412,,0.34480249999999996,40,No
8524857337,8524857320,,0.3939417989417989,63,No
153779873,251140880,,5.8497738664468235,2426,No
251140880,153779856,,0.04468518518518518,9,No
251140880,251140867,,2.8729872549019615,799,No
153782627,251147380,,7.254916672401924,2906,No
251147380,266330831,,5.857030873605946,2690,No
153782631,153782627,,0.051383333333333336,36,No
153782631,266330831,,0.03681666666666668,10,No
266330831,266330657,,0.04779772727272727,22,No
153782636,5893177658,,0.7768414814814816,135,No
153782636,153782631,,0.2983575,80,No
153782636,6943571540,,0.09062168284789644,618,No
5893177658,6943598615,,0.03762,25,No
5893177658,550869235,,0.09355625000000001,32,No
6943571540,266330659,,0.05119439252336448,2461,No
6943571540,153779873,,0.6549906203840473,2708,No
153782645,153782636,,0.4758189655172414,116,No
153786662,153791574,,0.03643095238095238,14,No
153786662,988668187,,0.5323248025276461,422,No
153791574,811682640,,0.040198333333333336,20,No
153791574,6593140333,,0.051503999999999994,25,No
988668187,266329760,,0.23425737463126842,226,No
988668187,153779873,,0.5469273159144894,421,No
153786663,6698629234,,0.06861609195402299,29,No
153786663,988661160,,0.08494565217391305,46,No
6698629234,153786662,,0.052830357142857144,28,No
6698629234,153791573,,0.08777083333333333,24,No
988661160,250723900,,0.06679512195121952,41,No
153791573,153786663,,0.030927450980392155,17,No
153791573,811681513,,0.06376571428571427,35,No
811681513,2148529111,,3.8247796430732,2204,No
811682640,153791573,,0.06481666666666666,36,No
811682640,153786662,,0.0631875,16,No
6593140333,1728506589,,0.447544921875,384,No
153791578,988661202,,1.5151887984496124,430,No
988661202,6593140333,,0.1705758620689655,29,No
988661202,153791574,,0.17087373737373737,33,No
153791583,153791578,,0.41716388888888883,300,No
153791599,357254520,,2.0487473755047105,743,No
550869223,576816596,,0.5445087579617836,314,No
365613908,365613971,,0.7266624999999999,56,No
357254520,357254519,,0.20335671296296298,72,No
357254520,357254517,,0.28012298387096773,124,No
153799143,8522042341,,0.07261980548187445,377,No
153799143,9046996467,,0.38649867986798675,202,No
8522042341,6585276175,,0.01834375,8,No
9046996467,1686823525,,0.10141864406779662,59,No
153799149,153799143,,1.110428128872367,269,No
153799150,360129806,,0.016576666666666667,10,No
153799150,155487308,,0.08184574468085107,47,No
360129806,360129807,,0.01928888888888889,9,No
360129806,153799149,,0.15187687500000002,80,No
155487308,360128356,,0.6328011510791367,695,No
153799191,357255317,,0.049100000000000005,12,No
153799191,360130142,,7.7202545848822846,4304,No
357255317,357255259,,2.4602862542955326,485,No
357255317,365131334,,0.575639756097561,205,No
360130142,155487308,,0.11240185185185185,63,No
360130142,153799150,,0.12108049738219896,764,No
153802985,153799143,,0.03043636363636364,11,No
153802985,9484673925,,0.6206724505327245,219,No
9484673925,155496416,,0.3286136363636364,176,No
9484673925,360129807,,0.5654363636363637,121,No
1180722170,153839791,,2.5815348899624273,3726,No
7958472477,960933534,,0.45395170421721537,577,No
153839791,4100509686,,0.070325,40,No
153839791,4100509673,,0.03435402298850575,29,No
4100509673,4100509674,,0.015486666666666668,10,No
153839875,5262062965,,0.12377460317460316,42,No
153839875,5262062984,,0.10178870967741936,62,No
5262062984,6081003174,,0.7649661879895558,766,No
153845006,7958472918,,0.24057040000000005,125,No
7958472918,963315972,,0.08981142857142858,35,No
7958472918,960933558,,0.3243798449612402,215,No
976213114,609097798,,0.7389832465277777,768,No
153845070,8033236970,,0.415462271973466,201,No
8033236970,8033236868,,0.04015238095238095,7,No
153845102,2804854714,,0.6139359836901122,327,No
2804854714,8021202173,,0.034382142857142854,28,No
153847727,153852675,,0.6679051401869159,1926,No
153847727,152794737,,0.11710333117984334,12383,No
153852675,975389439,,0.08401005747126436,116,No
975389439,975389393,,0.0841379016240215,14265,No
975389439,656415296,,1.26528031946956,2212,No
538853977,5545673074,,0.08499999999999999,52,No
153863700,153865510,,0.7854083741163674,6130,No
153863700,155570331,,0.5098369182389937,265,No
153865510,153871218,,0.3651140301318267,354,No
155570331,155570772,,0.3150250511247444,326,No
939228194,939228193,,0.3824297619047619,490,No
153873215,250929192,,1.153220807453416,483,No
153873215,7895164206,,0.5163156132430398,886,No
153872014,38818505,,1.6795023861396408,3213,No
250929192,966279370,,0.322995343137255,68,No
250929192,7895164206,,0.39642528265107213,7695,No
7895164206,38830930,,0.2828001406469761,474,No
153874050,966279370,,1.0306434782608695,345,No
153874050,153872014,,0.5832514520813167,1033,No
966279370,250929191,,0.03969035187287174,881,No
966279370,966278539,,0.41758830022075055,151,No
153882165,361224674,,0.2664974979822438,413,No
153882165,4118866181,,0.4826125079974408,521,No
361224674,5736644105,,1.5442647907647908,2541,No
361224674,153879588,,0.7836659999999998,2725,No
155465298,155465334,,1.280268856447688,959,No
155465334,360160357,,0.08461888888888888,75,No
360160357,155465379,,1.1609947724477243,1084,No
155465379,155477974,,0.12430468227424749,299,No
155465379,1686644149,,0.08721212121212121,33,No
155477974,7871414785,,2.6550277264325324,2164,No
1686644149,4174193890,,0.14471651785714287,112,No
155465406,155465430,,1.2236060846560846,378,No
155465430,399204289,,3.956596666666668,975,No
2352582756,155465430,,0.6172041666666666,304,No
399204289,1686644139,,2.3587609277238406,1545,No
7871414785,155478039,,0.05040833333333333,24,No
155478039,155478042,,0.14913970588235292,68,No
155478039,7871414786,,0.08629411764705883,17,No
155478042,9046996468,,0.13242222222222222,60,No
7871414786,5956356362,,0.07082999999999999,40,No
7871414786,576790318,,0.03184375,16,No
1686823525,5409576544,,0.033418666666666666,25,No
9046996468,8522042341,,0.6238427192982455,190,No
155478068,364811546,,0.0480421052631579,19,No
155478068,6885336886,,0.62815625,128,No
364811546,2507306503,,0.04002520485086857,1017,No
364811546,679515216,,0.06462020202020202,33,No
6885336886,679515177,,0.49988194444444445,72,No
360128356,360128534,,0.13278818807920192,19747,No
360128356,155487321,,0.33294537815126046,476,No
155487321,360127809,,0.6161852009744215,821,No
360127809,360127783,,0.21102792792792796,74,No
360127809,4999158630,,0.5023484615384615,650,No
155488514,155488516,,0.136104,50,No
155488516,360144884,,0.2816800366300366,91,No
1292532117,7130278650,,0.4307425044091711,189,No
360144884,3976548817,,2.771758811824901,3518,No
155489788,1292532117,,0.11417403846153845,104,No
155489791,155489788,,0.0677070707070707,66,No
155491049,3760801648,,0.9692967967244702,692,No
155491049,360125080,,0.11466787148594379,83,No
3760801648,8594298432,,2.192615961472308,2907,No
155496373,360128010,,0.5819641786570744,556,No
360128010,360128004,,0.16985454545454542,55,No
360128010,155496399,,1.1276308550185874,1076,No
155496399,360128709,,0.31039070631970256,269,No
155496399,360128857,,0.2039496503496504,286,No
360128709,360129094,,0.06657543859649123,57,No
360128857,360130019,,0.6485101851851853,702,No
155496416,6779791120,,0.14967562499999998,80,No
6779791120,567066021,,5.7639942935246875,1951,No
155496767,989163454,,0.048947222222222225,18,No
155496767,989163512,,0.3059902298850575,29,No
989163454,4179497343,,0.032911111111111106,9,No
989163512,567064398,,2.4775332005312087,753,No
155501626,155501630,,0.9614498622589532,121,No
155501630,2146155915,,0.706706529209622,291,No
393767984,365373255,,2.478102218524681,601,No
6947544974,988989493,,0.08852941176470588,34,No
155504766,6943598615,,0.053857933611400774,1918,No
155504766,5893177658,,0.37440199999999996,25,No
6943598615,153791599,,1.6332657471264367,580,No
155507419,573381473,,0.298474074074074,81,No
155507419,357218402,,1.1339455035971222,278,No
573381473,638499650,,0.4605441786283892,209,No
357218402,155507419,,0.5246115384615385,130,No
155512350,573381458,,1.0715621890547264,402,No
155512350,357219231,,0.36752168850072775,458,No
573381458,573381473,,0.5914348561759729,197,No
573381458,357219231,,0.1428457627118644,59,No
357219231,2482345543,,0.25064947552447553,286,No
155512411,811682414,,0.1874773175542406,169,No
155512411,1728506589,,0.848973626852659,1147,No
811682414,1728751816,,1.0265532575757574,440,No
1728506589,988661167,,0.08208409090909091,110,No
155516545,250723901,,0.6441218590171225,4497,No
155516545,7083113572,,0.8340175597941265,1101,No
250723901,811681076,,0.6862294117647059,34,No
250723901,811682640,,0.9401044600938966,71,No
7083113572,1174962672,,0.2500619402985074,335,No
155516582,638453727,,0.19830044052863438,227,No
638453727,638453722,,0.1840880258899676,206,No
638453727,2272228040,,0.13659699699699698,111,No
155518454,8485112514,,0.06426363636363637,22,No
155518454,582683798,,1.2543122977346277,618,No
8485112514,638499613,,0.08883943089430896,41,No
8485112514,250663490,,0.11525208333333332,64,No
582683798,582683799,,0.022238888888888888,6,No
582683798,293409300,,1.6500928510998303,788,No
155520364,2139004958,,0.2144139269406393,219,No
2139004958,8065139240,,0.03552352941176471,17,No
2139004958,573389567,,0.539610582010582,252,No
155521820,155520364,,0.033563809523809524,35,No
155521820,573490954,,0.884002966101695,2242,No
573490954,1666830580,,0.3427576923076923,130,No
155521844,251153477,,0.1843060945273632,134,No
251153477,805901872,,0.09338333333333333,12,No
251153477,357217672,,2.307050225225225,444,No
155522691,573457805,,0.11585081585081586,143,No
155522691,573386514,,0.7016996455332706,7429,No
