From,To,Volume,EstimatedTT
442874,26384674,2287.65,0.84
442928,1803689295,0.0,0.03
26384674,264670999,733.76,0.51
26384674,534589,1553.9,0.79
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,753.15,0.49
15866840,1803689315,2362.19,0.87
264670999,534589,361.53,0.34
534589,534591,1915.42,0.4
534591,534626,1556.29,0.68
8083440,534911,1601.79,0.04
534626,534624,9.28,0.07
534626,534625,1547.01,0.08
534608,30409417,1415.0,0.88
30436919,30436908,1016.7,1.3
30409417,30409422,503.88,0.02
30409417,30403571,2624.32,0.24
534624,534608,1034.57,1.23
534625,30436908,1553.87,0.02
534625,534624,1025.29,0.07
30436908,30436907,1557.92,0.02
30436908,534628,1007.06,0.41
534628,534629,1457.93,0.23
534629,3595409680,1772.68,0.67
11769656,11769730,1152.48,0.2
3595409680,3855350,1352.75,0.01
3595409680,7128283652,419.92,0.04
3160432771,30409397,503.42,0.16
30409405,30409419,1120.41,0.72
534736,140605768,2119.79,0.16
534306820,2021890013,1697.83,0.19
140605768,534324288,2119.79,0.57
534329195,2021890013,1168.21,0.02
534329195,534306820,2119.79,0.35
3853550,3564765835,402.94,0.41
534742,534770,1920.52,0.59
534770,29138173,2922.64,0.11
534743,534744,598.37,0.07
534744,534747,2420.43,0.06
247994358,534742,864.55,0.07
534747,277692998,116.65,0.01
534747,2287846802,2303.78,0.37
277692998,288154283,2150.86,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2303.78,0.23
534749,25235133,2615.74,0.13
534749,7095690293,584.38,0.83
25235133,25235132,1070.18,0.01
25235133,534751,1567.89,1.08
7095690293,7095690318,1500.05,0.02
534751,534754,811.55,0.91
534754,3098430373,1137.42,0.18
29510455,25235132,1581.99,0.75
3098430373,16574394,834.47,0.04
3098430373,2260849842,1257.15,1.1
534758,25873172,1738.02,0.04
534758,2202559858,1541.21,0.64
25873172,25873173,2527.04,0.02
25873172,3100041009,1030.92,0.42
2202559858,25873172,1819.94,0.67
534769,546378258,1578.93,0.59
534769,534770,1002.12,0.04
546378258,247994363,1020.67,0.06
546378258,290077155,558.26,0.24
29138173,1775338888,303.54,0.09
29138173,534773,2619.1,0.86
534773,2544089666,3146.94,0.04
534773,335716508,965.83,0.28
2544089666,2544089665,2176.05,0.07
2544089666,16574602,970.89,0.04
335716508,534799,965.83,0.51
534774,534804,474.31,0.15
244038933,534778,848.72,0.08
534804,18630111,3313.44,0.89
534804,16574613,331.93,0.05
534778,244038915,1305.89,0.02
534778,30058360,1448.97,0.25
244038915,534787,2003.8,0.29
244038915,244038942,996.64,0.03
30058360,30056676,1595.65,0.92
30058360,30056684,695.32,0.02
534787,244038955,834.96,0.06
534787,244038923,1168.84,0.27
244038955,244038925,1219.43,0.05
244038955,2072816,842.89,0.41
244038923,244038955,1227.35,0.1
534790,30261537,857.75,0.04
534790,30409389,1784.2,0.04
30261537,30409389,594.76,0.05
30409389,30409397,2058.92,0.07
30409389,3160432771,320.04,0.18
534796,534790,919.99,0.05
534796,3160432775,1328.0,0.48
3160432775,534790,1721.95,0.2
534799,1501721437,305.42,0.02
534799,11769597,1092.94,0.43
1501721437,18630516,1196.4,0.01
1501721437,2071676,461.77,0.32
11769597,7128283648,1378.33,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2586.62,0.05
18630111,35711189,1450.78,0.91
16574613,534773,2083.83,0.05
16574613,16574619,572.88,0.15
534806,280008531,1717.36,0.02
534806,2287864441,3057.88,0.4
280008531,18630070,659.14,0.03
280008531,31197353,1058.24,0.05
2287864441,280221322,947.26,0.09
2287864441,24969587,2110.62,0.06
24669567,976932104,695.12,0.12
1854526402,27318980,787.22,0.04
27318980,27318981,883.08,0.07
534908,534911,231.43,0.05
534911,534914,1833.22,0.34
3853544,15511907,646.3,0.4
534914,442936,224.18,0.41
534914,15866840,1609.05,0.88
30409415,30409424,1018.38,0.05
536575,30409422,2727.3,0.19
30403571,10919767,2270.59,0.48
30409422,30409424,2248.35,0.01
30409422,30409415,982.83,0.1
536584,30587893,1076.2,1.77
30587893,1619208224,920.1,0.56
536652,25479302,1968.92,1.81
536652,18629762,1318.1,0.1
25479302,18627237,1535.45,1.41
25479302,28796755,1185.26,0.1
18629762,264218470,1471.58,0.21
18629762,264223496,2417.55,0.04
25599929,2526224454,894.93,0.09
264218470,264223496,947.97,0.18
3899207524,309517759,1627.2,0.01
536663,21527849,2972.43,0.18
536663,536667,1949.13,2.73
21527849,2297622,2118.38,0.01
21527849,21552197,2200.14,0.25
21647397,2297615,1643.26,0.15
21647058,1632149359,209.56,0.28
536670,24945363,324.92,0.02
536670,2075220,3764.28,0.62
24945363,21660961,3355.21,0.02
2075220,25096430,3411.97,0.04
2075220,3869392962,1201.38,0.71
344434421,10919786,1386.81,0.22
1630023963,311941598,1767.96,0.3
3100041009,25873173,928.48,0.33
31296012,3148489413,910.81,0.12
536675,3148489416,1088.93,0.18
3148489416,3148489413,361.74,0.02
3148489416,31296012,1135.48,0.15
248219433,248219482,310.84,0.38
2071674,518252065,450.87,0.04
518252065,29348253,450.87,0.24
11769758,3853550,495.94,0.86
534316145,518252065,0.0,0.05
2071676,18178669,2057.42,0.85
18178669,534743,235.36,0.05
18178669,534744,1822.06,0.07
7101166877,16574525,975.24,0.24
2287857538,5824956622,891.6,0.07
2274921120,206133365,801.21,2.21
2072802,30151417,744.02,1.78
316507154,316507156,790.96,0.28
30151417,30151418,1832.0,0.05
2072807,1485594848,540.19,0.01
2072807,1485594778,853.53,0.12
1485594848,159725096,332.49,0.02
1485594848,11007703,1097.9,0.76
1485594778,1485594848,890.19,0.09
2072816,244038925,825.85,0.46
244038925,244038942,2045.28,0.29
2075215,25755498,617.29,0.02
2075215,2039066667,2454.18,3.56
25755498,25755497,1921.99,0.02
25755498,25755500,391.17,0.05
2039066667,25755506,2352.91,2.83
25096430,25096432,1653.54,0.02
25096430,10919799,3011.61,0.41
3869392962,25096430,1253.18,0.31
21540856,21647397,865.39,0.14
2297619,3790101104,1346.08,2.94
3790101104,21552197,0.0,0.12
3790101104,21527849,1346.08,0.09
2297622,21552199,1486.28,0.03
2297622,21527762,1900.89,0.07
21552199,21552200,2102.83,0.58
21527762,536663,2787.08,0.02
21527762,3146686054,1577.52,0.28
3411653,113794494,445.54,0.07
26165869,262185367,1181.06,0.07
113794494,15618026,454.6,0.02
113794494,26291274,1501.94,0.25
3411658,15618078,1085.5,0.16
3411658,25622663,1892.88,0.25
15618078,3030258494,1085.5,0.08
15618078,25622151,1535.22,0.05
25622663,25622670,1892.88,1.07
15511907,2071674,693.35,1.04
3855350,11769597,285.39,0.02
3855350,1501721437,1352.75,0.45
9100179,3137684026,818.6,0.82
3137684026,3137684031,890.94,0.37
3137684031,3137684026,521.97,0.2
9100190,9982673425,65.48,0.05
9982673432,2970916246,68.52,0.04
9982673425,9100190,68.52,0.05
10919218,8224298741,1191.07,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1191.07,0.24
10919223,11008027,1451.31,0.55
25740441,25740442,740.25,0.11
11008027,2075215,2576.48,0.02
11008027,11008006,643.01,0.24
86684589,3121844724,143.98,0.05
10919237,10919235,0.0,0.06
10919237,10919238,643.01,0.07
10919238,10049596107,597.19,0.07
10049596107,10919237,643.01,0.01
3073762517,3877390797,100.52,0.03
10919767,536575,2365.05,0.49
126667225,18178749,454.0,0.11
126667225,31271217,501.83,0.04
3151457278,18178797,1555.61,0.27
2262218571,18178769,1205.18,0.63
3147805129,2262248282,1224.23,0.05
10919786,536663,2134.48,0.31
10919786,3146686054,459.06,0.01
3146686054,21552195,786.38,0.01
3146686054,21527733,1486.79,0.52
10919799,15613225,3011.61,0.05
10919799,1952603929,115.77,0.45
15613225,1698611463,3012.39,1.63
15613225,15613290,194.24,0.02
1952603929,15613225,195.02,0.44
10940911,773684928,1457.57,1.5
773684928,4186859645,1457.57,0.28
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,0.0,0.26
3324432562,25621845,905.73,0.79
11004892,3780365870,905.44,1.64
3780365870,3879014011,1067.22,1.61
7260653744,2272203032,2259.4,0.21
11005259,1762496623,1315.78,0.11
1762496623,433065573,1915.8,1.03
11005798,25600624,206.14,0.73
312068888,312068717,1013.23,0.07
11007218,95145062,1688.05,0.45
95145062,159729140,893.01,0.02
95145062,1670657170,932.32,1.0
11007703,344624368,842.05,0.83
344624368,344625887,762.73,0.06
344624368,99089590,137.28,0.03
95145069,159725096,1165.17,0.87
11008006,2075215,597.19,0.24
11068788,828163530,932.2,0.01
11068788,25621138,1032.08,0.02
828163530,4862265262,2659.51,1.35
25621138,773660261,34.19,0.02
25621138,25621140,3120.51,0.39
203786445,415524744,140.27,0.03
2970916246,9982673432,65.48,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,3.6,0.03
81580487,81580494,711.91,0.09
3137621725,28238725,1296.43,0.26
2078553223,85748936,727.18,0.07
9946740207,9946740209,515.22,0.06
11768081,376974958,908.82,0.19
376974958,30788689,0.0,0.04
376974958,288155029,908.82,0.23
11769730,11769758,185.76,0.32
11769730,29348253,966.71,0.04
29348253,252007120,966.71,0.29
29348253,534628,450.87,0.02
3121547154,534324289,1234.8,0.08
12262630,26910582,425.35,0.01
12262630,12262641,1164.34,0.27
26910582,26910090,0.0,0.01
26910582,656211460,425.35,0.43
12262641,12262886,313.57,0.01
12262641,248219548,850.77,0.63
12262886,26910102,0.0,0.01
12262886,839865307,313.57,0.03
248219548,211626783,311.69,0.36
248219548,248219582,539.08,0.15
839865307,10940911,1579.29,0.51
12961684,784730663,1940.31,1.63
64804962,33477280,247.67,0.96
784730663,12961684,2015.91,0.27
15017262,1363071246,0.0,0.02
15017262,15017430,0.0,1.08
1065689955,1363071255,0.0,0.04
1698611463,25272054,5366.66,1.53
15613290,10919799,115.77,0.01
15613290,15613314,2897.41,0.28
15613314,15613331,161.09,0.06
15613314,25096432,2736.32,0.06
15613331,15613353,1509.89,0.39
25096432,15613331,1348.8,0.06
25096432,24945369,2983.73,0.04
15613353,2338426490,1509.89,0.29
15613353,26730552,0.0,0.04
2338426490,15613573,2261.44,0.24
26730552,3025700050,0.0,0.06
15613573,1629974641,2261.44,1.41
1629974641,15866451,840.21,0.64
1629974641,25269438,1137.04,0.58
15614141,12262630,1321.72,0.7
15614141,10941037,0.0,0.1
15618026,24973521,455.39,0.02
15618026,282973002,2932.54,2.61
24973521,113794494,1511.0,0.02
24973521,3411653,1181.06,0.09
282973002,24969633,1993.38,0.1
282973002,1516305879,939.16,0.13
25622151,2503004249,1535.22,0.49
15866433,25269437,1455.4,0.11
15866433,15866451,2.18,0.64
25269437,25096273,3075.75,1.51
15866451,903673001,842.39,1.18
1803689315,1803689298,435.62,0.03
1803689315,442928,1926.58,0.05
16573458,3840043618,1597.1,0.57
16573467,16573472,927.12,0.3
3840043618,16573467,914.43,0.5
16573472,25622670,0.0,0.02
16573472,16573581,1535.22,0.42
25622670,16573458,1892.88,0.38
16573581,15618078,1535.22,0.08
16573581,25622663,0.0,0.1
3844764355,3844764341,117.29,0.08
16574244,26165880,584.16,0.02
