From,To,Volume,EstimatedTT
442874,26384674,2615.81,1.06
442928,1803689295,0.0,0.03
26384674,264670999,870.75,0.69
26384674,534589,1745.06,0.97
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1003.06,0.87
15866840,1803689315,2728.47,1.14
264670999,534589,485.94,0.36
534589,534591,2231.0,0.43
534591,534626,1733.54,0.69
8083440,534911,1769.52,0.05
534626,534624,15.32,0.07
534626,534625,1718.22,0.08
534608,30409417,1552.72,0.9
30436919,30436908,1239.55,1.31
30409417,30409422,499.39,0.02
30409417,30403571,2968.39,0.28
534624,534608,1141.35,1.24
534625,30436908,1740.96,0.02
534625,534624,1126.03,0.07
30436908,30436907,1726.29,0.02
30436908,534628,1230.94,0.46
534628,534629,1768.64,0.26
534629,3595409680,2117.28,0.71
11769656,11769730,1370.51,0.21
3595409680,3855350,1602.12,0.01
3595409680,7128283652,522.78,0.05
3160432771,30409397,588.15,0.17
30409405,30409419,1242.33,0.72
534736,140605768,2327.99,0.2
534306820,2021890013,1865.43,0.19
140605768,534324288,2327.99,0.69
534329195,2021890013,1390.72,0.02
534329195,534306820,2327.99,0.42
3853550,3564765835,496.8,0.42
534742,534770,2228.37,0.64
534770,29138173,3120.43,0.12
534743,534744,631.09,0.08
534744,534747,2691.18,0.06
247994358,534742,980.72,0.09
534747,277692998,109.23,0.01
534747,2287846802,2581.95,0.41
277692998,288154283,2363.12,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2581.95,0.33
534749,25235133,2894.43,0.19
534749,7095690293,740.42,0.99
25235133,25235132,1211.37,0.01
25235133,534751,1731.14,1.3
7095690293,7095690318,1808.34,0.02
534751,534754,814.69,0.91
534754,3098430373,1301.81,0.2
29510455,25235132,1854.14,0.83
3098430373,16574394,1009.94,0.06
3098430373,2260849842,1337.64,1.35
534758,25873172,1927.14,0.04
534758,2202559858,1645.29,0.65
25873172,25873173,2783.94,0.02
25873172,3100041009,1143.58,0.54
2202559858,25873172,2000.39,0.69
534769,546378258,1709.76,0.6
534769,534770,892.05,0.04
546378258,247994363,1101.4,0.06
546378258,290077155,608.36,0.24
29138173,1775338888,305.38,0.09
29138173,534773,2815.04,0.93
534773,2544089666,3221.74,0.04
534773,335716508,1159.95,0.31
2544089666,2544089665,2235.3,0.07
