Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,8848.239728022227,51185.49999999988,10.325561806680527,6958.382634953446,24.755119470047624,1.141229376841,0.5607543926370915,358642.9095364574
