From,To,Volume,EstimatedTT
442874,26384674,1568.05,0.59
442928,1803689295,0.0,0.03
26384674,264670999,463.09,0.37
26384674,534589,1104.96,0.56
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,342.93,0.32
15866840,1803689315,1520.98,0.58
264670999,534589,228.38,0.33
534589,534591,1333.34,0.37
534591,534626,1225.49,0.66
8083440,534911,1248.18,0.04
534626,534624,0.0,0.07
534626,534625,1225.49,0.08
534608,30409417,1043.16,0.86
30436919,30436908,741.75,1.3
30409417,30409422,440.87,0.02
30409417,30403571,1920.05,0.19
534624,534608,752.3,1.23
534625,30436908,1225.49,0.02
534625,534624,752.3,0.07
30436908,30436907,1256.15,0.02
30436908,534628,711.09,0.38
534628,534629,921.52,0.22
534629,3595409680,1175.6,0.64
11769656,11769730,755.19,0.19
3595409680,3855350,1013.93,0.01
3595409680,7128283652,161.67,0.04
3160432771,30409397,310.1,0.15
30409405,30409419,891.74,0.72
534736,140605768,1717.97,0.12
534306820,2021890013,1408.81,0.19
140605768,534324288,1717.97,0.43
534329195,2021890013,743.03,0.02
534329195,534306820,1717.97,0.26
3853550,3564765835,230.08,0.4
534742,534770,1211.77,0.54
534770,29138173,2089.39,0.08
534743,534744,564.15,0.07
534744,534747,1840.08,0.05
247994358,534742,569.48,0.06
534747,277692998,147.18,0.01
534747,2287846802,1692.9,0.33
277692998,288154283,1630.38,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1692.9,0.11
534749,25235133,2173.42,0.07
534749,7095690293,265.85,0.74
25235133,25235132,894.03,0.01
25235133,534751,1279.4,0.84
7095690293,7095690318,806.57,0.01
534751,534754,761.87,0.82
534754,3098430373,761.87,0.16
29510455,25235132,1052.86,0.68
3098430373,16574394,406.09,0.02
3098430373,2260849842,1122.4,0.77
534758,25873172,1182.9,0.02
534758,2202559858,1370.01,0.63
25873172,25873173,1835.08,0.02
25873172,3100041009,775.27,0.26
2202559858,25873172,1427.45,0.64
