fishnetid,CO2,CO2psqkm
0,9782529.662743486,742444.0468161409
1,13746044.950207194,1043254.6174037892
2,23652509.25709338,1795104.670836727
3,12180772.644747902,924458.4424982163
4,11216253.916026441,851256.3963130012
5,7987008.9014256485,606173.1898768364
6,9361313.305891858,710475.8762765435
7,4585259.650955258,347997.79283299
8,586079.7758220542,44480.462162617885
9,10562824.119644592,801929.5518833878
10,10858928.975630378,824409.8310000382
11,7454075.243840752,2263653.40644311
12,5244303.413236145,1592589.9454264813
13,5150947.746787156,1564498.6104224927
14,8237150.054266443,2501871.5869869837
15,15596680.968332931,1184099.9374911587
16,5907434.454389161,448492.3928609524
17,8849429.151758073,671848.6148882989
18,6607569.009505357,501646.60462116834
19,9404300.85137586,2855897.876134667
20,1887997.9691032132,573347.1818185629
21,5614857.61651737,1705402.0678506717
22,1694078.2473140452,514542.7975897913
23,2361435.3039334654,179280.15591614068
25,18418292.108736467,1398779.7285559238
26,3001798.8159320643,2051748.208971869
27,3464946.4112355215,2368312.4784047017
28,2299507.658439994,1571727.8235571568
29,2664088.3130238145,1821122.1442200814
30,6251367.330802617,4273320.603569294
31,5729331.491551294,3916466.4323754576
32,3986023.834201139,2725074.2951220567
33,4254984.614532053,2908951.2962029423
34,3512480.5069012176,2401332.942203074
35,4261521.6268176045,1294567.3810024466
36,6037182.429328374,1833978.5951071347
37,11193827.311794762,3401030.598118021
38,7289769.779453127,2214857.294344038
39,15267949.282740388,1159526.5091485148
40,3249996.0028054523,987285.5712249917
41,2800702.014059313,850798.7964891829
42,3404506.6957723447,1034394.3247738859
43,2635581.7695993623,800771.1743779151
44,3545062.5192735544,269230.2608270134
45,12775431.969035622,970231.9387886649
46,2968354.0169567238,225432.0542634424
47,10351283.49826504,786390.3409769186
48,18192295.044195566,1382074.5133060557
49,17370239.27377048,1319622.671685161
50,5060224.685156313,3459842.0769591597
51,2256620.4796329043,1542925.6550730618
52,1992873.9355062277,1362593.4667213575
53,3443374.347208683,2354608.758796584
54,2245571.4579139664,1535540.9229885277
55,1666263.044287134,1139404.886870923
56,1050549.344558109,718454.1093397347
57,1073537.949999973,734175.653628208
58,1998305.3074639838,1366609.447998906
59,2960832.8322178777,899741.6921612395
60,4629314.483524874,1406762.0439865151
61,4795662.132675306,1457553.8336357244
62,3425722.109682437,1041185.6081180614
63,8259932.315534202,627509.7181086688
64,7901019.198169855,600242.9729952257
65,9781307.813125858,743089.1046171687
67,12397231.925066551,942134.435927657
68,15835049.540397853,1203393.270110912
69,9824753.874436779,746637.5563164974
70,9348780.931010528,710465.7315671741
71,7272859.771941268,552704.96512729
72,9443469.080269612,717661.6093751363
73,664253.0719227063,50480.276323930986
74,10129329.396796389,769783.9400971737
75,650086.0009347866,49420.06827499258
77,12266674.268440802,932522.5877524305
78,9105697.227897372,692222.5337062204
79,10826995.138236796,823077.005465852
80,11188001.653045917,850521.0153104505
81,12250550.267374024,931296.8280338082
82,11885651.378376273,903556.9167271442
83,5529245.076682097,420337.72271026194
