Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,5466.722947526882,36185.499999999985,9.022184111611752,6857.364021454662,11.610535727198656,1.0601035435193011,0.39730871465683476,248661.1084682911
