Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,686197.4126586417,855254.0000000036,47.90676955182065,8599.479334352991,508.14504784979243,3.8031343211363158,1.5417517475753346,7373026.443781454
