fishnetid,CO2,CO2psqkm
0,1990897.428312702,91837.37083366395
1,7254561.376843332,334642.97754675354
2,7207291.336071242,332462.4753260917
3,7731867.5453382395,356660.4571887922
4,6441618.601510918,297143.0410543554
5,3135735.782626158,144647.19568676667
6,1541396.1773637673,71102.49394521517
7,2831112.2273731944,130529.78877182744
8,6546543.449255781,301831.5294444546
9,6717342.003986027,309706.27882948966
10,5056114.37905188,233114.5814436154
11,17905074.06097884,825522.0377794703
12,12046352.549303465,555402.869066363
13,13872720.804114752,639608.4544948477
14,12366893.2518927,570181.5520859972
15,4995351.54690305,230197.67652616338
17,5449807.078789824,251140.06797600133
18,8118066.741230226,374099.81743418047
19,18891179.725936968,870550.4785633967
20,5726082.1271708775,263871.4790934482
21,15296042.506038701,704878.007458457
22,10110803.009998992,465929.8427473123
23,16701687.28546894,769653.4610392123
24,5624946.7820167905,259210.9219232725
25,2470436.338915796,113786.6234333926
26,6151294.752775991,283324.46727573115
27,9981552.183850514,459743.52859584783
28,13781131.247521183,634749.5651057487
29,17761905.58256774,818101.3330098997
30,8107995.871509576,1493795.1663187603
31,5892837.3470732365,1085680.36842452
32,6886972.885590833,1268520.1256730363
33,5092325.6203026585,937961.8074804363
34,11587950.84091475,533733.1620042908
35,19576787.127150513,901693.5469184897
36,16201645.730738718,746236.8217000371
37,5166990.419738129,237988.07680780685
38,2394914.6376692345,110253.0419956516
39,12369810.359945374,569460.47247036
40,18271293.281341743,841142.992646763
41,19534367.10799256,899290.2557948972
42,10109532.50566502,1861622.4315025352
43,7884452.363426031,1451884.4834459084
44,14073234.705757635,2590872.7674450963
45,9436004.541254101,1737161.9041798234
46,12212528.161596222,2248879.1008134154
47,13151330.81184708,2421755.1533404486
48,13082186.462799177,2408421.47194763
49,14084733.636475215,2592989.7126316004
50,9169173.02142977,1688459.6953871388
51,4273049.934482686,786861.8657198856
52,20179316.46186125,3714998.191943977
53,15725434.813633021,2895041.66360604
54,3700166.168249099,1533078.0855329994
55,6747436.015699095,2795643.7140495433
56,10504934.426148375,4352476.0852321405
57,8463348.755829908,3506008.9964784766
58,2601682.432505596,1077767.4744954049
59,7724423.638314372,3199903.436554715
60,13102096.542432638,5426744.338371193
61,15338093.178355342,6352869.5615606755
62,6929324.237827226,2870049.915643912
63,4470054.566591321,205682.19637210664
64,5069429.592111785,233261.45068837897
65,8728556.86506149,401630.1636634618
66,4740653.094602615,218133.3418217928
67,22770900.575858507,1047765.4744570472
68,6639480.8885919135,1222019.0876030691
69,6215310.477978101,1143949.0777844707
70,9117133.713541182,1677621.4914552972
71,10887465.915140234,2003375.9930061346
72,9971318.191143688,1835255.0993976116
73,9782897.344233004,1800575.6003086364
74,9155891.769304853,1684753.2665678621
75,17192325.097094633,3163517.721379305
76,6942005.547911384,2874824.5057659065
77,7584697.255250445,3140976.103767258
79,5617595.392806179,2325973.1124403314
80,7089484.838597621,2935410.9654725706
81,8597732.53236934,3559311.9617462633
82,6512607.597405049,2696106.448570271
83,3286214.112079249,151134.42613834876
84,9588748.277958643,440990.7324807359
85,11852237.791233616,545089.606440758
86,7524776.973355941,346067.7883121651
87,19709905.314752184,906467.1769367731
88,6184886.171792492,1137782.484991909
89,8551151.612575758,1573084.8169327048
90,10527404.905954923,1936158.1088457238
91,11315547.003476083,2081110.0439789386
92,5412722.084947663,2240401.109898322
93,13124368.47616558,5432359.031051556
94,11975388.532431863,4956780.218617715
95,7793608.265212731,3225348.051298209
96,7782654.947170219,3220815.0722488514
97,7355760.2204714855,3043642.071680588
98,4328036.677223653,199048.3021522334
99,4817792.676078586,221462.22276170467
100,5177596.601554473,238001.53494296983
101,3600327.8672505044,165498.32376788612
102,12432939.586873084,571512.0225166512
103,28638034.858749226,1316420.876065596
104,13311216.729603715,611884.2886782347
105,5868495.390122872,269626.5478539313
106,19963246.503292404,917206.3503192251
107,23285809.341465402,1069860.6660390827
108,13404698.714919057,2463502.0528026884
109,11761409.66159379,2161500.042737093
110,2077284.8218949123,381666.6493451374
111,4565710.006472479,838873.5245566693
112,10472896.857877942,481174.6177005672
113,2133396.1320169433,97969.76274508765
114,3151571.422161863,144726.38244238836
115,3842841.776609106,176470.882022915
116,5869743.925547801,269550.2307941338
